Dates Flux Xpos Ypos
2456770.024660081 7762.863 60.081 447.355
2456770.04509167 7730.458 60.093 447.362
2456770.065523259 7680.208 60.105 447.361
2456770.085954848 7691.014 60.121 447.38
2456770.106386437 7724.01 60.118 447.392
2456770.126818025 7735.202 60.134 447.404
2456770.147249714 7701.772 60.158 447.403
2456770.167681203 7713.548 60.175 447.416
2456770.188112892 7749.117 60.172 447.428
2456770.208544481 7762.326 60.18 447.438
2456770.228975969 7776.189 60.183 447.441
2456770.249407658 7762.535 60.201 447.449
2456770.269839247 7773.416 60.211 447.466
2456770.290270735 7780.395 60.208 447.482
2456770.310702424 7751.689 60.235 447.481
2456770.331134012 7747.432 60.256 447.482
2456770.351565501 7760.931 60.258 447.503
2456770.37199719 7757.373 60.265 447.506
2456770.392428778 7753.813 60.271 447.516
2456770.412860367 7775.129 60.275 447.526
2456770.433291955 7728.442 59.781 447.079
2456770.453723543 7437.116 59.717 447.029
2456770.474155232 7506.36 59.727 447.053
2456770.494586721 7551.266 59.741 447.058
2456770.515018309 7606.844 59.778 447.042
2456770.535449897 7664.656 59.791 447.06
2456770.555881485 7696.267 59.794 447.072
2456770.576313074 7745.072 59.816 447.07
2456770.596744662 7767.381 59.817 447.084
2456770.617176251 7765.063 59.815 447.085
2456770.637607839 7774.207 59.821 447.082
2456770.658039527 7794.521 59.829 447.096
2456770.678471015 7842.309 59.847 447.107
2456770.698902604 7832.955 59.841 447.101
2456770.719334292 7823.834 59.839 447.101
2456770.73976578 7824.255 59.846 447.103
2456770.760197468 7832.275 59.847 447.113
2456770.780629057 7830.764 59.846 447.105
2456770.801060544 7859.891 59.85 447.106
2456770.821492233 7847.941 59.845 447.108
2456770.841923821 7791.82 59.829 447.099
2456770.862355309 7832.074 59.851 447.106
2456770.882786997 7826.193 59.84 447.1
2456770.903218585 7813.584 59.833 447.109
2456770.923650073 7806.059 59.834 447.096
2456770.944081761 7798.828 59.832 447.089
2456770.964513349 7789.643 59.831 447.094
2456770.984944937 7796.97 59.827 447.096
2456771.005376525 7808.493 59.83 447.098
2456771.025808113 7811.615 59.832 447.098
2456771.046239801 7843.879 59.847 447.113
2456771.066671289 7866.034 59.863 447.119
2456771.087102877 7900.395 59.889 447.147
2456771.107534565 7949.142 59.916 447.173
2456771.127966153 7959.216 59.933 447.184
2456771.148397641 7963.487 59.953 447.2
2456771.168829329 7963.673 59.949 447.198
2456771.189260917 7966.567 59.948 447.196
2456771.209692405 7980.161 59.947 447.193
2456771.230124092 7966.523 59.939 447.189
2456771.25055558 7961.005 59.93 447.185
2456771.270987168 7939.554 59.909 447.16
2456771.291418856 7921.94 59.896 447.155
2456771.311850344 7915.786 59.887 447.148
2456771.332282031 7882.136 59.88 447.138
2456771.352713619 7908.696 59.885 447.139
2456771.373145107 7887.816 59.878 447.14
2456771.393576795 7878.82 59.866 447.125
2456771.434439871 7240.268 59.673 446.959
2456771.454871558 7321.29 59.692 446.998
2456771.475303146 7324.954 59.695 446.997
2456771.495734734 7331.118 59.684 447.015
2456771.516166321 7360.91 59.693 447.023
2456771.536597909 7426.417 59.71 447.036
2456771.557029497 7481.637 59.73 447.034
2456771.577461084 7490.524 59.726 447.046
2456771.597892672 7427.528 59.708 447.04
2456771.61832436 7444.162 59.708 447.042
2456771.638755947 7334.45 59.697 447.004
2456771.659187435 7347.84 59.696 447.013
2456771.679619123 7366.564 59.71 446.992
2456771.700050711 7312.485 59.689 446.991
2456771.720482198 7255.244 59.665 446.99
2456771.740913886 7208.48 59.657 446.979
2456771.761345474 7232.584 59.655 446.992
2456771.781776961 7182.638 59.655 446.966
2456771.802208649 7219.866 59.662 446.968
2456771.822640236 7166.248 59.647 446.971
2456771.843071724 7190.416 59.648 446.963
2456771.863503412 7165.794 59.649 446.969
2456771.883934999 7160.212 59.644 446.964
2456771.904366587 7143.512 59.649 446.947
2456771.924798174 7110.89 59.628 446.949
2456771.945229762 7102.563 59.632 446.946
2456771.96566135 7069.875 59.621 446.947
2456771.986092937 7055.464 59.62 446.944
2456772.006524525 7015.591 59.616 446.919
2456772.026956113 6990.945 59.607 446.929
2456772.0473877 6999.15 59.595 446.915
2456772.067819288 7013.643 59.586 446.908
2456772.088250875 7063.637 59.578 446.903
2456772.108682463 7074.713 59.579 446.89
2456772.129114151 7107.982 59.566 446.879
2456772.149545638 7072.561 59.551 446.879
2456772.169977226 7090.189 59.531 446.862
2456772.190408913 7146.634 59.509 446.832
2456772.210840501 7163.558 59.491 446.822
2456772.231271989 7174.639 59.468 446.799
2456772.251703676 7193.807 59.471 446.794
2456772.272135264 7223.767 59.474 446.786
2456772.292566751 7222.875 59.461 446.777
2456772.312998439 7219.111 59.44 446.772
2456772.333430026 7273.639 59.422 446.743
2456772.353861514 7280.612 59.401 446.739
2456772.374293202 7327.868 59.392 446.706
2456772.394724789 7909.149 59.868 447.163
2456772.415156477 7968.07 59.929 447.181
2456772.435587964 7950.271 59.913 447.169
2456772.456019552 7927.398 59.891 447.15
2456772.47645124 7880.826 59.861 447.121
2456772.496882727 7880.758 59.851 447.112
2456772.517314315 7844.052 59.834 447.115
2456772.537746002 7809.567 59.843 447.091
2456772.55817749 7815.334 59.833 447.095
2456772.578609078 7790.459 59.818 447.089
2456772.599040765 7760.275 59.808 447.079
2456772.619472253 7662.502 59.79 447.052
2456772.639903841 7571.629 59.747 447.05
2456772.660335529 7497.369 59.722 447.042
2456772.680767016 7324.572 59.683 446.996
2456772.701198704 7201.356 59.653 446.972
2456772.721630292 7125.86 59.637 446.95
2456772.742061779 7122.272 59.629 446.958
2456772.762493467 7022.458 59.613 446.919
2456772.782925054 7010.367 59.581 446.907
2456772.803356542 7073.439 59.564 446.891
2456772.82378823 7134.365 59.537 446.851
2456772.844219817 7173.133 59.512 446.831
2456772.864651305 7183.831 59.463 446.789
2456772.885082993 7267.752 59.431 446.751
2456772.905514581 7279.11 59.411 446.743
2456772.925946068 7294.451 59.403 446.725
2456772.946377756 7332.801 59.373 446.703
2456772.966809344 7360.81 59.333 446.679
2456772.987241032 7403.953 59.325 446.658
2456773.007672519 7402.456 59.291 446.63
2456773.028104107 7433.278 59.245 446.602
2456773.048535795 7483.051 59.199 446.567
2456773.068967283 7478.494 59.177 446.56
2456773.089398871 7509.16 59.158 446.549
2456773.109830559 7523.505 59.127 446.525
2456773.130262146 7899.883 59.815 447.128
2456773.150693634 7949.845 59.923 447.166
2456773.171125322 7911.993 59.879 447.139
2456773.19155691 7765.898 59.818 447.085
2456773.211988498 7684.922 59.794 447.059
2456773.232420086 7494.952 59.724 447.046
2456773.252851673 7355.978 59.699 447.01
2456773.273283261 7238.531 59.665 446.982
2456773.293714849 7123.629 59.638 446.955
2456773.314146437 7008.457 59.606 446.926
2456773.334578025 7087.553 59.555 446.877
2456773.355009613 7147.975 59.509 446.833
2456773.395872789 7298.898 59.647 446.984
2456773.416304377 7518.419 59.724 447.063
2456773.436735865 7420.341 59.708 447.01
2456773.457167553 7343.659 59.695 447.005
2456773.477599142 7166.59 59.646 446.969
2456773.49803083 7082.214 59.626 446.952
2456773.518462318 6967.379 59.592 446.935
2456773.538893905 7006.93 59.593 446.911
2456773.559325594 7073.453 59.576 446.887
2456773.579757082 7093.821 59.559 446.874
2456773.60018867 7187.542 59.522 446.823
2456773.620620358 7861.959 59.81 447.093
2456773.641051946 7766.344 60.086 447.359
2456773.661483434 7816.836 60.063 447.332
2456773.681915123 7893.777 60.041 447.337
2456773.702346711 7912.913 60.04 447.307
2456773.722778199 7950.719 60.009 447.284
2456773.743209887 7988.2 59.972 447.261
2456773.763641476 7996.116 59.972 447.264
2456773.784073064 8044.027 59.972 447.235
2456773.804504653 7971.62 59.965 447.191
2456773.824936241 7965.563 59.926 447.178
2456773.845367929 7937.396 59.893 447.145
2456773.865799418 7868.724 59.856 447.115
2456773.886231006 7821.729 59.832 447.094
2456773.906662694 7780.239 59.825 447.069
2456773.927094183 7653.366 59.758 447.083
2456773.947525771 7564.73 59.742 447.05
2456773.96795746 7454.979 59.712 447.036
2456773.988388948 7222.501 59.655 446.982
2456774.008820637 7159.376 59.645 446.939
2456774.029252125 7040.773 59.621 446.926
2456774.049683714 7065.648 59.585 446.896
2456774.070115402 7110.673 59.536 446.863
2456774.090546891 7168.044 59.502 446.822
2456774.110978479 7621.816 60.114 447.367
2456774.131410168 7753.38 60.158 447.418
2456774.151841657 7755.943 60.125 447.397
2456774.172273246 7705.455 60.106 447.376
2456774.192704934 7769.438 60.086 447.339
2456774.213136523 7893.332 60.038 447.303
2456774.233568012 8006.111 59.985 447.267
2456774.253999701 8047.97 59.985 447.244
2456774.27443129 8003.131 59.95 447.202
2456774.294862878 7965.955 59.931 447.174
2456774.315294467 7908.678 59.885 447.133
2456774.335726056 7811.382 59.827 447.09
2456774.356157745 7665.747 59.789 447.055
2456774.376589234 7539.932 59.741 447.046
2456774.397020823 7383.767 59.704 447.015
2456774.417452512 7217.327 59.655 446.98
2456774.437884001 7055.472 59.599 446.903
2456774.45831559 7112.547 59.55 446.87
2456774.478747279 7139.75 59.506 446.841
2456774.499178768 7196.416 59.482 446.805
2456774.519610457 7274.025 59.451 446.755
2456774.540042046 7337.659 59.387 446.706
2456774.560473535 7398.635 59.332 446.666
2456774.580905225 7410.507 59.295 446.635
2456774.601336814 7322.594 59.636 446.98
2456774.621768303 7103.193 59.631 446.946
2456774.642199992 7081.43 59.575 446.888
2456774.662631582 7138.484 59.52 446.845
2456774.683063171 7213.127 59.474 446.796
2456774.70349476 7260.886 59.423 446.749
2456774.72392635 7354.026 59.382 446.704
2456774.744357839 7408.411 59.317 446.659
2456774.764789529 7437.136 59.252 446.6
2456774.785221118 7477.518 59.213 446.573
2456774.805652708 7499.851 59.159 446.547
2456774.826084297 7551.89 59.096 446.511
2456774.846515887 7462.079 59.684 446.994
2456774.866947576 7450.525 59.714 447.03
2456774.887379066 7165.982 59.647 446.967
2456774.907810656 7007.678 59.594 446.914
2456774.928242345 7139.759 59.539 446.852
2456774.948673835 7225.896 59.453 446.772
2456774.969105425 7298.66 59.409 446.731
2456774.989537115 7382.794 59.359 446.684
2456775.009968604 7407.646 59.305 446.639
2456775.030400294 7451.047 59.22 446.586
2456775.050831884 7497.897 59.152 446.545
2456775.071263374 7547.274 59.098 446.506
2456775.091695064 7313.57 59.638 446.971
2456775.112126654 7144.828 59.645 446.952
2456775.132558144 7074.562 59.572 446.885
2456775.152989834 7166.956 59.499 446.826
2456775.173421424 7269.686 59.441 446.755
2456775.193853015 7359.971 59.376 446.696
2456775.214284604 7427.567 59.28 446.624
2456775.234716195 7472.206 59.213 446.577
2456775.255147885 7525.783 59.146 446.538
2456775.275579375 7577.989 59.082 446.5
2456775.296010965 7708.083 58.995 446.467
2456775.316442656 7921.053 58.938 446.431
2456775.357305737 7285.796 59.673 446.958
2456775.377737427 7335.422 59.68 446.981
2456775.398168918 7148.306 59.64 446.96
2456775.418600508 7074.469 59.622 446.941
2456775.439032199 7023.5 59.597 446.912
2456775.459463689 7073.704 59.575 446.89
2456775.47989528 7143.48 59.53 446.848
2456775.500326971 7173.518 59.486 446.818
2456775.520758461 7199.63 59.463 446.794
2456775.541190152 7276.252 59.43 446.759
2456775.561621743 7370.655 59.391 446.705
2456775.582053234 7925.083 59.871 447.154
2456775.602484925 7947.476 59.931 447.158
2456775.622916515 7924.764 59.899 447.135
2456775.643348007 7798.822 59.822 447.087
2456775.663779697 7663.396 59.788 447.054
2456775.684211289 7531.763 59.729 447.052
2456775.70464288 7550.784 59.728 447.049
2456775.725074471 7330.5 59.696 446.973
2456775.745506062 7184.851 59.652 446.963
2456775.765937753 7081.104 59.629 446.937
2456775.786369244 7015.078 59.589 446.911
2456775.806800836 7122.32 59.563 446.868
2456775.827232527 7178.994 59.525 446.828
2456775.847664118 7192.646 59.497 446.822
2456775.86809561 7250.555 59.459 446.771
2456775.888527301 7343.598 59.412 446.734
2456775.908958893 7354.824 59.374 446.711
2456775.929390384 7417.008 59.351 446.68
2456775.949822076 7457.298 59.304 446.64
2456775.970253667 7472.722 59.233 446.608
2456775.990685359 7493.271 59.191 446.574
2456776.011116851 7541.963 59.159 446.54
2456776.031548442 7550.43 59.129 446.515
2456776.051980034 7612.321 59.06 446.488
2456776.072411626 7349.266 59.554 446.893
2456776.092843218 7020.228 59.601 446.914
2456776.11327481 7126.493 59.557 446.872
2456776.133706402 7210.12 59.489 446.804
2456776.154137894 7282.149 59.422 446.748
2456776.174569586 7356.661 59.377 446.71
2456776.195001178 7395.104 59.348 446.671
2456776.21543277 7462.408 59.297 446.616
2456776.235864362 7463.879 59.246 446.593
2456776.256295955 7497.703 59.194 446.57
2456776.276727647 7527.648 59.154 446.546
2456776.297159139 7585.771 59.089 446.503
2456776.317590732 7978.854 59.875 447.165
2456776.338022424 7996.685 59.981 447.251
2456776.358454017 7997.903 59.951 447.194
2456776.378885509 7940.699 59.878 447.137
2456776.399317202 7857.537 59.848 447.1
2456776.419748794 7729.812 59.804 447.064
2456776.440180287 7540.327 59.737 447.041
2456776.46061198 7284.729 59.672 446.984
2456776.481043573 7152.484 59.641 446.939
2456776.501475265 7048.421 59.596 446.903
2456776.521906758 7109.836 59.545 446.872
2456776.542338351 7257.73 59.487 446.793
2456776.562770044 7286.196 59.443 446.752
2456776.583201537 7354.073 59.39 446.713
2456776.60363313 7442.125 59.341 446.666
2456776.624064824 7451.11 59.263 446.609
2456776.644496317 7481.898 59.211 446.578
2456776.66492791 7537.694 59.166 446.543
2456776.685359603 7581.287 59.104 446.509
2456776.705791097 7643.961 59.042 446.483
2456776.72622279 7763.111 58.991 446.461
2456776.746654383 7905.096 58.942 446.437
2456776.767085877 8050.772 58.864 446.384
2456776.78751757 8081.949 58.805 446.356
2456776.807949064 7439.056 59.442 446.793
2456776.828380657 7237.451 59.485 446.799
2456776.848812351 7326.405 59.41 446.726
2456776.869243845 7413.874 59.356 446.678
2456776.889675439 7455.926 59.301 446.63
2456776.910107133 7481.894 59.223 446.584
2456776.930538727 7530.818 59.162 446.547
2456776.950970221 7562.428 59.125 446.515
2456776.971401914 7612.172 59.067 446.494
2456776.991833509 7765.28 58.984 446.462
2456777.012265103 7949.947 58.933 446.427
2456777.032696697 8056.871 58.865 446.4
2456777.053128291 7649.091 59.708 447.027
2456777.073559985 7849.681 59.844 447.1
2456777.09399148 7659.874 59.785 447.052
2456777.114423074 7444.58 59.718 447.019
2456777.134854769 7154.106 59.647 446.945
2456777.155286264 7069.896 59.591 446.895
2456777.175717858 7139.052 59.542 446.851
2456777.196149553 7239.317 59.471 446.78
2456777.216581048 7325.013 59.403 446.717
2456777.237012742 7403.943 59.351 446.682
2456777.257444337 7446.891 59.306 446.629
2456777.277875832 7494.855 59.216 446.58
2456777.318739122 7938.862 59.883 447.139
2456777.339170717 7892.107 59.854 447.118
2456777.359602312 7797.167 59.817 447.094
2456777.380033907 7724.493 59.803 447.058
2456777.400465502 7622.554 59.779 447.032
2456777.420897098 7425.875 59.72 447.002
2456777.441328693 7293.586 59.679 446.977
2456777.461760289 7174.692 59.65 446.942
2456777.482191884 7028.858 59.605 446.913
2456777.50262348 7113.277 59.553 446.869
2456777.523055075 7169.047 59.52 446.846
2456777.543486671 7882.696 59.844 447.113
2456777.563918266 8027.997 59.971 447.208
2456777.584349962 7996.033 59.935 447.169
2456777.604781458 7965.178 59.896 447.146
2456777.625213054 7813.355 59.823 447.095
2456777.64564475 7706.551 59.801 447.046
2456777.666076246 7570.035 59.749 447.031
2456777.686507942 7339.871 59.687 446.989
2456777.706939538 7127.241 59.636 446.943
2456777.727371035 7080.353 59.592 446.899
2456777.747802731 7136.473 59.568 446.87
2456777.768234327 7256.172 59.5 446.799
2456777.788665824 7951.479 59.87 447.157
2456777.80909752 7958.323 59.902 447.147
2456777.829529117 7879.672 59.842 447.115
2456777.849960614 7755.844 59.802 447.056
2456777.87039231 7569.057 59.75 447.03
2456777.890823907 7392.531 59.705 446.988
2456777.911255504 7110.535 59.63 446.937
2456777.931687101 7134.455 59.585 446.883
2456777.952118698 7151.331 59.553 446.859
2456777.972550394 7257.189 59.481 446.791
2456777.992981992 7314.761 59.431 446.748
2456778.013413489 7379.784 59.384 446.709
2456778.033845186 7484.408 59.729 447.006
2456778.054276783 7568.664 59.742 447.038
2456778.074708281 7357.124 59.701 446.991
2456778.095139978 7231.166 59.661 446.964
2456778.115571576 7073.116 59.591 446.901
2456778.136003073 7183.831 59.559 446.857
2456778.156434771 7203.615 59.517 446.822
2456778.176866268 7330.114 59.447 446.746
2456778.197297966 7351.991 59.398 446.718
2456778.217729564 7422.476 59.35 446.671
2456778.238161062 7483.495 59.282 446.608
2456778.25859276 7495.258 59.236 446.584
2456778.279024358 7536.413 59.715 447.02
2456778.299455856 7468.729 59.727 447.016
2456778.319887554 7248.889 59.67 446.968
2456778.340319152 7034.608 59.616 446.919
2456778.360750651 7165.871 59.555 446.866
2456778.381182349 7265.373 59.5 446.801
2456778.401613947 7320.38 59.458 446.752
2456778.422045646 7395.028 59.396 446.706
2456778.442477145 7473.194 59.315 446.642
2456778.462908743 7472.562 59.284 446.618
2456778.483340442 7528.043 59.215 446.572
2456778.503771941 7581.246 59.145 446.526
2456778.52420354 7905.703 59.802 447.092
2456778.544635239 7946.982 59.886 447.13
2456778.565066838 7759.766 59.805 447.054
2456778.585498337 7491.455 59.725 447.028
2456778.605930036 7318.99 59.687 446.978
2456778.626361636 7101.778 59.603 446.893
2456778.646793235 7157.446 59.542 446.854
2456778.667224834 7245.954 59.503 446.807
2456778.687656434 7352.81 59.42 446.72
2456778.708088133 7423.157 59.366 446.68
2456778.728519633 7474.326 59.322 446.64
2456778.748951233 7516.2 59.234 446.581
2456778.769382932 7986.226 59.875 447.159
2456778.789814432 8009.098 59.955 447.18
2456778.810246032 7922.052 59.869 447.114
2456778.830677632 7778.855 59.819 447.066
2456778.851109232 7583.023 59.75 447.04
2456778.871540932 7221.451 59.662 446.956
2456778.891972432 7052.917 59.617 446.911
2456778.912404033 7150.218 59.557 446.854
2456778.932835733 7276.577 59.483 446.785
2456778.953267234 7333.515 59.43 446.728
2456778.973698834 7414.93 59.373 446.683
2456778.994130535 7481.504 59.296 446.616
2456779.014562035 7865.451 59.975 447.238
2456779.034993636 7837.361 60.087 447.355
2456779.055425337 8008.056 60.023 447.288
2456779.075856938 8083.626 59.991 447.227
2456779.096288539 8007.375 59.941 447.174
2456779.11672014 7862.003 59.855 447.097
2456779.137151741 7736.474 59.802 447.051
2456779.157583343 7450.74 59.722 447.004
2456779.178014944 7097.174 59.63 446.928
2456779.198446545 7141.818 59.586 446.872
2456779.218878247 7233.972 59.512 446.817
2456779.239309749 7341.8 59.44 446.733
2456779.280173052 7942.831 60.03 447.27
2456779.300604554 8039.944 59.997 447.266
2456779.321036255 8035.552 59.977 447.242
2456779.341467858 8048.251 59.964 447.199
2456779.36189936 8004.055 59.934 447.164
2456779.382331062 7966.894 59.906 447.125
2456779.402762664 7876.755 59.853 447.098
2456779.423194166 7781.441 59.813 447.067
2456779.443625869 7655.509 59.764 447.066
2456779.464057471 7482.185 59.726 447.01
2456779.484488974 7382.172 59.704 446.985
2456779.504920675 7307.911 59.683 446.959
2456779.525352178 7153.943 59.649 446.907
2456779.545783881 7117.267 59.596 446.895
2456779.566215484 7192.96 59.573 446.856
2456779.586647087 7220.409 59.512 446.827
2456779.60707869 7284.354 59.485 446.796
2456779.627510293 7388.595 59.46 446.736
2456779.647941897 7402.679 59.4 446.706
2456779.6683735 7442.002 59.37 446.676
2456779.688805103 7508.31 59.317 446.647
2456779.709236707 7504.679 59.274 446.606
2456779.72966831 7542.744 59.281 446.588
2456779.750099914 7528.301 59.722 447.007
2456779.770531618 7547.819 59.734 447.021
2456779.790963222 7402.028 59.709 446.989
2456779.811394725 7233.948 59.661 446.952
2456779.831826429 7147.015 59.638 446.91
2456779.852258034 7141.386 59.596 446.883
2456779.872689538 7227.534 59.548 446.838
2456779.893121242 7268.569 59.495 446.803
2456779.913552846 7303.494 59.469 446.777
2456779.933984351 7399.815 59.418 446.717
2456779.954416056 7472.187 59.416 446.685
2456779.97484766 7494.604 59.361 446.659
2456779.995279365 7994.979 59.906 447.178
2456780.01571087 8040.513 59.972 447.199
2456780.036142475 8028.795 59.957 447.183
2456780.05657418 7971.736 59.904 447.127
2456780.077005685 7916.058 59.86 447.111
2456780.09743729 7841.565 59.832 447.069
2456780.117868895 7621.46 59.785 447.003
2456780.1383005 7497.334 59.728 447.002
2456780.158732106 7336.234 59.684 446.965
2456780.179163811 7126.032 59.621 446.902
2456780.199595317 7157.745 59.583 446.87
2456780.220027023 7242.148 59.546 446.825
2456780.240458629 7107.118 59.622 446.905
2456780.260890135 7112.482 59.617 446.9
2456780.28132184 7210.342 59.549 446.845
2456780.301753446 7275.408 59.502 446.796
2456780.322184953 7342.288 59.459 446.748
2456780.342616659 7437.417 59.393 446.69
2456780.363048265 7487.195 59.352 446.657
2456780.383479772 7516.522 59.312 446.62
2456780.403911478 7554.365 59.236 446.572
2456780.424343085 7564.979 59.192 446.554
2456780.444774792 7608.783 59.15 446.531
2456780.465206299 7638.088 59.097 446.489
2456780.485637906 7341.216 59.594 446.877
2456780.506069613 7172.267 59.606 446.879
2456780.52650112 7275.674 59.533 446.818
2456780.546932727 7332.677 59.477 446.772
2456780.567364434 7435.929 59.398 446.699
2456780.587795942 7514.239 59.341 446.645
2456780.608227549 7518.095 59.303 446.621
2456780.628659257 7563.373 59.246 446.573
2456780.649090765 7592.69 59.184 446.552
2456780.669522472 7612.037 59.144 446.517
2456780.68995408 7663.773 59.082 446.48
2456780.710385688 7717.646 59.026 446.469
2456780.730817297 7540.762 59.69 446.983
2456780.751248905 7431.16 59.718 446.992
2456780.771680513 7229.954 59.664 446.948
2456780.792112121 7147.335 59.602 446.884
2456780.81254373 7265.927 59.552 446.826
2456780.832975338 7314.096 59.501 446.787
2456780.853406947 7390.737 59.427 446.73
2456780.873838556 7469.132 59.39 446.675
2456780.894270164 7514.715 59.327 446.637
2456780.914701774 7543.418 59.256 446.584
2456780.935133383 7571.95 59.209 446.548
2456780.955565092 7635.458 59.134 446.519
2456780.975996601 8042.308 59.892 447.16
2456780.99642821 8105.391 59.987 447.213
2456781.01685992 8008.629 59.911 447.14
2456781.037291429 7894.493 59.865 447.086
2456781.057723039 7786.162 59.819 447.045
2456781.078154749 7485.633 59.728 447.006
2456781.098586259 7326.81 59.691 446.963
2456781.119017969 7142.335 59.636 446.922
2456781.139449579 7199.97 59.588 446.859
2456781.159881089 7255.375 59.542 446.826
2456781.180312799 7367.651 59.475 446.762
2456781.20074441 7433.74 59.425 446.708
2456781.241607631 7443.94 59.733 446.961
2456781.262039242 7511.024 59.737 446.996
2456781.282470853 7383.269 59.702 446.974
2456781.302902463 7279.894 59.672 446.952
2456781.323334075 7222.126 59.66 446.937
2456781.343765785 7140.453 59.626 446.9
2456781.364197297 7188.073 59.598 446.87
2456781.384628908 7215.035 59.574 446.852
2456781.40506062 7286.434 59.524 446.816
2456781.425492231 7320.784 59.487 446.793
2456781.445923743 7371.266 59.47 446.747
2456781.466355455 7885.395 59.824 447.085
2456781.486786966 7919.002 59.886 447.098
2456781.507218678 7877.138 59.853 447.045
2456781.52765029 7703.206 59.774 447.043
2456781.548081902 7589.598 59.747 447.02
2456781.568513515 7356.777 59.697 446.975
2456781.588945127 7270.063 59.664 446.95
2456781.60937664 7179.192 59.648 446.918
2456781.629808352 7181.377 59.619 446.886
2456781.650239965 7213.511 59.591 446.863
2456781.670671478 7279.133 59.542 446.824
2456781.691103191 7321.9 59.501 446.795
2456781.711534804 7254.013 59.677 446.938
2456781.731966517 7195.177 59.651 446.91
2456781.75239803 7191.492 59.599 446.867
2456781.772829643 7241.186 59.567 446.837
2456781.793261357 7327.353 59.509 446.792
2456781.813692871 7362.526 59.48 446.77
2456781.834124484 7440.556 59.457 446.73
2456781.854556198 7473.027 59.396 446.688
2456781.874987712 7512.41 59.367 446.664
2456781.895419326 7547.101 59.309 446.627
2456781.91585104 7538.221 59.271 446.591
2456781.936282654 7566.412 59.25 446.563
2456781.956714269 7297.511 59.654 446.912
2456781.977145883 7234.549 59.664 446.931
2456781.997577498 7158.519 59.615 446.886
2456782.018009113 7274.832 59.549 446.832
2456782.038440727 7306.821 59.521 446.802
2456782.058872342 7380.48 59.457 446.738
2456782.079304057 7455.25 59.393 446.694
2456782.099735572 7541.952 59.344 446.653
2456782.120167187 7568.81 59.281 446.577
2456782.140598903 7580.617 59.225 446.556
2456782.161030419 7625.767 59.165 446.517
2456782.181462134 7687.692 59.091 446.493
2456782.20189375 7334.95 59.561 446.862
2456782.222325265 7253.971 59.588 446.846
2456782.242756981 7312.164 59.526 446.801
2456782.263188498 7396.719 59.475 446.75
2456782.283620114 7458.443 59.405 446.698
2456782.30405183 7526.774 59.356 446.654
2456782.324483347 7540.295 59.299 446.603
2456782.344915063 7591.359 59.22 446.556
2456782.365346679 7622.84 59.171 446.535
2456782.385778196 7665.139 59.12 446.492
2456782.406209913 7712.364 59.056 446.469
2456782.42664153 7856.632 59.004 446.451
2456782.447073147 7531.002 59.424 446.728
2456782.467504764 7403.644 59.469 446.746
2456782.487936382 7469.232 59.411 446.687
2456782.508367999 7544.641 59.335 446.629
2456782.528799617 7553.796 59.281 446.594
2456782.549231234 7590.481 59.223 446.565
2456782.569662952 7621.935 59.155 446.515
2456782.59009457 7662.361 59.104 446.494
2456782.610526088 7734.139 59.037 446.462
2456782.630957806 7880.533 58.995 446.444
2456782.651389425 8070.126 58.924 446.406
2456782.671820943 8173.437 58.856 446.37
