Dates Flux Xpos Ypos
2456773.743209887 21351.37 422.894 596.146
2456773.763641476 21333.17 422.895 596.149
2456773.784073064 21387.08 422.946 596.106
2456773.804504653 21434.53 422.931 596.043
2456773.824936241 21396.69 422.893 596.037
2456773.845367929 21382.05 422.859 596.014
2456773.865799418 21341.96 422.82 595.993
2456773.886231006 21320.72 422.795 595.977
2456773.906662694 21312.27 422.794 595.956
2456773.927094183 21197.5 422.676 596.011
2456773.947525771 21187.69 422.661 595.986
2456773.96795746 21158.72 422.629 595.979
2456773.988388948 21128.48 422.568 595.941
2456774.008820637 21119.88 422.556 595.904
2456774.029252125 21148.22 422.53 595.898
2456774.049683714 21137.49 422.491 595.879
2456774.070115402 21116.18 422.441 595.853
2456774.090546891 21113.32 422.405 595.819
2456774.110978479 20922.31 423.052 596.235
2456774.131410168 21157.1 423.1 596.271
2456774.151841657 21178.86 423.064 596.256
2456774.172273246 21166.32 423.043 596.24
2456774.192704934 21207.42 423.02 596.209
2456774.213136523 21249.02 422.966 596.178
2456774.233568012 21237.91 422.908 596.15
2456774.253999701 21308.89 422.959 596.112
2456774.27443129 21342.44 422.916 596.054
2456774.294862878 21322.6 422.898 596.034
2456774.315294467 21296.13 422.851 596.004
2456774.335726056 21220.03 422.79 595.975
2456774.356157745 21202.42 422.756 595.947
2456774.376589234 21120.09 422.66 595.982
2456774.397020823 21086.48 422.62 595.961
2456774.417452512 21066.46 422.567 595.94
2456774.437884001 21071.3 422.506 595.881
2456774.45831559 21057.33 422.456 595.858
2456774.478747279 21051.0 422.41 595.837
2456774.499178768 21050.36 422.384 595.807
2456774.519610457 21086.18 422.352 595.769
2456774.540042046 21096.14 422.286 595.727
2456774.560473535 21081.26 422.23 595.696
2456774.580905225 21026.6 422.193 595.67
2456774.601336814 20924.66 422.539 595.921
2456774.621768303 21053.42 422.541 595.915
2456774.642199992 21049.58 422.482 595.87
2456774.662631582 21042.13 422.424 595.841
2456774.683063171 21053.29 422.376 595.799
2456774.70349476 21082.94 422.323 595.765
2456774.72392635 21084.31 422.281 595.726
2456774.744357839 21039.63 422.214 595.691
2456774.764789529 20989.39 422.151 595.641
2456774.785221118 20968.0 422.115 595.616
2456774.805652708 20934.71 422.064 595.591
2456774.826084297 20891.06 422.007 595.556
2456774.846515887 20762.31 422.596 595.935
2456774.866947576 21068.3 422.631 595.973
2456774.887379066 21068.78 422.559 595.93
2456774.907810656 21055.3 422.504 595.893
2456774.928242345 21058.86 422.444 595.844
2456774.948673835 21081.1 422.354 595.785
2456774.969105425 21103.24 422.309 595.75
2456774.989537115 21105.0 422.257 595.709
2456775.009968604 21059.12 422.203 595.674
2456775.030400294 20988.63 422.122 595.629
2456775.050831884 20956.59 422.058 595.59
2456775.071263374 20931.2 422.007 595.55
2456775.091695064 20860.23 422.547 595.923
2456775.112126654 21094.33 422.557 595.916
2456775.132558144 21095.88 422.479 595.869
2456775.152989834 21099.27 422.402 595.825
2456775.173421424 21115.61 422.342 595.77
2456775.193853015 21138.78 422.274 595.719
2456775.214284604 21064.34 422.178 595.662
2456775.234716195 21031.1 422.116 595.619
2456775.255147885 20993.8 422.052 595.583
2456775.275579375 20987.26 421.991 595.543
2456775.296010965 20992.63 421.908 595.502
2456775.316442656 20997.66 421.855 595.46
2456775.357305737 21026.87 422.585 595.914
2456775.377737427 21127.69 422.593 595.934
2456775.398168918 21144.8 422.551 595.925
2456775.418600508 21138.67 422.531 595.912
2456775.439032199 21170.55 422.504 595.891
2456775.459463689 21177.5 422.482 595.871
2456775.47989528 21176.12 422.434 595.843
2456775.500326971 21186.68 422.388 595.818
2456775.520758461 21193.42 422.365 595.804
2456775.541190152 21203.43 422.33 595.773
2456775.561621743 21242.93 422.289 595.726
2456775.582053234 21149.32 422.787 596.063
2456775.602484925 21437.96 422.897 596.018
2456775.622916515 21407.77 422.864 596.004
2456775.643348007 21354.02 422.791 595.973
2456775.663779697 21316.15 422.754 595.948
2456775.684211289 21246.89 422.647 595.99
2456775.70464288 21230.95 422.645 595.989
2456775.725074471 21227.28 422.611 595.926
2456775.745506062 21214.65 422.564 595.927
2456775.765937753 21211.08 422.538 595.907
2456775.786369244 21235.96 422.495 595.892
2456775.806800836 21218.99 422.469 595.853
2456775.827232527 21231.54 422.427 595.824
2456775.847664118 21224.87 422.399 595.821
2456775.86809561 21246.64 422.36 595.784
2456775.888527301 21268.52 422.311 595.75
2456775.908958893 21262.8 422.272 595.733
2456775.929390384 21265.17 422.248 595.706
2456775.949822076 21222.0 422.201 595.673
2456775.970253667 21174.4 422.135 595.648
2456775.990685359 21190.62 422.094 595.617
2456776.011116851 21140.97 422.064 595.582
2456776.031548442 21103.43 422.035 595.556
2456776.051980034 21087.34 421.969 595.527
2456776.072411626 21017.75 422.45 595.852
2456776.092843218 21253.81 422.508 595.893
2456776.11327481 21244.77 422.463 595.859
2456776.133706402 21258.15 422.391 595.805
2456776.154137894 21289.86 422.321 595.764
2456776.174569586 21304.95 422.275 595.732
2456776.195001178 21298.71 422.245 595.698
2456776.21543277 21234.12 422.194 595.65
2456776.235864362 21225.95 422.146 595.634
2456776.256295955 21182.26 422.098 595.613
2456776.276727647 21158.5 422.059 595.589
2456776.297159139 21131.33 421.997 595.544
2456776.317590732 20701.95 422.79 596.067
2456776.338022424 21429.73 422.903 596.135
2456776.358454017 21534.39 422.916 596.047
2456776.378885509 21505.36 422.843 596.008
2456776.399317202 21474.61 422.811 595.981
2456776.419748794 21437.78 422.771 595.953
2456776.440180287 21333.6 422.655 595.979
2456776.46061198 21304.29 422.585 595.94
2456776.481043573 21305.22 422.551 595.906
2456776.501475265 21315.8 422.503 595.883
2456776.521906758 21335.55 422.45 595.86
2456776.542338351 21328.04 422.388 595.794
2456776.562770044 21351.13 422.344 595.766
2456776.583201537 21362.25 422.289 595.733
2456776.60363313 21355.52 422.238 595.694
2456776.624064824 21286.66 422.162 595.648
2456776.644496317 21255.44 422.114 595.62
2456776.66492791 21225.92 422.071 595.585
2456776.685359603 21197.92 422.011 595.55
2456776.705791097 21190.02 421.953 595.519
2456776.72622279 21195.43 421.904 595.491
2456776.746654383 21191.34 421.857 595.464
2456776.767085877 21228.99 421.785 595.398
2456776.78751757 21233.88 421.733 595.363
2456776.807949064 21173.3 422.342 595.793
2456776.828380657 21366.37 422.386 595.801
2456776.848812351 21414.13 422.309 595.744
2456776.869243845 21384.29 422.253 595.703
2456776.889675439 21327.15 422.198 595.663
2456776.910107133 21261.1 422.125 595.623
2456776.930538727 21217.58 422.067 595.588
2456776.950970221 21201.15 422.031 595.557
2456776.971401914 21196.67 421.976 595.532
2456776.991833509 21174.36 421.897 595.492
2456777.012265103 21187.04 421.849 595.451
2456777.032696697 21194.15 421.787 595.419
2456777.053128291 20576.52 422.621 595.95
2456777.073559985 21485.07 422.813 595.979
2456777.09399148 21423.69 422.751 595.945
2456777.114423074 21322.76 422.635 595.961
2456777.134854769 21299.8 422.558 595.912
2456777.155286264 21298.42 422.497 595.878
2456777.175717858 21295.76 422.447 595.844
2456777.196149553 21311.49 422.373 595.792
2456777.216581048 21340.07 422.302 595.736
2456777.237012742 21320.68 422.249 595.708
2456777.257444337 21263.1 422.203 595.664
2456777.277875832 21189.47 422.118 595.621
2456777.318739122 21460.12 422.849 596.007
2456777.339170717 21418.98 422.818 595.993
2456777.359602312 21393.53 422.785 595.977
2456777.380033907 21368.53 422.771 595.948
2456777.400465502 21335.56 422.745 595.929
2456777.420897098 21249.27 422.636 595.947
2456777.441328693 21234.56 422.593 595.932
2456777.461760289 21213.87 422.561 595.906
2456777.482191884 21227.7 422.513 595.891
2456777.50262348 21222.11 422.457 595.86
2456777.523055075 21198.49 422.423 595.839
2456777.543486671 21093.21 422.759 596.034
2456777.563918266 21451.94 422.937 596.055
2456777.584349962 21428.59 422.902 596.027
2456777.604781458 21395.15 422.861 596.012
2456777.625213054 21322.47 422.791 595.975
2456777.64564475 21300.06 422.767 595.939
2456777.666076246 21196.93 422.665 595.967
2456777.686507942 21184.71 422.601 595.942
2456777.706939538 21167.94 422.546 595.911
2456777.727371035 21180.6 422.498 595.88
2456777.747802731 21172.97 422.472 595.859
2456777.768234327 21163.33 422.401 595.799
2456777.788665824 21162.98 422.787 596.064
2456777.80909752 21385.99 422.868 596.013
2456777.829529117 21311.01 422.806 595.992
2456777.849960614 21260.99 422.769 595.948
2456777.87039231 21184.9 422.667 595.966
2456777.890823907 21153.38 422.62 595.937
2456777.911255504 21155.84 422.539 595.908
2456777.931687101 21147.39 422.491 595.867
2456777.952118698 21150.8 422.458 595.848
2456777.972550394 21151.46 422.382 595.793
2456777.992981992 21171.81 422.33 595.763
2456778.013413489 21195.24 422.282 595.73
2456778.033845186 21013.45 422.645 595.947
2456778.054276783 21166.26 422.66 595.976
2456778.074708281 21145.0 422.616 595.941
2456778.095139978 21126.62 422.572 595.927
2456778.115571576 21135.52 422.496 595.883
2456778.136003073 21111.32 422.464 595.844
2456778.156434771 21111.25 422.419 595.819
2456778.176866268 21135.66 422.347 595.759
2456778.197297966 21167.99 422.296 595.738
2456778.217729564 21133.59 422.247 595.698
2456778.238161062 21080.54 422.18 595.644
2456778.25859276 21035.96 422.138 595.623
2456778.279024358 20901.6 422.629 595.96
2456778.299455856 21127.11 422.644 595.958
2456778.319887554 21079.0 422.582 595.928
2456778.340319152 21065.64 422.524 595.895
2456778.360750651 21069.33 422.46 595.854
2456778.381182349 21069.34 422.401 595.801
2456778.401613947 21091.16 422.358 595.766
2456778.422045646 21104.0 422.294 595.726
2456778.442477145 21058.01 422.212 595.675
2456778.462908743 21027.88 422.182 595.656
2456778.483340442 20974.38 422.117 595.612
2456778.503771941 20930.28 422.05 595.567
2456778.52420354 20728.89 422.719 596.007
2456778.544635239 21247.12 422.851 596.001
2456778.565066838 21170.95 422.772 595.946
2456778.585498337 21065.91 422.642 595.969
2456778.605930036 21050.37 422.601 595.933
2456778.626361636 21036.69 422.51 595.875
2456778.646793235 21035.43 422.446 595.846
2456778.667224834 21032.32 422.404 595.809
2456778.687656434 21097.56 422.318 595.739
2456778.708088133 21081.28 422.263 595.705
2456778.728519633 21022.92 422.218 595.672
2456778.748951233 20963.93 422.135 595.62
2456778.769382932 20758.65 422.792 596.063
2456778.789814432 21274.98 422.921 596.032
2456778.810246032 21240.01 422.833 595.988
2456778.830677632 21178.3 422.786 595.955
2456778.851109232 21079.06 422.666 595.976
2456778.871540932 21059.22 422.573 595.92
2456778.891972432 21074.53 422.525 595.889
2456778.912404033 21055.12 422.46 595.848
2456778.932835733 21064.54 422.383 595.79
2456778.953267234 21090.36 422.328 595.745
2456778.973698834 21096.07 422.27 595.707
2456778.994130535 21047.84 422.193 595.652
2456779.014562035 20526.7 422.9 596.124
2456779.034993636 21149.76 423.02 596.217
2456779.055425337 21227.12 422.948 596.164
2456779.075856938 21301.29 422.965 596.094
2456779.096288539 21337.37 422.908 596.032
2456779.11672014 21263.19 422.825 595.976
2456779.137151741 21207.44 422.769 595.944
2456779.157583343 21116.65 422.638 595.949
2456779.178014944 21098.16 422.539 595.901
2456779.198446545 21103.03 422.491 595.86
2456779.218878247 21118.04 422.414 595.817
2456779.239309749 21158.64 422.339 595.75
2456779.280173052 21282.38 422.958 596.147
2456779.300604554 21270.43 422.92 596.147
2456779.321036255 21291.63 422.899 596.125
2456779.341467858 21388.57 422.93 596.048
2456779.36189936 21397.19 422.901 596.022
2456779.382331062 21385.22 422.872 595.992
2456779.402762664 21345.71 422.822 595.977
2456779.423194166 21308.38 422.78 595.956
2456779.443625869 21215.34 422.682 595.996
2456779.464057471 21206.18 422.642 595.953
2456779.484488974 21190.92 422.618 595.936
2456779.504920675 21188.4 422.596 595.916
2456779.525352178 21189.35 422.558 595.878
2456779.545783881 21203.11 422.501 595.875
2456779.566215484 21233.07 422.476 595.846
2456779.586647087 21251.05 422.413 595.822
2456779.60707869 21201.52 422.385 595.797
2456779.627510293 21231.29 422.36 595.746
2456779.647941897 21268.13 422.298 595.725
2456779.6683735 21259.51 422.266 595.699
2456779.688805103 21207.93 422.214 595.676
2456779.709236707 21159.86 422.172 595.641
2456779.72966831 21165.77 422.177 595.622
2456779.750099914 21061.45 422.637 595.948
2456779.770531618 21247.36 422.652 595.962
2456779.790963222 21232.44 422.624 595.938
2456779.811394725 21220.2 422.572 595.915
2456779.831826429 21208.19 422.547 595.883
2456779.852258034 21232.9 422.501 595.866
2456779.872689538 21231.75 422.451 595.829
2456779.893121242 21219.57 422.395 595.803
2456779.913552846 21227.27 422.369 595.786
2456779.933984351 21273.34 422.316 595.731
2456779.954416056 21273.9 422.312 595.702
2456779.97484766 21250.24 422.259 595.682
2456779.995279365 21157.82 422.824 596.078
2456780.01571087 21467.48 422.938 596.045
2456780.036142475 21477.66 422.923 596.034
2456780.05657418 21466.59 422.87 595.994
2456780.077005685 21406.16 422.83 595.986
2456780.09743729 21399.86 422.801 595.955
2456780.117868895 21332.59 422.751 595.904
2456780.1383005 21260.73 422.645 595.946
2456780.158732106 21249.22 422.597 595.922
2456780.179163811 21252.58 422.528 595.877
2456780.199595317 21255.13 422.488 595.856
2456780.220027023 21264.12 422.449 595.818
2456780.240458629 21198.03 422.529 595.878
2456780.260890135 21251.85 422.524 595.878
2456780.28132184 21252.48 422.453 595.836
2456780.301753446 21253.87 422.403 595.796
2456780.322184953 21283.9 422.358 595.76
2456780.342616659 21325.08 422.291 595.71
2456780.363048265 21294.41 422.248 595.682
2456780.383479772 21244.21 422.208 595.651
2456780.403911478 21183.69 422.137 595.607
2456780.424343085 21152.42 422.095 595.591
2456780.444774792 21139.6 422.055 595.568
2456780.465206299 21108.7 422.004 595.522
2456780.485637906 21100.41 422.499 595.846
2456780.506069613 21277.66 422.512 595.861
2456780.52650112 21284.42 422.435 595.813
2456780.546932727 21277.14 422.377 595.776
2456780.567364434 21313.07 422.296 595.718
2456780.587795942 21287.37 422.237 595.672
2456780.608227549 21240.92 422.199 595.653
2456780.628659257 21194.19 422.145 595.61
2456780.649090765 21160.56 422.087 595.588
2456780.669522472 21131.22 422.05 595.551
2456780.68995408 21119.7 421.99 595.511
2456780.710385688 21122.66 421.936 595.494
2456780.730817297 20947.49 422.604 595.922
2456780.751248905 21283.7 422.634 595.938
2456780.771680513 21281.5 422.575 595.911
2456780.792112121 21264.81 422.508 595.866
2456780.81254373 21278.86 422.455 595.818
2456780.832975338 21273.76 422.402 595.789
2456780.853406947 21313.15 422.325 595.746
2456780.873838556 21315.9 422.287 595.696
2456780.894270164 21273.13 422.223 595.666
2456780.914701774 21207.9 422.154 595.62
2456780.935133383 21141.51 422.11 595.584
2456780.955565092 21152.0 422.04 595.554
2456780.975996601 20857.2 422.809 596.056
2456780.99642821 21487.17 422.962 596.079
2456781.01685992 21481.51 422.877 596.004
2456781.037291429 21430.3 422.835 595.964
2456781.057723039 21387.96 422.787 595.936
2456781.078154749 21275.43 422.645 595.949
2456781.098586259 21258.62 422.605 595.919
2456781.119017969 21239.69 422.545 595.893
2456781.139449579 21256.58 422.492 595.847
2456781.159881089 21258.98 422.444 595.821
2456781.180312799 21265.47 422.375 595.767
2456781.20074441 21300.11 422.323 595.724
2456781.241607631 21249.61 422.649 595.908
2456781.262039242 21244.53 422.654 595.94
2456781.282470853 21221.06 422.617 595.927
2456781.302902463 21212.54 422.584 595.913
2456781.323334075 21210.9 422.571 595.902
2456781.343765785 21210.8 422.534 595.876
2456781.364197297 21244.29 422.503 595.854
2456781.384628908 21226.31 422.477 595.841
2456781.40506062 21209.74 422.425 595.811
2456781.425492231 21204.96 422.387 595.791
2456781.445923743 21216.41 422.369 595.759
2456781.466355455 21152.63 422.743 596.003
2456781.486786966 21386.9 422.857 595.971
2456781.507218678 21347.77 422.822 595.93
2456781.52765029 21228.37 422.692 595.974
2456781.548081902 21215.4 422.666 595.959
2456781.568513515 21187.86 422.611 595.928
2456781.588945127 21187.63 422.574 595.911
2456781.60937664 21176.24 422.557 595.887
2456781.629808352 21173.32 422.526 595.864
2456781.650239965 21187.76 422.495 595.848
2456781.670671478 21181.65 422.445 595.816
2456781.691103191 21188.22 422.401 595.795
2456781.711534804 21063.08 422.588 595.896
2456781.731966517 21165.14 422.56 595.879
2456781.75239803 21180.78 422.504 595.851
2456781.772829643 21171.03 422.47 595.83
2456781.793261357 21170.67 422.409 595.791
2456781.813692871 21170.12 422.38 595.771
2456781.834124484 21176.23 422.356 595.741
2456781.854556198 21216.17 422.293 595.707
2456781.874987712 21217.03 422.263 595.688
2456781.895419326 21137.63 422.206 595.657
2456781.91585104 21092.45 422.168 595.624
2456781.936282654 21062.34 422.148 595.597
2456781.956714269 20996.15 422.563 595.872
2456781.977145883 21140.75 422.574 595.896
2456781.997577498 21136.28 422.521 595.866
2456782.018009113 21136.48 422.452 595.824
2456782.038440727 21136.45 422.421 595.8
2456782.058872342 21154.32 422.356 595.751
2456782.079304057 21181.7 422.29 595.712
2456782.099735572 21137.75 422.24 595.677
2456782.120167187 21043.49 422.177 595.607
2456782.140598903 20996.61 422.125 595.591
2456782.161030419 21039.13 422.068 595.55
2456782.181462134 20953.72 421.997 595.524
2456782.20189375 20948.99 422.464 595.84
2456782.222325265 21100.22 422.492 595.833
2456782.242756981 21100.06 422.427 595.798
2456782.263188498 21122.67 422.373 595.754
2456782.283620114 21160.31 422.302 595.716
2456782.30405183 21123.22 422.252 595.678
2456782.324483347 21065.65 422.194 595.634
2456782.344915063 20990.92 422.12 595.591
2456782.365346679 20982.04 422.074 595.57
2456782.385778196 20929.3 422.025 595.523
2456782.406209913 20935.22 421.964 595.493
2456782.42664153 20937.3 421.915 595.468
2456782.447073147 21041.15 422.322 595.735
2456782.467504764 21109.14 422.367 595.752
2456782.487936382 21131.89 422.307 595.704
2456782.508367999 21090.33 422.23 595.656
2456782.528799617 21025.8 422.178 595.627
2456782.549231234 20977.66 422.124 595.601
2456782.569662952 20956.7 422.059 595.549
2456782.59009457 21167.13 422.01 595.526
2456782.610526088 20942.41 421.946 595.484
2456782.630957806 20938.16 421.906 595.462
2456782.651389425 20943.99 421.84 595.415
2456782.671820943 20971.39 421.777 595.37
