Dates Flux Xpos Ypos
2456771.311850344 255933.7 275.184 496.365
2456771.332282031 255962.2 275.177 496.355
2456771.352713619 255968.1 275.182 496.357
2456771.373145107 255998.5 275.174 496.358
2456771.393576795 255963.3 275.163 496.345
2456771.434439871 256086.1 274.94 496.229
2456771.454871558 256010.9 274.958 496.265
2456771.475303146 256014.1 274.962 496.265
2456771.495734734 255899.5 274.951 496.282
2456771.516166321 255859.4 274.96 496.288
2456771.536597909 255839.7 274.977 496.298
2456771.557029497 255869.5 274.997 496.295
2456771.577461084 255821.5 274.994 496.307
2456771.597892672 255886.2 274.976 496.302
2456771.61832436 255878.5 274.976 496.304
2456771.638755947 256065.5 274.964 496.27
2456771.659187435 256045.8 274.964 496.278
2456771.679619123 256185.8 274.977 496.258
2456771.700050711 256212.5 274.956 496.258
2456771.720482198 256100.7 274.931 496.261
2456771.740913886 256185.0 274.923 496.252
2456771.761345474 256240.5 274.921 496.264
2456771.781776961 256374.2 274.921 496.239
2456771.802208649 256278.0 274.928 496.24
2456771.822640236 256328.1 274.913 496.245
2456771.843071724 256344.6 274.914 496.238
2456771.863503412 256328.2 274.915 496.243
2456771.883934999 256342.4 274.91 496.239
2456771.904366587 256533.2 274.915 496.222
2456771.924798174 256467.7 274.893 496.226
2456771.945229762 256515.3 274.897 496.224
2456771.96566135 256487.8 274.886 496.226
2456771.986092937 256539.2 274.885 496.224
2456772.006524525 256752.7 274.881 496.201
2456772.026956113 256670.9 274.872 496.211
2456772.0473877 256720.2 274.859 496.199
2456772.067819288 256763.9 274.85 496.193
2456772.088250875 256800.0 274.843 496.188
2456772.108682463 256910.7 274.844 496.176
2456772.129114151 256938.1 274.831 496.167
2456772.149545638 256906.5 274.815 496.168
2456772.169977226 257002.4 274.795 496.154
2456772.190408913 257079.6 274.772 496.127
2456772.210840501 256941.4 274.754 496.119
2456772.231271989 256675.5 274.732 496.102
2456772.251703676 256734.8 274.734 496.098
2456772.272135264 256837.5 274.737 496.086
2456772.292566751 256606.5 274.724 496.081
2456772.312998439 256486.5 274.702 496.078
2456772.333430026 256359.2 274.684 496.051
2456772.353861514 256270.2 274.663 496.048
2456772.374293202 256300.9 274.654 496.016
2456772.394724789 255603.7 275.133 496.405
2456772.415156477 256575.6 275.227 496.392
2456772.435587964 256507.5 275.21 496.382
2456772.456019552 256456.6 275.188 496.367
2456772.47645124 256402.7 275.158 496.341
2456772.496882727 256364.8 275.148 496.334
2456772.517314315 256287.9 275.13 496.339
2456772.537746002 256477.6 275.139 496.315
2456772.55817749 256416.0 275.13 496.32
2456772.578609078 256338.7 275.115 496.315
2456772.599040765 256437.9 275.108 496.306
2456772.619472253 256512.6 275.089 496.282
2456772.639903841 256220.0 275.014 496.308
2456772.660335529 256221.3 274.989 496.303
2456772.680767016 256427.0 274.95 496.264
2456772.701198704 256557.2 274.919 496.245
2456772.721630292 256710.4 274.903 496.227
2456772.742061779 256600.0 274.894 496.236
2456772.762493467 256871.0 274.878 496.2
2456772.782925054 256854.8 274.845 496.193
2456772.803356542 256967.0 274.828 496.178
2456772.82378823 257192.4 274.801 496.143
2456772.844219817 257235.7 274.775 496.126
2456772.864651305 256752.7 274.726 496.094
2456772.885082993 256545.0 274.694 496.058
2456772.905514581 256439.7 274.673 496.051
2456772.925946068 256361.8 274.665 496.034
2456772.946377756 256290.7 274.635 496.014
2456772.966809344 256136.8 274.594 495.994
2456772.987241032 256188.4 274.587 495.974
2456773.007672519 256171.3 274.553 495.949
2456773.028104107 256318.9 274.508 495.925
2456773.048535795 256381.3 274.464 495.891
2456773.068967283 256428.7 274.443 495.884
2456773.089398871 256430.4 274.425 495.873
2456773.109830559 256547.7 274.394 495.85
2456773.130262146 254509.7 275.078 496.373
2456773.150693634 256686.7 275.221 496.378
2456773.171125322 256532.1 275.176 496.356
2456773.19155691 256559.2 275.118 496.311
2456773.211988498 256621.8 275.094 496.289
2456773.232420086 256273.5 274.992 496.306
2456773.252851673 256455.8 274.967 496.275
2456773.273283261 256598.0 274.931 496.253
2456773.293714849 256726.3 274.904 496.231
2456773.314146437 256906.7 274.87 496.208
2456773.334578025 257165.0 274.819 496.167
2456773.355009613 257301.7 274.772 496.129
2456773.395872789 255677.9 274.912 496.253
2456773.416304377 256231.6 274.992 496.322
2456773.436735865 256316.5 274.976 496.274
2456773.457167553 256505.3 274.962 496.271
2456773.477599142 256661.2 274.912 496.244
2456773.49803083 256804.6 274.891 496.229
2456773.518462318 256807.8 274.856 496.218
2456773.538893905 256998.3 274.857 496.196
2456773.559325594 257153.9 274.84 496.173
2456773.579757082 257198.6 274.823 496.163
2456773.60018867 257357.4 274.785 496.116
2456773.620620358 254757.1 275.075 496.35
2456773.641051946 257686.7 275.359 496.578
2456773.661483434 257515.0 275.335 496.553
2456773.681915123 257359.5 275.312 496.561
2456773.702346711 257324.6 275.31 496.528
2456773.722778199 257094.0 275.278 496.509
2456773.743209887 256905.7 275.239 496.489
2456773.763641476 256918.7 275.239 496.492
2456773.784073064 257265.2 275.273 496.453
2456773.804504653 256813.4 275.261 496.397
2456773.824936241 256655.3 275.224 496.388
2456773.845367929 256560.0 275.19 496.361
2456773.865799418 256454.5 275.152 496.336
2456773.886231006 256450.1 275.129 496.318
2456773.906662694 256626.3 275.125 496.296
2456773.927094183 256146.9 275.025 496.337
2456773.947525771 256266.8 275.01 496.309
2456773.96795746 256268.7 274.98 496.299
2456773.988388948 256545.7 274.921 496.255
2456774.008820637 256836.2 274.91 496.215
2456774.029252125 256961.4 274.886 496.206
2456774.049683714 257019.8 274.848 496.183
2456774.070115402 257158.8 274.799 496.155
2456774.090546891 257158.6 274.765 496.118
2456774.110978479 256837.7 275.39 496.585
2456774.131410168 257923.1 275.436 496.627
2456774.151841657 257932.3 275.401 496.609
2456774.172273246 257807.1 275.381 496.591
2456774.192704934 257597.6 275.359 496.558
2456774.213136523 257270.0 275.308 496.525
2456774.233568012 256921.4 275.253 496.493
2456774.253999701 257243.3 275.286 496.461
2456774.27443129 256691.9 275.247 496.408
2456774.294862878 256579.0 275.228 496.385
2456774.315294467 256507.3 275.182 496.351
2456774.335726056 256399.9 275.124 496.316
2456774.356157745 256573.2 275.089 496.284
2456774.376589234 256248.4 275.01 496.304
2456774.397020823 256297.6 274.972 496.28
2456774.417452512 256459.8 274.921 496.253
2456774.437884001 256958.1 274.863 496.187
2456774.45831559 257063.8 274.814 496.16
2456774.478747279 257124.9 274.769 496.136
2456774.499178768 256885.6 274.745 496.104
2456774.519610457 256621.2 274.713 496.062
2456774.540042046 256261.2 274.649 496.017
2456774.560473535 256054.0 274.593 495.982
2456774.580905225 256025.2 274.556 495.954
2456774.601336814 256013.7 274.896 496.242
2456774.621768303 256637.7 274.896 496.224
2456774.642199992 256996.1 274.839 496.175
2456774.662631582 257144.9 274.783 496.14
2456774.683063171 256802.4 274.737 496.095
2456774.70349476 256349.4 274.685 496.057
2456774.72392635 256171.1 274.644 496.015
2456774.744357839 255977.4 274.578 495.976
2456774.764789529 256179.1 274.514 495.922
2456774.785221118 256286.2 274.477 495.896
2456774.805652708 256333.2 274.425 495.871
2456774.826084297 256521.3 274.366 495.835
2456774.846515887 254916.0 274.948 496.255
2456774.866947576 256185.0 274.982 496.292
2456774.887379066 256456.0 274.913 496.242
2456774.907810656 256778.2 274.86 496.199
2456774.928242345 257099.1 274.803 496.145
2456774.948673835 256572.2 274.715 496.078
2456774.969105425 256278.2 274.671 496.041
2456774.989537115 256105.7 274.62 495.997
2456775.009968604 255981.5 274.566 495.958
2456775.030400294 256165.1 274.484 495.909
2456775.050831884 256270.0 274.419 495.869
2456775.071263374 256454.1 274.366 495.83
2456775.091695064 255175.1 274.902 496.239
2456775.112126654 256538.2 274.911 496.227
2456775.132558144 256891.1 274.836 496.173
2456775.152989834 256920.0 274.762 496.124
2456775.173421424 256400.1 274.703 496.063
2456775.193853015 256105.8 274.637 496.008
2456775.214284604 255949.8 274.541 495.944
2456775.234716195 256160.5 274.478 495.899
2456775.255147885 256220.3 274.413 495.862
2456775.275579375 256507.4 274.351 495.823
2456775.296010965 256908.1 274.267 495.785
2456775.316442656 257035.8 274.212 495.745
2456775.357305737 255945.6 274.938 496.229
2456775.377737427 255892.5 274.946 496.25
2456775.398168918 256414.3 274.906 496.236
2456775.418600508 256502.3 274.886 496.22
2456775.439032199 256622.2 274.86 496.197
2456775.459463689 256779.6 274.839 496.176
2456775.47989528 256971.2 274.793 496.143
2456775.500326971 256667.8 274.749 496.116
2456775.520758461 256394.8 274.726 496.099
2456775.541190152 256125.9 274.692 496.066
2456775.561621743 256004.1 274.652 496.016
2456775.582053234 255228.5 275.136 496.397
2456775.602484925 256360.9 275.228 496.369
2456775.622916515 256166.9 275.196 496.351
2456775.643348007 256084.9 275.122 496.313
2456775.663779697 256149.2 275.087 496.285
2456775.684211289 255841.3 274.997 496.312
2456775.70464288 255787.8 274.995 496.31
2456775.725074471 256268.3 274.963 496.242
2456775.745506062 256264.6 274.918 496.238
2456775.765937753 256425.8 274.894 496.216
2456775.786369244 256494.3 274.852 496.197
2456775.806800836 256775.6 274.827 496.157
2456775.827232527 256975.6 274.787 496.123
2456775.847664118 256659.3 274.759 496.119
2456775.86809561 256313.3 274.721 496.077
2456775.888527301 255946.3 274.673 496.042
2456775.908958893 255710.3 274.635 496.023
2456775.929390384 255687.7 274.612 495.993
2456775.949822076 255558.7 274.565 495.958
2456775.970253667 255769.8 274.497 495.929
2456775.990685359 255844.5 274.456 495.898
2456776.011116851 255916.4 274.425 495.863
2456776.031548442 256078.9 274.396 495.837
2456776.051980034 256238.3 274.329 495.809
2456776.072411626 254633.0 274.811 496.166
2456776.092843218 256361.5 274.865 496.199
2456776.11327481 256543.5 274.821 496.162
2456776.133706402 256395.8 274.752 496.103
2456776.154137894 255795.2 274.683 496.056
2456776.174569586 255596.6 274.638 496.021
2456776.195001178 255542.5 274.609 495.985
2456776.21543277 255528.7 274.558 495.934
2456776.235864362 255669.5 274.509 495.915
2456776.256295955 255661.6 274.459 495.893
2456776.276727647 255724.4 274.42 495.87
2456776.297159139 255939.2 274.357 495.825
2456776.317590732 252132.1 275.139 496.404
2456776.338022424 256077.3 275.248 496.479
2456776.358454017 255943.2 275.247 496.4
2456776.378885509 255662.5 275.175 496.354
2456776.399317202 255612.3 275.145 496.323
2456776.419748794 255715.9 275.103 496.292
2456776.440180287 255414.9 275.005 496.3
2456776.46061198 255677.4 274.938 496.255
2456776.481043573 255952.2 274.906 496.216
2456776.501475265 256070.3 274.86 496.188
2456776.521906758 256220.4 274.808 496.162
2456776.542338351 256106.6 274.749 496.091
2456776.562770044 255691.7 274.705 496.059
2456776.583201537 255389.3 274.652 496.023
2456776.60363313 255202.8 274.602 495.981
2456776.624064824 255298.6 274.525 495.93
2456776.644496317 255357.1 274.476 495.901
2456776.66492791 255495.0 274.432 495.866
2456776.685359603 255616.0 274.372 495.831
2456776.705791097 255923.8 274.311 495.802
2456776.72622279 256123.6 274.263 495.776
2456776.746654383 256174.1 274.215 495.75
2456776.767085877 255492.8 274.142 495.689
2456776.78751757 255038.9 274.087 495.658
2456776.807949064 252568.3 274.704 496.091
2456776.828380657 255866.5 274.747 496.098
2456776.848812351 255325.8 274.672 496.035
2456776.869243845 255040.2 274.617 495.991
2456776.889675439 254964.8 274.562 495.947
2456776.910107133 255196.1 274.487 495.905
2456776.930538727 255267.3 274.428 495.869
2456776.950970221 255423.1 274.392 495.838
2456776.971401914 255542.6 274.336 495.814
2456776.991833509 255945.0 274.256 495.777
2456777.012265103 256057.1 274.207 495.738
2456777.032696697 255487.5 274.143 495.708
2456777.053128291 249039.2 274.973 496.278
2456777.073559985 255101.0 275.144 496.322
2456777.09399148 255199.2 275.084 496.282
2456777.114423074 254978.1 274.986 496.281
2456777.134854769 255418.3 274.912 496.222
2456777.155286264 255649.9 274.854 496.182
2456777.175717858 255849.9 274.805 496.145
2456777.196149553 255462.8 274.733 496.085
2456777.216581048 254988.4 274.665 496.027
2456777.237012742 254728.7 274.613 495.996
2456777.257444337 254714.9 274.567 495.948
2456777.277875832 254886.0 274.48 495.902
2456777.318739122 254948.8 275.18 496.355
2456777.339170717 254877.0 275.151 496.338
2456777.359602312 254826.3 275.116 496.318
2456777.380033907 255005.0 275.103 496.286
2456777.400465502 255049.3 275.078 496.264
2456777.420897098 254844.7 274.987 496.265
2456777.441328693 255003.9 274.946 496.247
2456777.461760289 255169.0 274.915 496.218
2456777.482191884 255316.7 274.869 496.197
2456777.50262348 255482.2 274.816 496.162
2456777.523055075 255569.9 274.783 496.139
2456777.543486671 253564.8 275.109 496.363
2456777.563918266 255125.2 275.267 496.411
2456777.584349962 254959.8 275.232 496.379
2456777.604781458 254827.4 275.192 496.36
2456777.625213054 254676.0 275.122 496.317
2456777.64564475 254923.2 275.1 496.276
2456777.666076246 254635.0 275.016 496.289
2456777.686507942 254753.6 274.953 496.258
2456777.706939538 255066.9 274.901 496.221
2456777.727371035 255263.0 274.855 496.185
2456777.747802731 255472.4 274.83 496.161
2456777.768234327 255427.9 274.762 496.097
2456777.788665824 253979.1 275.135 496.398
2456777.80909752 254797.4 275.2 496.361
2456777.829529117 254593.0 275.139 496.336
2456777.849960614 254763.1 275.101 496.286
2456777.87039231 254587.0 275.017 496.288
2456777.890823907 254807.2 274.972 496.254
2456777.911255504 255113.0 274.894 496.217
2456777.931687101 255960.4 274.848 496.171
2456777.952118698 255501.0 274.816 496.15
2456777.972550394 255221.1 274.743 496.09
2456777.992981992 254792.9 274.692 496.055
2456778.013413489 254546.5 274.645 496.02
2456778.033845186 254124.1 274.996 496.267
2456778.054276783 254526.3 275.01 496.297
2456778.074708281 254756.4 274.967 496.258
2456778.095139978 254898.7 274.926 496.239
2456778.115571576 255235.3 274.854 496.187
2456778.136003073 255480.5 274.822 496.147
2456778.156434771 255610.2 274.779 496.118
2456778.176866268 254911.7 274.709 496.052
2456778.197297966 254616.9 274.659 496.029
2456778.217729564 254463.2 274.611 495.985
2456778.238161062 254535.1 274.544 495.928
2456778.25859276 254670.1 274.5 495.905
2456778.279024358 253794.5 274.981 496.28
2456778.299455856 254615.2 274.995 496.278
2456778.319887554 254877.1 274.936 496.241
2456778.340319152 255151.5 274.88 496.202
2456778.360750651 255441.1 274.818 496.156
2456778.381182349 255425.8 274.762 496.099
2456778.401613947 254976.5 274.72 496.059
2456778.422045646 254656.0 274.657 496.016
2456778.442477145 254489.4 274.576 495.959
2456778.462908743 254536.5 274.546 495.938
2456778.483340442 254722.2 274.479 495.893
2456778.503771941 254913.2 274.411 495.848
2456778.52420354 252904.1 275.068 496.338
2456778.544635239 254798.3 275.183 496.347
2456778.565066838 254963.7 275.105 496.283
2456778.585498337 254634.9 274.992 496.289
2456778.605930036 254975.2 274.953 496.248
2456778.626361636 255497.7 274.867 496.18
2456778.646793235 255655.1 274.805 496.147
2456778.667224834 255634.5 274.765 496.106
2456778.687656434 254932.1 274.681 496.03
2456778.708088133 254772.5 274.626 495.993
2456778.728519633 254641.3 274.582 495.957
2456778.748951233 254932.8 274.497 495.902
2456778.769382932 253254.7 275.14 496.399
2456778.789814432 255202.6 275.251 496.386
2456778.810246032 254986.5 275.166 496.333
2456778.830677632 255070.0 275.118 496.294
2456778.851109232 254831.5 275.016 496.298
2456778.871540932 255286.8 274.927 496.231
2456778.891972432 255557.8 274.881 496.195
2456778.912404033 255819.8 274.82 496.148
2456778.932835733 255625.2 274.745 496.086
2456778.953267234 255205.9 274.691 496.037
2456778.973698834 254961.8 274.634 495.996
2456778.994130535 254883.7 274.557 495.936
2456779.014562035 252431.1 275.244 496.467
2456779.034993636 256354.7 275.36 496.569
2456779.055425337 255862.2 275.291 496.51
2456779.075856938 255974.2 275.292 496.443
2456779.096288539 255401.7 275.238 496.383
2456779.11672014 255181.1 275.155 496.319
2456779.137151741 255352.9 275.102 496.281
2456779.157583343 255207.7 274.989 496.268
2456779.178014944 255733.7 274.895 496.209
2456779.198446545 256009.5 274.849 496.162
2456779.218878247 256129.2 274.774 496.115
2456779.239309749 255476.9 274.701 496.041
2456779.280173052 255856.5 275.3 496.493
2456779.300604554 255838.2 275.264 496.492
2456779.321036255 255631.2 275.244 496.469
2456779.341467858 255661.9 275.26 496.403
2456779.36189936 255511.2 275.232 496.373
2456779.382331062 255472.8 275.203 496.34
2456779.402762664 255374.7 275.153 496.32
2456779.423194166 255397.2 275.112 496.295
2456779.443625869 255126.8 275.032 496.321
2456779.464057471 255411.9 274.993 496.273
2456779.484488974 255547.3 274.971 496.252
2456779.504920675 255712.0 274.949 496.23
2456779.525352178 256152.1 274.913 496.187
2456779.545783881 256066.8 274.859 496.181
2456779.566215484 256354.9 274.835 496.147
2456779.586647087 256249.8 274.774 496.122
2456779.60707869 256046.8 274.746 496.095
2456779.627510293 255881.5 274.722 496.04
2456779.647941897 255554.0 274.661 496.016
2456779.6683735 255455.7 274.63 495.988
2456779.688805103 255214.6 274.578 495.963
2456779.709236707 255412.2 274.536 495.924
2456779.72966831 255575.9 274.542 495.906
2456779.750099914 255002.0 274.988 496.268
2456779.770531618 255534.0 275.002 496.283
2456779.790963222 255746.4 274.976 496.255
2456779.811394725 255983.0 274.926 496.227
2456779.831826429 256339.9 274.903 496.191
2456779.852258034 256407.5 274.859 496.17
2456779.872689538 256643.7 274.81 496.13
2456779.893121242 256334.7 274.756 496.101
2456779.913552846 256040.7 274.731 496.08
2456779.933984351 255688.4 274.679 496.023
2456779.954416056 255746.3 274.676 495.993
2456779.97484766 255627.6 274.622 495.971
2456779.995279365 254957.0 275.171 496.415
2456780.01571087 256106.4 275.268 496.401
2456780.036142475 256069.4 275.254 496.388
2456780.05657418 255934.5 275.201 496.342
2456780.077005685 255756.3 275.16 496.331
2456780.09743729 255898.6 275.132 496.295
2456780.117868895 256249.7 275.084 496.238
2456780.1383005 255891.6 274.996 496.265
2456780.158732106 256097.8 274.95 496.236
2456780.179163811 256505.5 274.885 496.184
2456780.199595317 256679.6 274.846 496.159
2456780.220027023 256966.5 274.809 496.118
2456780.240458629 256059.5 274.886 496.186
2456780.260890135 256570.1 274.881 496.184
2456780.28132184 256861.3 274.812 496.137
2456780.301753446 256711.8 274.764 496.094
2456780.322184953 256253.0 274.72 496.053
2456780.342616659 255957.8 274.654 496.0
2456780.363048265 255823.8 274.612 495.97
2456780.383479772 255771.2 274.573 495.936
2456780.403911478 256073.0 274.5 495.89
2456780.424343085 256053.1 274.457 495.874
2456780.444774792 256154.3 274.416 495.851
2456780.465206299 256430.1 274.364 495.806
2456780.485637906 255847.2 274.856 496.156
2456780.506069613 256822.9 274.869 496.165
2456780.52650112 257124.5 274.795 496.112
2456780.546932727 256616.3 274.738 496.072
2456780.567364434 256031.2 274.659 496.009
2456780.587795942 255899.7 274.601 495.959
2456780.608227549 255905.9 274.564 495.938
2456780.628659257 256170.5 274.508 495.893
2456780.649090765 256157.0 274.449 495.871
2456780.669522472 256360.3 274.411 495.835
2456780.68995408 256658.4 274.35 495.796
2456780.710385688 256912.2 274.295 495.781
2456780.730817297 254764.4 274.956 496.243
2456780.751248905 256253.3 274.985 496.256
2456780.771680513 256537.8 274.929 496.223
2456780.792112121 256936.7 274.865 496.171
2456780.81254373 257256.7 274.814 496.119
2456780.832975338 257015.3 274.763 496.086
2456780.853406947 256325.8 274.688 496.038
2456780.873838556 256219.9 274.65 495.986
2456780.894270164 255969.4 274.587 495.952
2456780.914701774 256237.7 274.517 495.903
2456780.935133383 256396.6 274.473 495.867
2456780.955565092 256434.4 274.401 495.838
2456780.975996601 253814.8 275.157 496.395
2456780.99642821 257036.8 275.289 496.428
2456781.01685992 256375.6 275.208 496.353
2456781.037291429 256302.7 275.165 496.307
2456781.057723039 256483.4 275.119 496.274
2456781.078154749 256262.5 274.996 496.269
2456781.098586259 256567.2 274.958 496.233
2456781.119017969 256839.6 274.901 496.202
2456781.139449579 257218.6 274.851 496.149
2456781.159881089 257401.0 274.804 496.12
2456781.180312799 256829.2 274.736 496.063
2456781.20074441 256504.7 274.686 496.016
2456781.241607631 256654.7 275.0 496.226
2456781.262039242 256414.8 275.005 496.259
2456781.282470853 256478.7 274.969 496.242
2456781.302902463 256679.3 274.938 496.225
2456781.323334075 256799.9 274.925 496.213
2456781.343765785 257062.8 274.89 496.183
2456781.364197297 257232.3 274.86 496.157
2456781.384628908 257571.1 274.836 496.143
2456781.40506062 257372.7 274.785 496.11
2456781.425492231 256900.2 274.748 496.09
2456781.445923743 256810.7 274.731 496.052
2456781.466355455 255619.9 275.091 496.333
2456781.486786966 256525.9 275.186 496.316
2456781.507218678 256616.6 275.153 496.27
2456781.52765029 256147.4 275.041 496.298
2456781.548081902 256334.9 275.016 496.28
2456781.568513515 256596.0 274.963 496.244
2456781.588945127 256733.0 274.929 496.224
2456781.60937664 256997.4 274.913 496.197
2456781.629808352 257212.4 274.883 496.17
2456781.650239965 257307.1 274.854 496.151
2456781.670671478 257476.8 274.805 496.117
2456781.691103191 257225.7 274.762 496.093
2456781.711534804 256080.7 274.942 496.21
2456781.731966517 257128.7 274.915 496.188
2456781.75239803 257322.9 274.862 496.154
2456781.772829643 257463.5 274.829 496.13
2456781.793261357 257326.5 274.77 496.089
2456781.813692871 256931.0 274.742 496.069
2456781.834124484 256712.1 274.718 496.035
2456781.854556198 256444.5 274.657 495.997
2456781.874987712 256324.6 274.627 495.976
2456781.895419326 256206.1 274.57 495.943
2456781.91585104 256431.7 274.532 495.908
2456781.936282654 256507.2 274.512 495.881
2456781.956714269 256504.5 274.918 496.185
2456781.977145883 256963.4 274.929 496.207
2456781.997577498 257250.5 274.878 496.171
2456782.018009113 257498.2 274.811 496.125
2456782.038440727 257475.8 274.782 496.099
2456782.058872342 256793.6 274.718 496.044
2456782.079304057 256360.0 274.654 496.003
2456782.099735572 256205.2 274.604 495.965
2456782.120167187 256517.7 274.542 495.892
2456782.140598903 256625.8 274.488 495.874
2456782.161030419 256751.0 274.43 495.834
2456782.181462134 256900.5 274.358 495.809
2456782.20189375 256190.8 274.822 496.146
2456782.222325265 257439.5 274.851 496.135
2456782.242756981 257515.8 274.787 496.097
2456782.263188498 256995.3 274.736 496.051
2456782.283620114 256466.8 274.666 496.007
2456782.30405183 256288.2 274.616 495.967
2456782.324483347 256399.4 274.559 495.919
2456782.344915063 256599.4 274.483 495.875
2456782.365346679 256586.0 274.436 495.853
2456782.385778196 256860.9 274.386 495.807
2456782.406209913 257160.6 274.325 495.78
2456782.42664153 257372.4 274.274 495.758
2456782.447073147 255369.8 274.685 496.03
2456782.467504764 256902.0 274.729 496.048
2456782.487936382 256473.9 274.671 495.996
2456782.508367999 256308.9 274.595 495.943
2456782.528799617 256380.8 274.542 495.911
2456782.549231234 256526.6 274.487 495.884
2456782.569662952 256719.5 274.42 495.833
2456782.59009457 256858.5 274.371 495.811
2456782.610526088 257229.8 274.306 495.772
2456782.630957806 257366.5 274.266 495.751
2456782.651389425 257058.6 274.198 495.708
2456782.671820943 256418.3 274.134 495.667
