Dates Flux Xpos Ypos
2456770.412860367 10486.19 375.073 747.45
2456770.433291955 9796.477 374.528 747.08
2456770.453723543 9775.802 374.459 747.04
2456770.474155232 10224.72 374.471 747.06
2456770.494586721 10949.67 374.486 747.064
2456770.515018309 11735.78 374.553 747.025
2456770.535449897 12549.32 374.567 747.04
2456770.555881485 13347.05 374.572 747.05
2456770.576313074 14077.12 374.596 747.047
2456770.596744662 14747.87 374.59 747.059
2456770.617176251 15333.14 374.588 747.06
2456770.637607839 15781.22 374.594 747.057
2456770.658039527 16002.54 374.603 747.069
2456770.678471015 16072.35 374.624 747.077
2456770.698902604 16051.07 374.617 747.071
2456770.719334292 16039.05 374.614 747.072
2456770.73976578 16036.3 374.623 747.072
2456770.760197468 16037.71 374.624 747.082
2456770.780629057 16039.43 374.622 747.075
2456770.801060544 16046.9 374.628 747.075
2456770.821492233 16049.54 374.622 747.077
2456770.841923821 16044.79 374.604 747.07
2456770.862355309 16023.7 374.628 747.075
2456770.882786997 16055.36 374.616 747.07
2456770.903218585 16054.56 374.609 747.079
2456770.923650073 16065.56 374.61 747.068
2456770.944081761 15995.59 374.607 747.061
2456770.964513349 16038.71 374.606 747.066
2456770.984944937 16065.56 374.602 747.068
2456771.005376525 16050.71 374.606 747.07
2456771.025808113 16063.62 374.607 747.07
2456771.046239801 16041.15 374.623 747.081
2456771.066671289 16064.92 374.642 747.084
2456771.087102877 16081.65 374.671 747.105
2456771.107534565 16122.35 374.7 747.128
2456771.127966153 16129.55 374.72 747.134
2456771.148397641 16147.4 374.74 747.147
2456771.168829329 16110.22 374.735 747.146
2456771.189260917 16116.94 374.734 747.144
2456771.209692405 16118.79 374.733 747.141
2456771.230124092 16118.94 374.726 747.139
2456771.25055558 16103.83 374.716 747.137
2456771.270987168 16077.58 374.693 747.116
2456771.291418856 16092.5 374.679 747.112
2456771.311850344 16073.86 374.668 747.107
2456771.332282031 16077.96 374.66 747.098
2456771.352713619 16051.42 374.666 747.1
2456771.373145107 16066.56 374.658 747.101
2456771.393576795 16070.32 374.645 747.089
2456771.434439871 16019.84 374.409 746.981
2456771.454871558 16019.25 374.43 747.016
2456771.475303146 16013.01 374.434 747.016
2456771.495734734 16020.49 374.423 747.032
2456771.516166321 16004.89 374.432 747.038
2456771.536597909 15996.73 374.452 747.047
2456771.557029497 16009.74 374.474 747.043
2456771.577461084 16043.79 374.47 747.055
2456771.597892672 16047.04 374.45 747.051
2456771.61832436 16051.95 374.45 747.053
2456771.638755947 16023.19 374.437 747.02
2456771.659187435 16029.24 374.436 747.028
2456771.679619123 16005.78 374.45 747.009
2456771.700050711 16010.22 374.427 747.01
2456771.720482198 16007.83 374.4 747.013
2456771.740913886 15993.91 374.391 747.004
2456771.761345474 15997.72 374.389 747.015
2456771.781776961 16012.83 374.389 746.991
2456771.802208649 15978.8 374.396 746.992
2456771.822640236 16017.97 374.38 746.997
2456771.843071724 16001.48 374.381 746.99
2456771.863503412 15994.32 374.382 746.995
2456771.883934999 16031.6 374.376 746.991
2456771.904366587 16018.17 374.381 746.976
2456771.924798174 15998.52 374.358 746.979
2456771.945229762 15983.71 374.362 746.977
2456771.96566135 15994.64 374.35 746.979
2456771.986092937 16014.97 374.349 746.977
2456772.006524525 16018.92 374.344 746.955
2456772.026956113 15995.07 374.334 746.966
2456772.0473877 16006.78 374.32 746.954
2456772.067819288 16016.43 374.311 746.948
2456772.088250875 16014.31 374.303 746.942
2456772.108682463 16016.66 374.303 746.931
2456772.129114151 16038.33 374.289 746.921
2456772.149545638 16021.78 374.272 746.923
2456772.169977226 16041.42 374.25 746.909
2456772.190408913 16045.85 374.225 746.883
2456772.210840501 16070.59 374.206 746.876
2456772.231271989 16111.72 374.182 746.859
2456772.251703676 16105.3 374.184 746.855
2456772.272135264 16091.55 374.187 746.844
2456772.292566751 16077.42 374.173 746.839
2456772.312998439 16106.09 374.151 746.836
2456772.333430026 16096.74 374.131 746.809
2456772.353861514 16109.62 374.109 746.807
2456772.374293202 16088.48 374.098 746.776
2456772.394724789 15928.52 374.62 747.143
2456772.415156477 16094.87 374.715 747.132
2456772.435587964 16095.78 374.697 747.123
2456772.456019552 16067.92 374.673 747.109
2456772.47645124 16071.8 374.64 747.086
2456772.496882727 16067.57 374.628 747.079
2456772.517314315 16072.16 374.609 747.084
2456772.537746002 16038.34 374.619 747.062
2456772.55817749 16024.95 374.608 747.067
2456772.578609078 16049.94 374.592 747.062
2456772.599040765 16041.07 374.587 747.055
2456772.619472253 16046.98 374.566 747.033
2456772.639903841 16026.33 374.491 747.055
2456772.660335529 16032.16 374.464 747.051
2456772.680767016 16032.69 374.421 747.015
2456772.701198704 16027.6 374.386 746.997
2456772.721630292 16018.42 374.368 746.98
2456772.742061779 15995.27 374.358 746.989
2456772.762493467 16007.17 374.341 746.954
2456772.782925054 16003.08 374.304 746.948
2456772.803356542 16000.48 374.286 746.932
2456772.82378823 16033.97 374.257 746.898
2456772.844219817 16068.92 374.228 746.882
2456772.864651305 16089.48 374.175 746.851
2456772.885082993 16090.71 374.141 746.816
2456772.905514581 16123.39 374.12 746.809
2456772.925946068 16111.95 374.11 746.792
2456772.946377756 16124.95 374.079 746.774
2456772.966809344 16109.67 374.037 746.756
2456772.987241032 16103.96 374.029 746.738
2456773.007672519 16080.3 373.994 746.715
2456773.028104107 16089.29 373.949 746.694
2456773.048535795 16073.21 373.906 746.66
2456773.068967283 16081.72 373.885 746.653
2456773.089398871 16088.3 373.866 746.642
2456773.109830559 16128.96 373.836 746.619
2456773.130262146 15806.03 374.562 747.112
2456773.150693634 16097.17 374.708 747.119
2456773.171125322 16089.59 374.66 747.099
2456773.19155691 16070.07 374.598 747.058
2456773.211988498 16037.5 374.57 747.039
2456773.232420086 16019.32 374.468 747.054
2456773.252851673 16011.06 374.439 747.026
2456773.273283261 16008.27 374.4 747.005
2456773.293714849 16014.64 374.369 746.984
2456773.314146437 16022.11 374.332 746.962
2456773.334578025 16042.92 374.276 746.922
2456773.355009613 16042.02 374.226 746.885
2456773.395872789 15869.25 374.382 747.004
2456773.416304377 16062.19 374.467 747.07
2456773.436735865 16017.36 374.45 747.023
2456773.457167553 16042.11 374.434 747.021
2456773.477599142 16010.74 374.378 746.996
2456773.49803083 16019.31 374.356 746.983
2456773.518462318 16015.46 374.317 746.971
2456773.538893905 16018.37 374.317 746.95
2456773.559325594 16022.26 374.299 746.928
2456773.579757082 16058.71 374.28 746.918
2456773.60018867 16076.57 374.239 746.873
2456773.620620358 15715.31 374.554 747.093
2456773.641051946 16056.33 374.863 747.308
2456773.661483434 16085.89 374.838 747.284
2456773.681915123 16097.3 374.813 747.291
2456773.702346711 16121.61 374.81 747.261
2456773.722778199 16119.65 374.777 747.242
2456773.743209887 16116.71 374.735 747.223
2456773.763641476 16113.9 374.735 747.226
2456773.784073064 16117.06 374.764 747.19
2456773.804504653 16137.36 374.751 747.137
2456773.824936241 16091.39 374.711 747.129
2456773.845367929 16069.53 374.675 747.104
2456773.865799418 16064.09 374.633 747.082
2456773.886231006 16211.04 374.607 747.065
2456773.906662694 16055.7 374.605 747.044
2456773.927094183 16066.29 374.503 747.082
2456773.947525771 16029.26 374.488 747.056
2456773.96795746 16006.43 374.454 747.048
2456773.988388948 16008.96 374.389 747.006
2456774.008820637 16011.59 374.376 746.968
2456774.029252125 16015.49 374.349 746.961
2456774.049683714 15991.2 374.308 746.938
2456774.070115402 16052.45 374.255 746.91
2456774.090546891 16063.79 374.217 746.874
2456774.110978479 15755.89 374.892 747.314
2456774.131410168 16235.66 374.944 747.353
2456774.151841657 16064.22 374.908 747.337
2456774.172273246 16062.97 374.886 747.32
2456774.192704934 16071.74 374.863 747.289
2456774.213136523 16112.2 374.809 747.257
2456774.233568012 16157.19 374.749 747.227
2456774.253999701 16138.75 374.779 747.198
2456774.27443129 16120.7 374.736 747.147
2456774.294862878 16101.22 374.716 747.126
2456774.315294467 16068.49 374.666 747.094
2456774.335726056 16057.53 374.601 747.063
2456774.356157745 16042.84 374.565 747.034
2456774.376589234 16032.96 374.487 747.052
2456774.397020823 16021.52 374.445 747.029
2456774.417452512 15997.34 374.388 747.005
2456774.437884001 16026.52 374.324 746.942
2456774.45831559 16043.18 374.27 746.916
2456774.478747279 16109.84 374.222 746.892
2456774.499178768 16068.39 374.195 746.861
2456774.519610457 16086.99 374.161 746.82
2456774.540042046 16196.46 374.093 746.777
2456774.560473535 16081.48 374.035 746.745
2456774.580905225 16103.09 373.998 746.72
2456774.601336814 15927.87 374.36 746.987
2456774.621768303 16007.89 374.36 746.978
2456774.642199992 16035.48 374.298 746.929
2456774.662631582 16038.83 374.236 746.896
2456774.683063171 16100.8 374.186 746.852
2456774.70349476 16111.03 374.131 746.815
2456774.72392635 16114.3 374.088 746.775
2456774.744357839 16116.28 374.019 746.74
2456774.764789529 16064.48 373.956 746.691
2456774.785221118 16100.71 373.918 746.666
2456774.805652708 16119.39 373.866 746.64
2456774.826084297 16131.48 373.808 746.605
2456774.846515887 15807.34 374.422 747.005
2456774.866947576 16170.42 374.455 747.042
2456774.887379066 16038.87 374.379 746.995
2456774.907810656 16029.67 374.32 746.953
2456774.928242345 16052.47 374.258 746.901
2456774.948673835 16081.55 374.164 746.836
2456774.969105425 16112.92 374.117 746.8
2456774.989537115 16118.36 374.063 746.758
2456775.009968604 16111.88 374.008 746.723
2456775.030400294 16085.93 373.925 746.678
2456775.050831884 16100.95 373.861 746.639
2456775.071263374 16123.43 373.808 746.599
2456775.091695064 15858.98 374.37 746.99
2456775.112126654 16022.06 374.377 746.98
2456775.132558144 16017.89 374.294 746.927
2456775.152989834 16080.84 374.214 746.88
2456775.173421424 16093.68 374.151 746.821
2456775.193853015 16122.59 374.081 746.769
2456775.214284604 16102.74 373.983 746.711
2456775.234716195 16130.69 373.919 746.668
2456775.255147885 16215.08 373.854 746.631
2456775.275579375 16143.15 373.792 746.592
2456775.296010965 16146.36 373.707 746.554
2456775.316442656 16152.03 373.651 746.514
2456775.357305737 16171.36 374.407 746.981
2456775.377737427 15973.92 374.416 747.0
2456775.398168918 16007.26 374.371 746.989
2456775.418600508 16017.29 374.35 746.974
2456775.439032199 16024.28 374.321 746.951
2456775.459463689 16022.36 374.298 746.93
2456775.47989528 16086.35 374.247 746.899
2456775.500326971 16056.15 374.2 746.872
2456775.520758461 16115.53 374.175 746.855
2456775.541190152 16119.34 374.139 746.823
2456775.561621743 16096.99 374.096 746.776
2456775.582053234 15875.87 374.622 747.136
2456775.602484925 16094.7 374.716 747.11
2456775.622916515 16077.35 374.68 747.094
2456775.643348007 16053.51 374.602 747.061
2456775.663779697 16039.99 374.563 747.035
2456775.684211289 16021.73 374.473 747.06
2456775.70464288 16022.42 374.471 747.058
2456775.725074471 16030.75 374.434 746.994
2456775.745506062 16000.9 374.384 746.991
2456775.765937753 16024.83 374.357 746.97
2456775.786369244 16044.66 374.312 746.951
2456775.806800836 16025.37 374.283 746.912
2456775.827232527 16092.62 374.24 746.88
2456775.847664118 16096.83 374.21 746.876
2456775.86809561 16090.6 374.17 746.834
2456775.888527301 16105.19 374.119 746.8
2456775.908958893 16158.99 374.079 746.782
2456775.929390384 16114.28 374.054 746.755
2456775.949822076 16091.54 374.006 746.723
2456775.970253667 16083.89 373.939 746.697
2456775.990685359 16104.09 373.897 746.667
2456776.011116851 16090.08 373.866 746.632
2456776.031548442 16125.95 373.837 746.606
2456776.051980034 16141.89 373.77 746.578
2456776.072411626 15879.79 374.267 746.915
2456776.092843218 16020.85 374.325 746.953
2456776.11327481 16057.28 374.277 746.917
2456776.133706402 16106.0 374.202 746.86
2456776.154137894 16081.11 374.13 746.815
2456776.174569586 16149.26 374.082 746.781
2456776.195001178 16112.82 374.051 746.747
2456776.21543277 16070.22 373.998 746.7
2456776.235864362 16068.87 373.949 746.684
2456776.256295955 16099.55 373.901 746.662
2456776.276727647 16090.62 373.861 746.639
2456776.297159139 16131.28 373.798 746.595
2456776.317590732 15557.23 374.627 747.141
2456776.338022424 16140.13 374.744 747.213
2456776.358454017 16128.8 374.736 747.141
2456776.378885509 16067.97 374.658 747.098
2456776.399317202 16062.95 374.624 747.069
2456776.419748794 16053.11 374.581 747.041
2456776.440180287 16045.85 374.481 747.049
2456776.46061198 16025.74 374.407 747.006
2456776.481043573 15998.07 374.371 746.97
2456776.501475265 16039.25 374.32 746.943
2456776.521906758 16065.2 374.264 746.917
2456776.542338351 16089.48 374.199 746.849
2456776.562770044 16118.51 374.152 746.817
2456776.583201537 16111.97 374.096 746.783
2456776.60363313 16138.16 374.043 746.744
2456776.624064824 16124.41 373.966 746.697
2456776.644496317 16066.72 373.917 746.67
2456776.66492791 16114.19 373.873 746.635
2456776.685359603 16121.46 373.813 746.6
2456776.705791097 16130.17 373.753 746.571
2456776.72622279 16145.52 373.703 746.544
2456776.746654383 16153.57 373.654 746.519
2456776.767085877 16161.94 373.578 746.456
2456776.78751757 16215.52 373.522 746.421
2456776.807949064 15896.06 374.152 746.847
2456776.828380657 16117.32 374.197 746.855
2456776.848812351 16118.92 374.117 746.794
2456776.869243845 16098.36 374.059 746.752
2456776.889675439 16101.87 374.003 746.713
2456776.910107133 16056.7 373.928 746.673
2456776.930538727 16108.48 373.87 746.638
2456776.950970221 16102.47 373.833 746.606
2456776.971401914 16143.6 373.777 746.583
2456776.991833509 16147.16 373.696 746.546
2456777.012265103 16166.36 373.645 746.506
2456777.032696697 16218.0 373.58 746.475
2456777.053128291 15491.89 374.451 747.021
2456777.073559985 16078.01 374.626 747.068
2456777.09399148 16045.8 374.56 747.033
2456777.114423074 16140.09 374.459 747.031
2456777.134854769 16029.08 374.378 746.976
2456777.155286264 16000.69 374.313 746.938
2456777.175717858 16066.62 374.26 746.901
2456777.196149553 16130.72 374.183 746.843
2456777.216581048 16125.95 374.109 746.786
2456777.237012742 16134.8 374.055 746.757
2456777.257444337 16102.08 374.008 746.714
2456777.277875832 16073.79 373.921 746.671
2456777.318739122 16085.52 374.664 747.097
2456777.339170717 16076.06 374.632 747.083
2456777.359602312 16060.44 374.596 747.066
2456777.380033907 16046.89 374.58 747.036
2456777.400465502 16037.79 374.552 747.016
2456777.420897098 16043.49 374.461 747.016
2456777.441328693 16020.83 374.415 746.999
2456777.461760289 16018.56 374.381 746.971
2456777.482191884 16041.98 374.33 746.952
2456777.50262348 16060.52 374.272 746.918
2456777.523055075 16044.63 374.236 746.895
2456777.543486671 15845.02 374.591 747.104
2456777.563918266 16137.41 374.758 747.15
2456777.584349962 16109.03 374.721 747.119
2456777.604781458 16106.41 374.677 747.103
2456777.625213054 16047.92 374.603 747.064
2456777.64564475 16041.81 374.577 747.027
2456777.666076246 16065.98 374.491 747.038
2456777.686507942 16025.24 374.424 747.009
2456777.706939538 16007.65 374.365 746.974
2456777.727371035 16035.73 374.314 746.94
2456777.747802731 16022.99 374.287 746.917
2456777.768234327 16102.75 374.213 746.854
2456777.788665824 15967.34 374.622 747.137
2456777.80909752 16098.6 374.685 747.103
2456777.829529117 16079.14 374.618 747.081
2456777.849960614 16011.33 374.578 747.036
2456777.87039231 16054.51 374.493 747.037
2456777.890823907 16031.95 374.443 747.005
2456777.911255504 16034.51 374.358 746.971
2456777.931687101 16031.89 374.307 746.926
2456777.952118698 16051.46 374.272 746.906
2456777.972550394 16144.67 374.192 746.847
2456777.992981992 16113.75 374.138 746.813
2456778.013413489 16109.4 374.088 746.78
2456778.033845186 15944.99 374.471 747.016
2456778.054276783 16032.75 374.486 747.046
2456778.074708281 16054.21 374.439 747.009
2456778.095139978 16010.26 374.392 746.991
2456778.115571576 15996.39 374.313 746.942
2456778.136003073 16050.21 374.278 746.902
2456778.156434771 16081.76 374.231 746.875
2456778.176866268 16081.79 374.156 746.81
2456778.197297966 16147.36 374.103 746.788
2456778.217729564 16128.24 374.053 746.747
2456778.238161062 16096.27 373.984 746.694
2456778.25859276 16086.16 373.941 746.673
2456778.279024358 15917.54 374.456 747.029
2456778.299455856 16059.15 374.469 747.028
2456778.319887554 16033.68 374.404 746.993
2456778.340319152 16021.74 374.342 746.956
2456778.360750651 16048.49 374.275 746.911
2456778.381182349 16102.56 374.212 746.856
2456778.401613947 16120.67 374.168 746.816
2456778.422045646 16140.98 374.101 746.776
2456778.442477145 16115.61 374.017 746.724
2456778.462908743 16104.5 373.986 746.705
2456778.483340442 16084.83 373.92 746.661
2456778.503771941 16155.58 373.852 746.616
2456778.52420354 15783.36 374.552 747.079
2456778.544635239 16076.59 374.666 747.091
2456778.565066838 16038.92 374.582 747.033
2456778.585498337 16028.72 374.467 747.038
2456778.605930036 16035.18 374.423 747.0
2456778.626361636 16006.28 374.327 746.935
2456778.646793235 16074.35 374.259 746.902
2456778.667224834 16115.64 374.216 746.863
2456778.687656434 16145.94 374.126 746.789
2456778.708088133 16147.37 374.069 746.755
2456778.728519633 16116.25 374.023 746.721
2456778.748951233 16090.05 373.938 746.67
2456778.769382932 16011.51 374.628 747.137
2456778.789814432 16141.15 374.74 747.126
2456778.810246032 16097.36 374.647 747.077
2456778.830677632 16086.08 374.597 747.043
2456778.851109232 16088.51 374.492 747.046
2456778.871540932 16082.62 374.394 746.984
2456778.891972432 16046.63 374.342 746.95
2456778.912404033 16075.59 374.275 746.904
2456778.932835733 16128.35 374.194 746.843
2456778.953267234 16161.05 374.136 746.795
2456778.973698834 16133.96 374.076 746.756
2456778.994130535 16080.54 373.997 746.702
2456779.014562035 15859.83 374.738 747.202
2456779.034993636 16387.11 374.863 747.3
2456779.055425337 16172.71 374.79 747.244
2456779.075856938 16162.23 374.785 747.18
2456779.096288539 16106.13 374.727 747.124
2456779.11672014 16059.56 374.638 747.065
2456779.137151741 16059.02 374.579 747.031
2456779.157583343 16059.34 374.462 747.018
2456779.178014944 16032.68 374.358 746.963
2456779.198446545 16027.16 374.307 746.918
2456779.218878247 16091.45 374.226 746.871
2456779.239309749 16100.79 374.147 746.8
2456779.280173052 16167.83 374.799 747.228
2456779.300604554 16170.64 374.761 747.225
2456779.321036255 16132.3 374.739 747.203
2456779.341467858 16141.73 374.75 747.143
2456779.36189936 16099.6 374.72 747.115
2456779.382331062 16084.62 374.688 747.083
2456779.402762664 16091.64 374.635 747.066
2456779.423194166 16052.58 374.59 747.044
2456779.443625869 16063.0 374.509 747.067
2456779.464057471 16076.1 374.467 747.023
2456779.484488974 16010.59 374.442 747.003
2456779.504920675 16039.29 374.418 746.982
2456779.525352178 16226.74 374.377 746.941
2456779.545783881 16021.19 374.318 746.935
2456779.566215484 16061.26 374.292 746.904
2456779.586647087 16098.05 374.226 746.878
2456779.60707869 16117.33 374.196 746.851
2456779.627510293 16105.64 374.169 746.797
2456779.647941897 16129.86 374.104 746.775
2456779.6683735 16111.21 374.072 746.749
2456779.688805103 16087.69 374.019 746.726
2456779.709236707 16097.62 373.976 746.691
2456779.72966831 16094.02 373.981 746.673
2456779.750099914 15931.02 374.464 747.018
2456779.770531618 16054.24 374.477 747.032
2456779.790963222 16061.54 374.448 747.006
2456779.811394725 16027.36 374.392 746.979
2456779.831826429 16039.42 374.365 746.945
2456779.852258034 16059.99 374.318 746.926
2456779.872689538 16100.88 374.265 746.886
2456779.893121242 16122.31 374.206 746.857
2456779.913552846 16092.3 374.179 746.837
2456779.933984351 16117.66 374.123 746.782
2456779.954416056 16092.87 374.119 746.753
2456779.97484766 16119.13 374.064 746.732
2456779.995279365 15884.48 374.661 747.153
2456780.01571087 16129.64 374.758 747.14
2456780.036142475 16128.4 374.743 747.128
2456780.05657418 16111.17 374.686 747.085
2456780.077005685 16062.42 374.644 747.076
2456780.09743729 16090.09 374.612 747.043
2456780.117868895 16149.13 374.558 746.991
2456780.1383005 16051.39 374.469 747.016
2456780.158732106 16036.88 374.419 746.988
2456780.179163811 16054.06 374.346 746.939
2456780.199595317 16029.98 374.304 746.915
2456780.220027023 16083.12 374.262 746.875
2456780.240458629 16001.89 374.348 746.94
2456780.260890135 16030.07 374.341 746.94
2456780.28132184 16086.36 374.266 746.893
2456780.301753446 16124.51 374.214 746.851
2456780.322184953 16122.57 374.167 746.811
2456780.342616659 16137.78 374.097 746.76
2456780.363048265 16118.06 374.053 746.732
2456780.383479772 16094.02 374.013 746.701
2456780.403911478 16089.59 373.94 746.658
2456780.424343085 16098.25 373.898 746.641
2456780.444774792 16120.68 373.857 746.618
2456780.465206299 16144.84 373.804 746.574
2456780.485637906 15933.61 374.318 746.91
2456780.506069613 16026.5 374.329 746.921
2456780.52650112 16110.3 374.248 746.869
2456780.546932727 16117.29 374.186 746.829
2456780.567364434 16164.44 374.103 746.768
2456780.587795942 16297.92 374.042 746.723
2456780.608227549 16257.62 374.004 746.703
2456780.628659257 16127.25 373.948 746.66
2456780.649090765 16105.58 373.89 746.639
2456780.669522472 16129.21 373.851 746.603
2456780.68995408 16145.22 373.79 746.563
2456780.710385688 16162.14 373.735 746.548
2456780.730817297 15845.17 374.429 746.992
2456780.751248905 16065.97 374.458 747.007
2456780.771680513 16045.83 374.395 746.976
2456780.792112121 16033.9 374.325 746.926
2456780.81254373 16113.33 374.268 746.875
2456780.832975338 16133.62 374.213 746.843
2456780.853406947 16309.83 374.133 746.796
2456780.873838556 16137.41 374.093 746.746
2456780.894270164 16113.52 374.028 746.716
2456780.914701774 16132.42 373.957 746.67
2456780.935133383 16075.41 373.913 746.635
2456780.955565092 16149.21 373.841 746.605
2456780.975996601 15651.72 374.647 747.132
2456780.99642821 16154.98 374.78 747.166
2456781.01685992 16128.38 374.693 747.095
2456781.037291429 16094.35 374.649 747.054
2456781.057723039 16060.94 374.597 747.024
2456781.078154749 16062.17 374.469 747.019
2456781.098586259 16064.45 374.427 746.986
2456781.119017969 16043.51 374.364 746.956
2456781.139449579 16072.42 374.308 746.905
2456781.159881089 16105.98 374.257 746.877
2456781.180312799 16136.39 374.184 746.82
2456781.20074441 16151.81 374.13 746.774
2456781.241607631 16025.74 374.473 746.977
2456781.262039242 16033.29 374.479 747.009
2456781.282470853 16020.87 374.44 746.993
2456781.302902463 16059.11 374.405 746.978
2456781.323334075 16025.94 374.391 746.966
2456781.343765785 16059.81 374.351 746.938
2456781.364197297 16049.38 374.319 746.913
2456781.384628908 16055.88 374.292 746.899
2456781.40506062 16117.43 374.237 746.866
2456781.425492231 16118.68 374.198 746.846
2456781.445923743 16129.2 374.178 746.81
2456781.466355455 15944.03 374.575 747.075
2456781.486786966 16086.91 374.671 747.061
2456781.507218678 16044.08 374.634 747.019
2456781.52765029 16064.97 374.519 747.045
2456781.548081902 16063.34 374.492 747.029
2456781.568513515 16057.74 374.433 746.995
2456781.588945127 16048.0 374.395 746.976
2456781.60937664 16016.23 374.377 746.951
2456781.629808352 16056.83 374.343 746.925
2456781.650239965 16070.05 374.311 746.907
2456781.670671478 16214.47 374.258 746.873
2456781.691103191 16253.56 374.212 746.849
2456781.711534804 15947.18 374.409 746.962
2456781.731966517 16036.11 374.379 746.942
2456781.75239803 16066.25 374.32 746.91
2456781.772829643 16068.18 374.284 746.887
2456781.793261357 16100.93 374.22 746.846
2456781.813692871 16144.93 374.19 746.826
2456781.834124484 16148.04 374.164 746.793
2456781.854556198 16155.29 374.099 746.757
2456781.874987712 16106.19 374.069 746.738
2456781.895419326 16099.43 374.01 746.707
2456781.91585104 16102.66 373.972 746.675
2456781.936282654 16072.88 373.951 746.648
2456781.956714269 15893.27 374.385 746.939
2456781.977145883 16030.11 374.394 746.961
2456781.997577498 16105.57 374.338 746.926
2456782.018009113 16091.6 374.266 746.88
2456782.038440727 16117.84 374.233 746.856
2456782.058872342 16171.52 374.164 746.802
2456782.079304057 16150.38 374.096 746.763
2456782.099735572 16104.68 374.045 746.728
2456782.120167187 16081.92 373.98 746.659
2456782.140598903 16102.41 373.927 746.642
2456782.161030419 16116.03 373.869 746.601
2456782.181462134 16149.89 373.798 746.576
2456782.20189375 15966.03 374.28 746.901
2456782.222325265 16073.11 374.307 746.892
2456782.242756981 16094.76 374.238 746.854
2456782.263188498 16143.88 374.183 746.808
2456782.283620114 16138.14 374.109 746.766
2456782.30405183 16093.72 374.057 746.728
2456782.324483347 16084.9 373.999 746.685
2456782.344915063 16109.6 373.923 746.642
2456782.365346679 16113.96 373.876 746.621
2456782.385778196 16129.2 373.826 746.575
2456782.406209913 16140.63 373.764 746.547
2456782.42664153 16158.29 373.714 746.524
2456782.447073147 16055.9 374.13 746.788
2456782.467504764 16132.39 374.175 746.805
2456782.487936382 16166.06 374.114 746.755
2456782.508367999 16111.59 374.035 746.707
2456782.528799617 16096.48 373.982 746.677
2456782.549231234 16092.37 373.926 746.651
2456782.569662952 16122.95 373.86 746.601
2456782.59009457 16147.31 373.811 746.578
2456782.610526088 16148.66 373.746 746.539
2456782.630957806 16341.65 373.704 746.518
2456782.651389425 16153.89 373.635 746.472
2456782.671820943 16230.19 373.568 746.429
