Dates Flux Xpos Ypos
2456772.660335529 101910.0 397.877 589.558
2456772.680767016 101980.4 397.837 589.524
2456772.701198704 102011.6 397.804 589.507
2456772.721630292 102036.3 397.787 589.491
2456772.742061779 102028.8 397.778 589.5
2456772.762493467 102041.5 397.761 589.466
2456772.782925054 102062.5 397.727 589.462
2456772.803356542 102047.9 397.71 589.446
2456772.82378823 102069.8 397.682 589.414
2456772.844219817 102083.4 397.655 589.398
2456772.864651305 102059.9 397.604 589.371
2456772.885082993 101977.7 397.572 589.336
2456772.905514581 101967.0 397.551 589.33
2456772.925946068 101970.2 397.542 589.313
2456772.946377756 101954.8 397.511 589.295
2456772.966809344 101971.5 397.47 589.277
2456772.987241032 101936.4 397.462 589.258
2456773.007672519 101912.4 397.429 589.236
2456773.028104107 101884.0 397.384 589.214
2456773.048535795 101883.4 397.341 589.18
2456773.068967283 101884.7 397.321 589.173
2456773.089398871 101884.3 397.303 589.162
2456773.109830559 101974.0 397.273 589.139
2456773.130262146 100806.8 397.967 589.619
2456773.150693634 102117.3 398.125 589.609
2456773.171125322 102088.1 398.08 589.591
2456773.19155691 102075.0 398.022 589.55
2456773.211988498 102085.9 397.996 589.531
2456773.232420086 102192.4 397.88 589.56
2456773.252851673 102228.0 397.854 589.533
2456773.273283261 102285.8 397.817 589.514
2456773.293714849 102308.8 397.788 589.495
2456773.314146437 102317.3 397.753 589.475
2456773.334578025 102309.6 397.7 589.437
2456773.355009613 102334.8 397.652 589.402
2456773.395872789 101695.1 397.797 589.513
2456773.416304377 102262.1 397.88 589.577
2456773.436735865 102238.8 397.863 589.531
2456773.457167553 102348.0 397.849 589.529
2456773.477599142 102385.6 397.796 589.506
2456773.49803083 102411.1 397.775 589.494
2456773.518462318 102425.3 397.738 589.484
2456773.538893905 102399.2 397.739 589.463
2456773.559325594 102410.7 397.722 589.441
2456773.579757082 102421.2 397.704 589.433
2456773.60018867 102394.4 397.665 589.388
2456773.620620358 101549.8 397.963 589.603
2456773.641051946 102711.1 398.258 589.809
2456773.661483434 102752.1 398.233 589.787
2456773.681915123 102766.6 398.209 589.795
2456773.702346711 102773.7 398.206 589.762
2456773.722778199 102762.5 398.174 589.744
2456773.743209887 102685.3 398.133 589.726
2456773.763641476 102692.8 398.133 589.729
2456773.784073064 102666.0 398.18 589.687
2456773.804504653 102409.7 398.166 589.625
2456773.824936241 102406.4 398.128 589.619
2456773.845367929 102393.2 398.094 589.595
2456773.865799418 102364.4 398.055 589.574
2456773.886231006 102339.5 398.031 589.557
2456773.906662694 102393.9 398.029 589.536
2456773.927094183 102447.2 397.914 589.588
2456773.947525771 102470.7 397.899 589.563
2456773.96795746 102491.4 397.867 589.555
2456773.988388948 102569.4 397.806 589.516
2456774.008820637 102545.2 397.794 589.479
2456774.029252125 102608.3 397.769 589.472
2456774.049683714 102571.7 397.73 589.452
2456774.070115402 102595.6 397.68 589.426
2456774.090546891 102616.3 397.644 589.391
2456774.110978479 102130.8 398.29 589.816
2456774.131410168 102588.3 398.338 589.853
2456774.151841657 102710.6 398.302 589.837
2456774.172273246 102793.6 398.281 589.821
2456774.192704934 102908.8 398.258 589.79
2456774.213136523 102957.8 398.204 589.758
2456774.233568012 102879.9 398.147 589.73
2456774.253999701 102887.8 398.194 589.694
2456774.27443129 102593.4 398.152 589.637
2456774.294862878 102563.5 398.133 589.616
2456774.315294467 102552.0 398.086 589.585
2456774.335726056 102519.3 398.025 589.555
2456774.356157745 102531.2 397.991 589.527
2456774.376589234 102625.9 397.898 589.558
2456774.397020823 102669.2 397.859 589.537
2456774.417452512 102707.3 397.806 589.514
2456774.437884001 102699.8 397.745 589.455
2456774.45831559 102718.9 397.695 589.431
2456774.478747279 102724.4 397.649 589.409
2456774.499178768 102738.3 397.624 589.379
2456774.519610457 102637.7 397.591 589.34
2456774.540042046 102538.9 397.525 589.297
2456774.560473535 102567.2 397.469 589.266
2456774.580905225 102487.4 397.432 589.24
2456774.601336814 102322.9 397.778 589.497
2456774.621768303 102779.5 397.78 589.489
2456774.642199992 102751.3 397.721 589.443
2456774.662631582 102769.3 397.663 589.413
2456774.683063171 102755.2 397.615 589.37
2456774.70349476 102625.7 397.562 589.336
2456774.72392635 102563.2 397.521 589.296
2456774.744357839 102550.8 397.454 589.261
2456774.764789529 102505.0 397.39 589.21
2456774.785221118 102456.3 397.354 589.185
2456774.805652708 102487.6 397.303 589.16
2456774.826084297 102663.4 397.245 589.125
2456774.846515887 101548.5 397.835 589.511
2456774.866947576 102749.9 397.869 589.549
2456774.887379066 102802.2 397.798 589.505
2456774.907810656 102821.8 397.743 589.466
2456774.928242345 102804.8 397.683 589.417
2456774.948673835 102721.7 397.594 589.356
2456774.969105425 102673.5 397.548 589.321
2456774.989537115 102633.2 397.496 589.28
2456775.009968604 102574.1 397.442 589.243
2456775.030400294 102526.0 397.361 589.198
2456775.050831884 102543.5 397.297 589.159
2456775.071263374 102648.1 397.245 589.119
2456775.091695064 101827.1 397.786 589.499
2456775.112126654 102857.2 397.796 589.49
2456775.132558144 102840.9 397.718 589.442
2456775.152989834 102870.2 397.641 589.397
2456775.173421424 102731.5 397.581 589.341
2456775.193853015 102646.8 397.513 589.29
2456775.214284604 102572.3 397.417 589.232
2456775.234716195 102526.4 397.355 589.188
2456775.255147885 102558.8 397.29 589.152
2456775.275579375 102728.7 397.229 589.112
2456775.296010965 102993.2 397.146 589.071
2456775.316442656 103244.5 397.092 589.03
2456775.357305737 102503.3 397.823 589.49
2456775.377737427 102720.3 397.832 589.51
2456775.398168918 102917.1 397.79 589.5
2456775.418600508 102898.2 397.77 589.486
2456775.439032199 102841.2 397.743 589.464
2456775.459463689 102838.5 397.721 589.444
2456775.47989528 102855.1 397.673 589.415
2456775.500326971 102875.4 397.628 589.39
2456775.520758461 102813.0 397.604 589.376
2456775.541190152 102739.9 397.57 589.344
2456775.561621743 102700.8 397.528 589.296
2456775.582053234 102318.5 398.026 589.642
2456775.602484925 102770.4 398.133 589.6
2456775.622916515 102731.2 398.099 589.585
2456775.643348007 102717.0 398.026 589.553
2456775.663779697 102670.8 397.989 589.527
2456775.684211289 102781.8 397.885 589.566
2456775.70464288 102755.0 397.883 589.565
2456775.725074471 102834.3 397.849 589.501
2456775.745506062 102871.9 397.802 589.501
2456775.765937753 102860.3 397.777 589.481
2456775.786369244 102835.4 397.734 589.465
2456775.806800836 102837.5 397.708 589.426
2456775.827232527 102853.0 397.667 589.396
2456775.847664118 102882.2 397.638 589.393
2456775.86809561 102801.5 397.599 589.355
2456775.888527301 102682.1 397.55 589.321
2456775.908958893 102640.8 397.511 589.304
2456775.929390384 102633.7 397.487 589.276
2456775.949822076 102596.7 397.441 589.243
2456775.970253667 102548.6 397.374 589.217
2456775.990685359 102535.7 397.333 589.186
2456776.011116851 102501.1 397.303 589.151
2456776.031548442 102586.0 397.273 589.125
2456776.051980034 102779.4 397.208 589.096
2456776.072411626 101608.8 397.689 589.426
2456776.092843218 102868.5 397.747 589.466
2456776.11327481 102831.1 397.702 589.432
2456776.133706402 102867.4 397.63 589.377
2456776.154137894 102727.3 397.561 589.335
2456776.174569586 102671.3 397.514 589.302
2456776.195001178 102661.3 397.485 589.268
2456776.21543277 102561.5 397.433 589.22
2456776.235864362 102517.7 397.385 589.203
2456776.256295955 102511.6 397.337 589.182
2456776.276727647 102524.3 397.298 589.158
2456776.297159139 102674.1 397.235 589.114
2456776.317590732 100344.2 398.029 589.646
2456776.338022424 103019.5 398.142 589.715
2456776.358454017 102768.5 398.151 589.63
2456776.378885509 102694.1 398.078 589.589
2456776.399317202 102698.9 398.047 589.561
2456776.419748794 102686.0 398.006 589.533
2456776.440180287 102716.8 397.894 589.555
2456776.46061198 102813.7 397.824 589.515
2456776.481043573 102802.6 397.79 589.481
2456776.501475265 102795.9 397.742 589.456
2456776.521906758 102784.3 397.689 589.432
2456776.542338351 102818.7 397.627 589.366
2456776.562770044 102673.7 397.583 589.337
2456776.583201537 102609.9 397.528 589.304
2456776.60363313 102585.9 397.477 589.264
2456776.624064824 102498.3 397.401 589.217
2456776.644496317 102472.2 397.353 589.189
2456776.66492791 102458.7 397.31 589.154
2456776.685359603 102548.1 397.25 589.119
2456776.705791097 102769.5 397.191 589.089
2456776.72622279 102917.4 397.142 589.061
2456776.746654383 103109.6 397.095 589.034
2456776.767085877 103197.5 397.023 588.969
2456776.78751757 103252.2 396.97 588.935
2456776.807949064 101490.5 397.582 589.365
2456776.828380657 102778.3 397.625 589.373
2456776.848812351 102597.4 397.548 589.314
2456776.869243845 102547.1 397.493 589.273
2456776.889675439 102488.0 397.438 589.233
2456776.910107133 102435.9 397.364 589.193
2456776.930538727 102418.4 397.306 589.157
2456776.950970221 102513.0 397.27 589.126
2456776.971401914 102649.6 397.214 589.101
2456776.991833509 102918.7 397.135 589.062
2456777.012265103 103134.5 397.087 589.022
2456777.032696697 103173.5 397.025 588.989
2456777.053128291 98910.76 397.86 589.527
2456777.073559985 102597.2 398.048 589.56
2456777.09399148 102548.8 397.986 589.525
2456777.114423074 102665.3 397.873 589.537
2456777.134854769 102720.4 397.797 589.486
2456777.155286264 102692.8 397.736 589.451
2456777.175717858 102699.8 397.686 589.416
2456777.196149553 102658.1 397.612 589.363
2456777.216581048 102535.6 397.541 589.307
2456777.237012742 102497.3 397.489 589.278
2456777.257444337 102430.4 397.442 589.233
2456777.277875832 102365.9 397.357 589.19
2456777.318739122 102549.0 398.084 589.589
2456777.339170717 102490.2 398.053 589.574
2456777.359602312 102467.2 398.02 589.557
2456777.380033907 102477.6 398.005 589.528
2456777.400465502 102483.4 397.98 589.508
2456777.420897098 102556.7 397.875 589.523
2456777.441328693 102636.0 397.832 589.507
2456777.461760289 102580.4 397.8 589.481
2456777.482191884 102603.8 397.752 589.464
2456777.50262348 102574.1 397.696 589.433
2456777.523055075 102573.2 397.663 589.411
2456777.543486671 101918.5 397.998 589.611
2456777.563918266 102540.7 398.172 589.638
2456777.584349962 102489.6 398.137 589.609
2456777.604781458 102460.9 398.096 589.594
2456777.625213054 102376.6 398.026 589.555
2456777.64564475 102381.1 398.002 589.518
2456777.666076246 102426.0 397.904 589.544
2456777.686507942 102507.4 397.84 589.517
2456777.706939538 102540.2 397.785 589.485
2456777.727371035 102492.6 397.737 589.453
2456777.747802731 102483.6 397.711 589.432
2456777.768234327 102495.1 397.64 589.371
2456777.788665824 102081.5 398.026 589.643
2456777.80909752 102370.7 398.103 589.594
2456777.829529117 102323.4 398.041 589.573
2456777.849960614 102280.2 398.004 589.528
2456777.87039231 102346.5 397.905 589.543
2456777.890823907 102414.7 397.859 589.513
2456777.911255504 102464.9 397.778 589.482
2456777.931687101 102401.5 397.73 589.44
2456777.952118698 102421.2 397.697 589.421
2456777.972550394 102415.9 397.621 589.365
2456777.992981992 102267.6 397.569 589.334
2456778.013413489 102205.5 397.521 589.301
2456778.033845186 101907.7 397.883 589.523
2456778.054276783 102291.7 397.899 589.552
2456778.074708281 102352.3 397.854 589.516
2456778.095139978 102345.9 397.81 589.501
2456778.115571576 102339.5 397.735 589.456
2456778.136003073 102324.8 397.703 589.417
2456778.156434771 102341.0 397.658 589.391
2456778.176866268 102215.6 397.586 589.33
2456778.197297966 102142.8 397.535 589.309
2456778.217729564 102099.1 397.486 589.268
2456778.238161062 102022.7 397.419 589.214
2456778.25859276 101972.1 397.377 589.192
2456778.279024358 101619.5 397.868 589.536
2456778.299455856 102204.9 397.882 589.534
2456778.319887554 102266.3 397.821 589.502
2456778.340319152 102250.6 397.762 589.468
2456778.360750651 102224.3 397.699 589.427
2456778.381182349 102253.0 397.64 589.373
2456778.401613947 102148.6 397.598 589.337
2456778.422045646 102025.4 397.534 589.297
2456778.442477145 101972.6 397.451 589.244
2456778.462908743 101926.3 397.421 589.225
2456778.483340442 101841.6 397.356 589.181
2456778.503771941 101878.3 397.289 589.136
2456778.52420354 100774.4 397.957 589.585
2456778.544635239 102020.0 398.086 589.582
2456778.565066838 102001.2 398.007 589.526
2456778.585498337 102059.9 397.88 589.545
2456778.605930036 102117.6 397.839 589.508
2456778.626361636 102091.2 397.749 589.449
2456778.646793235 102099.5 397.685 589.419
2456778.667224834 102126.3 397.644 589.38
2456778.687656434 101944.0 397.558 589.309
2456778.708088133 101877.5 397.502 589.276
2456778.728519633 101850.5 397.457 589.241
2456778.748951233 101743.2 397.374 589.189
2456778.769382932 100868.5 398.03 589.642
2456778.789814432 102033.3 398.156 589.615
2456778.810246032 101918.9 398.068 589.569
2456778.830677632 101905.7 398.021 589.535
2456778.851109232 101960.3 397.904 589.552
2456778.871540932 102020.5 397.812 589.494
2456778.891972432 102030.0 397.763 589.463
2456778.912404033 101967.8 397.699 589.42
2456778.932835733 102007.3 397.623 589.361
2456778.953267234 101847.0 397.568 589.316
2456778.973698834 101797.9 397.509 589.277
2456778.994130535 101706.3 397.432 589.222
2456779.014562035 100123.3 398.138 589.704
2456779.034993636 102350.0 398.258 589.798
2456779.055425337 102339.7 398.187 589.745
2456779.075856938 102181.9 398.2 589.675
2456779.096288539 101874.2 398.143 589.614
2456779.11672014 101794.4 398.059 589.557
2456779.137151741 101797.3 398.004 589.523
2456779.157583343 101846.1 397.876 589.525
2456779.178014944 101906.6 397.778 589.475
2456779.198446545 101868.1 397.73 589.433
2456779.218878247 101884.2 397.653 589.389
2456779.239309749 101769.9 397.578 589.32
2456779.280173052 102147.2 398.196 589.728
2456779.300604554 102134.0 398.159 589.727
2456779.321036255 101987.0 398.137 589.706
2456779.341467858 101792.1 398.165 589.63
2456779.36189936 101725.9 398.136 589.604
2456779.382331062 101696.2 398.107 589.574
2456779.402762664 101668.3 398.057 589.558
2456779.423194166 101590.5 398.015 589.536
2456779.443625869 101639.3 397.92 589.573
2456779.464057471 101690.3 397.881 589.529
2456779.484488974 101702.9 397.857 589.511
2456779.504920675 101710.7 397.835 589.491
2456779.525352178 101654.7 397.797 589.452
2456779.545783881 101674.8 397.74 589.449
2456779.566215484 101656.9 397.715 589.418
2456779.586647087 101640.4 397.653 589.394
2456779.60707869 101664.0 397.624 589.369
2456779.627510293 101510.2 397.599 589.317
2456779.647941897 101487.9 397.537 589.296
2456779.6683735 101460.2 397.506 589.27
2456779.688805103 101354.8 397.453 589.246
2456779.709236707 101323.9 397.411 589.21
2456779.72966831 101323.2 397.417 589.192
2456779.750099914 100993.3 397.875 589.524
2456779.770531618 101505.7 397.89 589.538
2456779.790963222 101556.6 397.863 589.514
2456779.811394725 101560.1 397.81 589.49
2456779.831826429 101540.7 397.786 589.456
2456779.852258034 101518.7 397.74 589.439
2456779.872689538 101537.7 397.69 589.401
2456779.893121242 101532.5 397.634 589.375
2456779.913552846 101435.7 397.608 589.357
2456779.933984351 101286.7 397.555 589.302
2456779.954416056 101271.0 397.552 589.273
2456779.97484766 101306.8 397.498 589.252
2456779.995279365 100948.5 398.063 589.657
2456780.01571087 101439.0 398.173 589.628
2456780.036142475 101412.4 398.158 589.617
2456780.05657418 101355.8 398.105 589.576
2456780.077005685 101312.9 398.065 589.567
2456780.09743729 101280.0 398.036 589.535
2456780.117868895 101243.1 397.986 589.483
2456780.1383005 101353.2 397.883 589.522
2456780.158732106 101391.2 397.836 589.497
2456780.179163811 101342.6 397.767 589.451
2456780.199595317 101343.0 397.727 589.429
2456780.220027023 101370.2 397.688 589.39
2456780.240458629 101080.4 397.768 589.452
2456780.260890135 101343.9 397.763 589.452
2456780.28132184 101319.4 397.692 589.408
2456780.301753446 101375.1 397.642 589.368
2456780.322184953 101254.1 397.597 589.331
2456780.342616659 101133.7 397.53 589.281
2456780.363048265 101114.4 397.487 589.252
2456780.383479772 101036.9 397.448 589.221
2456780.403911478 100947.2 397.376 589.177
2456780.424343085 100935.0 397.334 589.16
2456780.444774792 100965.5 397.294 589.137
2456780.465206299 101063.7 397.242 589.092
2456780.485637906 100432.0 397.738 589.421
2456780.506069613 101226.9 397.751 589.434
2456780.52650112 101229.0 397.674 589.385
2456780.546932727 101184.5 397.616 589.347
2456780.567364434 101023.5 397.535 589.289
2456780.587795942 100983.8 397.476 589.242
2456780.608227549 100921.8 397.439 589.222
2456780.628659257 100854.9 397.384 589.179
2456780.649090765 100784.3 397.326 589.158
2456780.669522472 100841.6 397.288 589.121
2456780.68995408 100993.4 397.228 589.081
2456780.710385688 101187.2 397.174 589.064
2456780.730817297 99851.87 397.842 589.498
2456780.751248905 101099.4 397.872 589.514
2456780.771680513 101099.9 397.814 589.486
2456780.792112121 101081.7 397.747 589.44
2456780.81254373 101088.8 397.694 589.391
2456780.832975338 101145.0 397.641 589.361
2456780.853406947 100947.8 397.565 589.316
2456780.873838556 100911.4 397.526 589.266
2456780.894270164 100854.4 397.462 589.235
2456780.914701774 100746.8 397.393 589.189
2456780.935133383 100668.7 397.349 589.154
2456780.955565092 100784.8 397.278 589.124
2456780.975996601 99377.06 398.048 589.635
2456780.99642821 101270.8 398.196 589.66
2456781.01685992 100964.4 398.112 589.585
2456781.037291429 100919.8 398.07 589.545
2456781.057723039 100898.9 398.022 589.516
2456781.078154749 100935.4 397.883 589.525
2456781.098586259 100975.9 397.843 589.494
2456781.119017969 100967.7 397.784 589.467
2456781.139449579 100954.6 397.731 589.419
2456781.159881089 100962.9 397.683 589.393
2456781.180312799 100915.0 397.614 589.338
2456781.20074441 100811.8 397.562 589.295
2456781.241607631 100867.2 397.887 589.484
2456781.262039242 100850.6 397.892 589.516
2456781.282470853 100843.8 397.855 589.502
2456781.302902463 100904.3 397.823 589.488
2456781.323334075 100878.3 397.81 589.476
2456781.343765785 100858.5 397.772 589.45
2456781.364197297 100883.6 397.742 589.427
2456781.384628908 100851.9 397.716 589.414
2456781.40506062 100870.0 397.664 589.383
2456781.425492231 100843.7 397.626 589.363
2456781.445923743 100799.6 397.608 589.33
2456781.466355455 100407.2 397.982 589.581
2456781.486786966 100761.1 398.091 589.552
2456781.507218678 100721.8 398.057 589.51
2456781.52765029 100701.8 397.93 589.55
2456781.548081902 100762.7 397.904 589.535
2456781.568513515 100809.7 397.849 589.503
2456781.588945127 100824.1 397.813 589.486
2456781.60937664 100785.8 397.796 589.461
2456781.629808352 100806.6 397.765 589.437
2456781.650239965 100790.0 397.734 589.421
2456781.670671478 100833.3 397.684 589.389
2456781.691103191 100865.3 397.641 589.367
2456781.711534804 100341.9 397.826 589.471
2456781.731966517 100754.6 397.799 589.453
2456781.75239803 100745.1 397.743 589.424
2456781.772829643 100778.5 397.709 589.402
2456781.793261357 100815.7 397.648 589.363
2456781.813692871 100738.0 397.619 589.343
2456781.834124484 100619.9 397.595 589.312
2456781.854556198 100562.6 397.532 589.277
2456781.874987712 100593.6 397.503 589.258
2456781.895419326 100518.7 397.445 589.227
2456781.91585104 100463.2 397.407 589.194
2456781.936282654 100366.5 397.387 589.167
2456781.956714269 100185.2 397.802 589.447
2456781.977145883 100719.9 397.813 589.471
2456781.997577498 100709.2 397.76 589.439
2456782.018009113 100735.3 397.691 589.396
2456782.038440727 100750.8 397.66 589.373
2456782.058872342 100668.7 397.595 589.322
2456782.079304057 100550.3 397.529 589.283
2456782.099735572 100541.4 397.479 589.248
2456782.120167187 100418.5 397.416 589.177
2456782.140598903 100381.6 397.364 589.16
2456782.161030419 100397.6 397.306 589.119
2456782.181462134 100549.0 397.236 589.094
2456782.20189375 99977.3 397.703 589.414
2456782.222325265 100683.1 397.731 589.406
2456782.242756981 100774.0 397.666 589.37
2456782.263188498 100698.9 397.613 589.326
2456782.283620114 100582.2 397.541 589.286
2456782.30405183 100552.0 397.491 589.248
2456782.324483347 100455.2 397.434 589.204
2456782.344915063 100386.3 397.359 589.161
2456782.365346679 100372.8 397.313 589.139
2456782.385778196 100458.6 397.264 589.092
2456782.406209913 100675.9 397.203 589.063
2456782.42664153 100915.3 397.153 589.039
2456782.447073147 100088.4 397.561 589.306
2456782.467504764 100734.6 397.606 589.323
2456782.487936382 100599.9 397.546 589.275
2456782.508367999 100569.0 397.47 589.226
2456782.528799617 100477.5 397.417 589.196
2456782.549231234 100426.7 397.363 589.17
2456782.569662952 100442.5 397.297 589.119
2456782.59009457 100572.7 397.249 589.096
2456782.610526088 100805.4 397.185 589.055
2456782.630957806 101017.6 397.144 589.032
2456782.651389425 101168.6 397.078 588.986
2456782.671820943 101277.9 397.014 588.942
