Dates Flux Xpos Ypos
2456772.415156477 52493.66 223.306 315.49
2456772.435587964 52466.97 223.29 315.48
2456772.456019552 52414.95 223.27 315.464
2456772.47645124 52248.65 223.242 315.437
2456772.496882727 52183.52 223.233 315.429
2456772.517314315 52124.84 223.216 315.434
2456772.537746002 52056.24 223.225 315.409
2456772.55817749 52042.87 223.216 315.414
2456772.578609078 51985.71 223.202 315.409
2456772.599040765 51920.73 223.194 315.4
2456772.619472253 51766.03 223.178 315.375
2456772.639903841 51401.61 223.1 315.405
2456772.660335529 51295.33 223.076 315.4
2456772.680767016 51287.32 223.04 315.36
2456772.701198704 51318.87 223.011 315.341
2456772.721630292 51326.02 222.996 315.322
2456772.742061779 51320.77 222.988 315.331
2456772.762493467 51314.78 222.973 315.295
2456772.782925054 51328.06 222.942 315.288
2456772.803356542 51320.45 222.926 315.273
2456772.82378823 51342.4 222.901 315.237
2456772.844219817 51347.26 222.877 315.22
2456772.864651305 51376.12 222.831 315.189
2456772.885082993 51400.31 222.8 315.152
2456772.905514581 51385.51 222.78 315.145
2456772.925946068 51380.3 222.772 315.127
2456772.946377756 51284.06 222.743 315.108
2456772.966809344 51182.13 222.703 315.086
2456772.987241032 51156.33 222.697 315.065
2456773.007672519 51101.07 222.663 315.039
2456773.028104107 51096.29 222.618 315.013
2456773.048535795 51081.05 222.575 314.979
2456773.068967283 51069.84 222.554 314.972
2456773.089398871 51086.95 222.536 314.961
2456773.109830559 51167.97 222.505 314.937
2456773.130262146 51699.46 223.157 315.475
2456773.150693634 52280.51 223.3 315.475
2456773.171125322 52107.94 223.259 315.453
2456773.19155691 51711.9 223.204 315.404
2456773.211988498 51511.72 223.182 315.381
2456773.232420086 50950.04 223.078 315.402
2456773.252851673 50908.12 223.055 315.371
2456773.273283261 50907.48 223.022 315.348
2456773.293714849 50905.81 222.997 315.326
2456773.314146437 50899.94 222.966 315.303
2456773.334578025 50942.43 222.918 315.262
2456773.355009613 50939.75 222.874 315.224
2456773.395872789 50850.41 223.001 315.349
2456773.416304377 50909.33 223.078 315.42
2456773.436735865 50812.45 223.063 315.37
2456773.457167553 50823.46 223.051 315.366
2456773.477599142 50810.74 223.004 315.339
2456773.49803083 50800.45 222.985 315.325
2456773.518462318 50781.05 222.952 315.313
2456773.538893905 50774.97 222.954 315.29
2456773.559325594 50790.45 222.938 315.268
2456773.579757082 50800.63 222.922 315.258
2456773.60018867 50823.55 222.887 315.211
2456773.620620358 51016.71 223.158 315.451
2456773.641051946 52146.71 223.424 315.684
2456773.661483434 52232.02 223.402 315.659
2456773.681915123 52239.43 223.379 315.667
2456773.702346711 52269.23 223.377 315.633
2456773.722778199 52199.84 223.347 315.613
2456773.743209887 52151.99 223.31 315.594
2456773.763641476 52165.7 223.31 315.597
2456773.784073064 52418.84 223.35 315.554
2456773.804504653 52118.38 223.339 315.494
2456773.824936241 52048.63 223.303 315.485
2456773.845367929 51961.7 223.272 315.458
2456773.865799418 51809.33 223.238 315.432
2456773.886231006 51608.6 223.215 315.413
2456773.906662694 51509.62 223.211 315.389
2456773.927094183 51179.3 223.109 315.435
2456773.947525771 50970.8 223.095 315.406
2456773.96795746 50867.08 223.067 315.396
2456773.988388948 50889.95 223.013 315.351
2456774.008820637 50907.27 223.003 315.31
2456774.029252125 50930.6 222.981 315.301
2456774.049683714 50988.28 222.946 315.278
2456774.070115402 51021.54 222.899 315.25
2456774.090546891 51062.39 222.867 315.212
2456774.110978479 52093.46 223.457 315.692
2456774.131410168 52251.77 223.499 315.735
2456774.151841657 52349.35 223.465 315.717
2456774.172273246 52420.64 223.446 315.698
2456774.192704934 52423.06 223.425 315.663
2456774.213136523 52546.73 223.376 315.629
2456774.233568012 52459.23 223.322 315.598
2456774.253999701 52694.11 223.363 315.562
2456774.27443129 52431.65 223.325 315.506
2456774.294862878 52279.83 223.308 315.482
2456774.315294467 52114.8 223.265 315.447
2456774.335726056 51814.07 223.211 315.41
2456774.356157745 51526.96 223.177 315.377
2456774.376589234 51125.47 223.094 315.401
2456774.397020823 51057.84 223.059 315.376
2456774.417452512 51054.79 223.012 315.349
2456774.437884001 51071.26 222.959 315.281
2456774.45831559 51126.82 222.914 315.255
2456774.478747279 51142.22 222.871 315.231
2456774.499178768 51161.78 222.849 315.198
2456774.519610457 51212.2 222.819 315.156
2456774.540042046 51188.89 222.757 315.11
2456774.560473535 51067.68 222.703 315.074
2456774.580905225 50994.66 222.667 315.044
2456774.601336814 51082.02 222.99 315.341
2456774.621768303 51083.52 222.99 315.319
2456774.642199992 51112.59 222.937 315.27
2456774.662631582 51175.7 222.885 315.235
2456774.683063171 51236.45 222.841 315.19
2456774.70349476 51246.37 222.792 315.152
2456774.72392635 51225.73 222.752 315.109
2456774.744357839 51064.27 222.688 315.067
2456774.764789529 51045.64 222.625 315.01
2456774.785221118 51086.61 222.588 314.984
2456774.805652708 51124.35 222.536 314.959
2456774.826084297 51262.07 222.476 314.923
2456774.846515887 51185.09 223.036 315.352
2456774.866947576 51124.44 223.069 315.389
2456774.887379066 51135.13 223.006 315.337
2456774.907810656 51145.9 222.957 315.293
2456774.928242345 51176.86 222.903 315.24
2456774.948673835 51287.22 222.821 315.173
2456774.969105425 51289.32 222.779 315.135
2456774.989537115 51170.38 222.729 315.09
2456775.009968604 51036.36 222.677 315.048
2456775.030400294 51066.43 222.595 314.997
2456775.050831884 51062.98 222.53 314.957
2456775.071263374 51203.36 222.477 314.917
2456775.091695064 51155.92 222.993 315.335
2456775.112126654 51043.79 223.004 315.322
2456775.132558144 51038.0 222.934 315.268
2456775.152989834 51114.24 222.865 315.218
2456775.173421424 51194.43 222.809 315.157
2456775.193853015 51135.21 222.746 315.101
2456775.214284604 50944.31 222.652 315.034
2456775.234716195 50969.06 222.589 314.987
2456775.255147885 51022.14 222.524 314.95
2456775.275579375 51241.05 222.462 314.911
2456775.296010965 51502.3 222.378 314.872
2456775.316442656 51674.07 222.325 314.832
2456775.357305737 50968.0 223.028 315.324
2456775.377737427 50997.24 223.036 315.346
2456775.398168918 51026.7 222.999 315.331
2456775.418600508 51011.87 222.981 315.315
2456775.439032199 51014.95 222.957 315.292
2456775.459463689 51062.3 222.937 315.271
2456775.47989528 51099.84 222.895 315.237
2456775.500326971 51152.95 222.852 315.211
2456775.520758461 51171.84 222.83 315.194
2456775.541190152 51197.93 222.799 315.16
2456775.561621743 51167.51 222.76 315.109
2456775.582053234 51851.85 223.213 315.499
2456775.602484925 52270.63 223.307 315.466
2456775.622916515 52141.77 223.278 315.447
2456775.643348007 51741.72 223.208 315.407
2456775.663779697 51535.76 223.176 315.377
2456775.684211289 51119.7 223.082 315.409
2456775.70464288 51109.87 223.081 315.407
2456775.725074471 51094.16 223.052 315.337
2456775.745506062 51144.49 223.01 315.333
2456775.765937753 51153.0 222.988 315.311
2456775.786369244 51158.48 222.949 315.292
2456775.806800836 51242.9 222.926 315.251
2456775.827232527 51311.46 222.889 315.218
2456775.847664118 51344.17 222.863 315.214
2456775.86809561 51406.55 222.827 315.172
2456775.888527301 51444.46 222.781 315.136
2456775.908958893 51357.48 222.744 315.116
2456775.929390384 51342.54 222.722 315.086
2456775.949822076 51265.13 222.676 315.048
2456775.970253667 51266.6 222.608 315.018
2456775.990685359 51261.95 222.566 314.986
2456776.011116851 51337.09 222.536 314.951
2456776.031548442 51431.46 222.507 314.925
2456776.051980034 51580.82 222.44 314.896
2456776.072411626 51412.7 222.911 315.263
2456776.092843218 51292.26 222.961 315.293
2456776.11327481 51304.56 222.92 315.257
2456776.133706402 51373.43 222.855 315.197
2456776.154137894 51373.57 222.79 315.151
2456776.174569586 51332.29 222.746 315.115
2456776.195001178 51213.39 222.719 315.077
2456776.21543277 51082.76 222.669 315.024
2456776.235864362 51094.11 222.62 315.003
2456776.256295955 51061.2 222.57 314.981
2456776.276727647 51084.13 222.531 314.957
2456776.297159139 51277.89 222.468 314.913
2456776.317590732 51785.56 223.214 315.506
2456776.338022424 52431.62 223.319 315.583
2456776.358454017 52373.04 223.325 315.498
2456776.378885509 52114.53 223.258 315.451
2456776.399317202 51867.36 223.231 315.418
2456776.419748794 51549.36 223.191 315.385
2456776.440180287 51003.02 223.091 315.397
2456776.46061198 51056.81 223.029 315.35
2456776.481043573 50971.37 223.0 315.311
2456776.501475265 50994.84 222.957 315.283
2456776.521906758 51059.26 222.908 315.257
2456776.542338351 51136.12 222.853 315.185
2456776.562770044 51183.21 222.812 315.153
2456776.583201537 51146.28 222.76 315.117
2456776.60363313 50991.67 222.712 315.073
2456776.624064824 50961.3 222.636 315.018
2456776.644496317 50947.29 222.587 314.989
2456776.66492791 50976.29 222.543 314.953
2456776.685359603 51166.72 222.483 314.919
2456776.705791097 51355.91 222.423 314.889
2456776.72622279 51527.38 222.375 314.863
2456776.746654383 51714.89 222.328 314.838
2456776.767085877 51952.11 222.258 314.777
2456776.78751757 52052.23 222.205 314.747
2456776.807949064 51296.0 222.809 315.186
2456776.828380657 51156.47 222.851 315.192
2456776.848812351 51192.82 222.78 315.129
2456776.869243845 51061.06 222.727 315.083
2456776.889675439 50971.91 222.673 315.037
2456776.910107133 50968.87 222.599 314.993
2456776.930538727 51016.61 222.539 314.958
2456776.950970221 51168.44 222.503 314.926
2456776.971401914 51250.99 222.447 314.902
2456776.991833509 51526.97 222.368 314.864
2456777.012265103 51756.64 222.32 314.826
2456777.032696697 51928.39 222.259 314.796
2456777.053128291 50930.18 223.056 315.378
2456777.073559985 51850.72 223.228 315.417
2456777.09399148 51434.32 223.173 315.374
2456777.114423074 50970.88 223.073 315.377
2456777.134854769 50973.5 223.006 315.317
2456777.155286264 50955.67 222.952 315.277
2456777.175717858 51015.13 222.906 315.239
2456777.196149553 51118.89 222.838 315.18
2456777.216581048 51108.34 222.773 315.12
2456777.237012742 50955.87 222.722 315.088
2456777.257444337 50871.8 222.678 315.038
2456777.277875832 50883.99 222.592 314.99
2456777.318739122 52026.73 223.263 315.451
2456777.339170717 51872.7 223.236 315.433
2456777.359602312 51626.89 223.203 315.412
2456777.380033907 51456.94 223.19 315.378
2456777.400465502 51217.23 223.168 315.356
2456777.420897098 50853.71 223.075 315.361
2456777.441328693 50876.3 223.036 315.342
2456777.461760289 50878.72 223.008 315.312
2456777.482191884 50880.17 222.966 315.292
2456777.50262348 50936.25 222.916 315.256
2456777.523055075 51001.08 222.885 315.234
2456777.543486671 51445.68 223.189 315.463
2456777.563918266 52307.62 223.345 315.508
2456777.584349962 52157.8 223.311 315.476
2456777.604781458 52052.47 223.275 315.457
2456777.625213054 51627.3 223.208 315.411
2456777.64564475 51410.55 223.188 315.368
2456777.666076246 50952.54 223.102 315.386
2456777.686507942 50940.1 223.043 315.353
2456777.706939538 50973.22 222.995 315.315
2456777.727371035 51011.8 222.952 315.28
2456777.747802731 51053.15 222.93 315.255
2456777.768234327 51158.52 222.865 315.191
2456777.788665824 51885.55 223.213 315.501
2456777.80909752 52225.54 223.281 315.458
2456777.829529117 51932.35 223.225 315.431
2456777.849960614 51559.27 223.189 315.379
2456777.87039231 51082.49 223.103 315.385
2456777.890823907 51050.28 223.061 315.349
2456777.911255504 51101.54 222.989 315.312
2456777.931687101 51138.31 222.946 315.265
2456777.952118698 51211.33 222.916 315.245
2456777.972550394 51284.43 222.847 315.185
2456777.992981992 51351.67 222.799 315.15
2456778.013413489 51311.19 222.754 315.114
2456778.033845186 51120.17 223.081 315.364
2456778.054276783 51250.16 223.096 315.394
2456778.074708281 51236.66 223.056 315.353
2456778.095139978 51271.02 223.018 315.334
2456778.115571576 51275.78 222.951 315.282
2456778.136003073 51344.92 222.922 315.242
2456778.156434771 51413.12 222.881 315.213
2456778.176866268 51508.87 222.816 315.147
2456778.197297966 51459.39 222.767 315.122
2456778.217729564 51309.68 222.721 315.078
2456778.238161062 51267.3 222.655 315.017
2456778.25859276 51287.74 222.612 314.993
2456778.279024358 51257.12 223.066 315.377
2456778.299455856 51282.85 223.081 315.374
2456778.319887554 51301.25 223.027 315.336
2456778.340319152 51291.27 222.975 315.296
2456778.360750651 51323.64 222.918 315.251
2456778.381182349 51413.48 222.865 315.193
2456778.401613947 51419.79 222.826 315.153
2456778.422045646 51351.4 222.766 315.11
2456778.442477145 51120.44 222.686 315.05
2456778.462908743 51087.94 222.657 315.028
2456778.483340442 51089.58 222.591 314.982
2456778.503771941 51158.13 222.522 314.936
2456778.52420354 51590.37 223.147 315.44
2456778.544635239 52115.44 223.266 315.443
2456778.565066838 51596.7 223.192 315.376
2456778.585498337 51047.16 223.079 315.385
2456778.605930036 51059.18 223.043 315.343
2456778.626361636 51081.68 222.964 315.274
2456778.646793235 51158.33 222.905 315.242
2456778.667224834 51213.06 222.869 315.2
2456778.687656434 51269.04 222.789 315.124
2456778.708088133 51144.99 222.736 315.086
2456778.728519633 51026.24 222.693 315.047
2456778.748951233 51009.72 222.609 314.99
2456778.769382932 51947.06 223.216 315.501
2456778.789814432 52402.85 223.33 315.483
2456778.810246032 52059.18 223.25 315.429
2456778.830677632 51740.13 223.205 315.387
2456778.851109232 51152.72 223.102 315.395
2456778.871540932 51072.33 223.019 315.326
2456778.891972432 51092.96 222.977 315.29
2456778.912404033 51176.47 222.92 315.242
2456778.932835733 51271.13 222.85 315.18
2456778.953267234 51331.5 222.798 315.131
2456778.973698834 51230.03 222.743 315.089
2456778.994130535 51078.18 222.668 315.025
2456779.014562035 52057.64 223.316 315.57
2456779.034993636 52616.93 223.425 315.673
2456779.055425337 52636.52 223.36 315.614
2456779.075856938 52801.14 223.369 315.543
2456779.096288539 52424.59 223.317 315.481
2456779.11672014 52001.72 223.238 315.414
2456779.137151741 51673.37 223.19 315.373
2456779.157583343 51130.8 223.076 315.363
2456779.178014944 51105.37 222.99 315.304
2456779.198446545 51167.19 222.948 315.256
2456779.218878247 51260.37 222.877 315.209
2456779.239309749 51357.04 222.809 315.135
2456779.280173052 52526.72 223.369 315.596
2456779.300604554 52503.42 223.334 315.596
2456779.321036255 52464.59 223.315 315.573
2456779.341467858 52474.93 223.338 315.5
2456779.36189936 52339.7 223.311 315.47
2456779.382331062 52170.48 223.285 315.436
2456779.402762664 51918.73 223.236 315.415
2456779.423194166 51644.81 223.199 315.388
2456779.443625869 51276.04 223.116 315.419
2456779.464057471 50965.64 223.08 315.368
2456779.484488974 50980.98 223.06 315.348
2456779.504920675 50981.79 223.04 315.325
2456779.525352178 50988.75 223.008 315.281
2456779.545783881 51009.59 222.956 315.275
2456779.566215484 51046.77 222.935 315.241
2456779.586647087 51060.31 222.877 315.217
2456779.60707869 51080.65 222.851 315.189
2456779.627510293 51126.06 222.828 315.134
2456779.647941897 51098.37 222.77 315.11
2456779.6683735 50994.27 222.74 315.081
2456779.688805103 50858.29 222.689 315.054
2456779.709236707 50820.55 222.647 315.014
2456779.72966831 50823.11 222.654 314.995
2456779.750099914 50782.59 223.073 315.365
2456779.770531618 50779.13 223.088 315.379
2456779.790963222 50829.12 223.064 315.35
2456779.811394725 50827.65 223.018 315.322
2456779.831826429 50849.7 222.997 315.285
2456779.852258034 50848.52 222.956 315.265
2456779.872689538 50931.47 222.911 315.225
2456779.893121242 50999.97 222.86 315.196
2456779.913552846 51011.73 222.836 315.175
2456779.933984351 51094.98 222.786 315.117
2456779.954416056 51074.2 222.785 315.086
2456779.97484766 50947.85 222.732 315.063
2456779.995279365 51877.99 223.247 315.518
2456780.01571087 52283.29 223.345 315.498
2456780.036142475 52249.11 223.332 315.485
2456780.05657418 52044.66 223.283 315.438
2456780.077005685 51906.53 223.243 315.426
2456780.09743729 51664.28 223.218 315.388
2456780.117868895 51228.89 223.175 315.328
2456780.1383005 50939.31 223.083 315.361
2456780.158732106 51005.88 223.041 315.331
2456780.179163811 51050.18 222.98 315.279
2456780.199595317 51107.48 222.945 315.253
2456780.220027023 51198.0 222.91 315.212
2456780.240458629 51034.46 222.981 315.28
2456780.260890135 51134.62 222.977 315.279
2456780.28132184 51229.43 222.913 315.232
2456780.301753446 51300.11 222.868 315.188
2456780.322184953 51394.05 222.827 315.148
2456780.342616659 51409.13 222.763 315.094
2456780.363048265 51280.71 222.723 315.062
2456780.383479772 51196.23 222.684 315.026
2456780.403911478 51227.08 222.612 314.979
2456780.424343085 51260.01 222.569 314.962
2456780.444774792 51388.8 222.528 314.939
2456780.465206299 51519.42 222.476 314.894
2456780.485637906 51419.31 222.952 315.25
2456780.506069613 51356.92 222.966 315.259
2456780.52650112 51454.86 222.897 315.207
2456780.546932727 51488.29 222.844 315.166
2456780.567364434 51471.74 222.768 315.102
2456780.587795942 51303.23 222.712 315.05
2456780.608227549 51211.62 222.675 315.027
2456780.628659257 51228.42 222.62 314.981
2456780.649090765 51208.0 222.561 314.96
2456780.669522472 51341.09 222.522 314.923
2456780.68995408 51533.71 222.462 314.884
2456780.710385688 51673.0 222.408 314.869
2456780.730817297 51234.4 223.043 315.339
2456780.751248905 51156.12 223.073 315.351
2456780.771680513 51120.84 223.022 315.318
2456780.792112121 51207.54 222.963 315.265
2456780.81254373 51248.7 222.915 315.213
2456780.832975338 51316.04 222.867 315.18
2456780.853406947 51344.56 222.796 315.132
2456780.873838556 51269.64 222.76 315.079
2456780.894270164 51083.43 222.698 315.043
2456780.914701774 51101.63 222.629 314.992
2456780.935133383 51093.28 222.585 314.956
2456780.955565092 51217.52 222.512 314.926
2456780.975996601 51991.05 223.232 315.497
2456780.99642821 52716.65 223.366 315.528
2456781.01685992 52304.44 223.289 315.45
2456781.037291429 51969.11 223.248 315.401
2456781.057723039 51652.43 223.206 315.366
2456781.078154749 51057.88 223.083 315.364
2456781.098586259 51039.33 223.048 315.328
2456781.119017969 51094.44 222.996 315.297
2456781.139449579 51139.57 222.95 315.243
2456781.159881089 51210.16 222.906 315.215
2456781.180312799 51275.61 222.842 315.157
2456781.20074441 51337.86 222.794 315.11
2456781.241607631 51028.21 223.088 315.32
2456781.262039242 51021.31 223.092 315.354
2456781.282470853 51020.75 223.058 315.338
2456781.302902463 51051.38 223.03 315.321
2456781.323334075 51068.77 223.018 315.307
2456781.343765785 51096.32 222.986 315.277
2456781.364197297 51109.41 222.959 315.251
2456781.384628908 51137.82 222.936 315.237
2456781.40506062 51203.84 222.888 315.205
2456781.425492231 51207.76 222.853 315.185
2456781.445923743 51241.32 222.837 315.147
2456781.466355455 51479.25 223.171 315.433
2456781.486786966 51972.81 223.268 315.411
2456781.507218678 51600.7 223.238 315.363
2456781.52765029 51154.38 223.126 315.396
2456781.548081902 50960.75 223.101 315.376
2456781.568513515 50975.79 223.053 315.339
2456781.588945127 50929.49 223.021 315.319
2456781.60937664 50991.99 223.007 315.291
2456781.629808352 50998.0 222.979 315.264
2456781.650239965 51015.33 222.952 315.246
2456781.670671478 51116.53 222.906 315.212
2456781.691103191 51121.71 222.866 315.187
2456781.711534804 50748.8 223.033 315.305
2456781.731966517 50921.72 223.01 315.283
2456781.75239803 50976.94 222.96 315.248
2456781.772829643 50976.95 222.93 315.224
2456781.793261357 51062.47 222.874 315.183
2456781.813692871 51116.16 222.847 315.163
2456781.834124484 51110.85 222.825 315.129
2456781.854556198 51054.25 222.766 315.091
2456781.874987712 50960.61 222.738 315.069
2456781.895419326 50794.3 222.681 315.033
2456781.91585104 50830.59 222.644 314.997
2456781.936282654 50851.84 222.624 314.969
2456781.956714269 50879.59 223.01 315.279
2456781.977145883 50874.77 223.022 315.302
2456781.997577498 50898.89 222.975 315.265
2456782.018009113 50951.61 222.912 315.219
2456782.038440727 51066.25 222.885 315.193
2456782.058872342 51117.51 222.825 315.138
2456782.079304057 51028.62 222.763 315.097
2456782.099735572 50889.1 222.715 315.057
2456782.120167187 50872.11 222.654 314.982
2456782.140598903 50891.8 222.6 314.963
2456782.161030419 51062.52 222.542 314.922
2456782.181462134 51216.36 222.471 314.897
2456782.20189375 51054.88 222.921 315.241
2456782.222325265 51029.15 222.95 315.229
2456782.242756981 51152.35 222.891 315.191
2456782.263188498 51215.49 222.842 315.144
2456782.283620114 51220.27 222.775 315.1
2456782.30405183 51076.68 222.727 315.059
2456782.324483347 50998.38 222.671 315.009
2456782.344915063 51074.6 222.595 314.963
2456782.365346679 51111.55 222.548 314.941
2456782.385778196 51390.14 222.499 314.895
2456782.406209913 51617.02 222.437 314.869
2456782.42664153 51781.27 222.387 314.847
2456782.447073147 51483.42 222.792 315.125
2456782.467504764 51427.37 222.836 315.142
2456782.487936382 51489.92 222.78 315.089
2456782.508367999 51271.61 222.706 315.034
2456782.528799617 51303.49 222.654 315.0
2456782.549231234 51320.43 222.599 314.972
2456782.569662952 51510.61 222.532 314.921
2456782.59009457 51657.08 222.483 314.899
2456782.610526088 51919.99 222.419 314.861
2456782.630957806 52065.17 222.379 314.84
2456782.651389425 52327.23 222.312 314.797
2456782.671820943 52473.81 222.251 314.757
