Dates Flux Xpos Ypos
2456782.385778196 6758.277 483.899 536.849
2456782.406209913 6728.936 483.84 536.818
2456782.42664153 6718.405 483.791 536.792
2456782.447073147 6683.873 484.192 537.059
2456782.467504764 6712.36 484.236 537.075
2456782.487936382 6729.707 484.178 537.031
2456782.508367999 6769.261 484.102 536.984
2456782.528799617 6770.811 484.05 536.955
2456782.549231234 6780.05 483.997 536.929
2456782.569662952 6766.431 483.933 536.877
2456782.59009457 6752.101 483.885 536.854
2456782.610526088 6732.129 483.822 536.809
2456782.630957806 6738.749 483.783 536.785
2456782.651389425 6724.119 483.718 536.737
2456782.671820943 6738.395 483.658 536.69
2456782.692252662 6345.5 484.737 537.39
2456782.71268428 6702.432 484.897 537.486
2456782.733115799 6703.146 484.83 537.458
2456782.753547518 6696.088 484.779 537.426
2456782.773979137 6708.387 484.796 537.305
2456782.794410856 6718.71 484.754 537.273
2456782.814842375 6730.903 484.694 537.246
2456782.835273995 6710.962 484.543 537.271
2456782.855705714 6722.289 484.493 537.239
2456782.876137233 6702.711 484.422 537.199
2456782.896568753 6703.491 484.366 537.162
2456782.917000473 6711.389 484.29 537.12
2456782.937432093 6529.146 484.741 537.4
2456782.957863713 6695.371 484.935 537.513
2456782.978295333 6696.63 484.858 537.471
2456782.998726954 6711.045 484.787 537.435
2456783.019158674 6727.396 484.736 537.388
2456783.039590195 6731.282 484.737 537.27
2456783.060021815 6724.604 484.68 537.238
2456783.080453536 6705.973 484.514 537.248
2456783.100885157 6706.797 484.435 537.201
2456783.121316678 6712.338 484.368 537.167
2456783.141748399 6725.436 484.273 537.105
2456783.162180021 6719.307 484.205 537.058
2456783.203043264 6685.984 484.436 537.205
2456783.223474885 6704.36 484.439 537.213
2456783.243906607 6690.32 484.39 537.194
2456783.264338129 6698.174 484.341 537.177
2456783.284769751 6695.226 484.345 537.151
2456783.305201474 6701.756 484.302 537.113
2456783.325632996 6696.294 484.295 537.082
2456783.346064618 6695.433 484.25 537.065
2456783.366496341 6715.878 484.19 537.043
2456783.386927864 6729.927 484.157 537.03
2456783.407359586 6748.367 484.101 536.994
2456783.427791209 6643.119 484.395 537.173
2456783.448222732 6691.091 484.414 537.191
2456783.468654456 6685.756 484.357 537.159
2456783.489086079 6680.159 484.325 537.14
2456783.509517603 6691.275 484.263 537.102
2456783.529949326 6696.853 484.221 537.089
2456783.55038085 6708.979 484.211 537.06
2456783.570812574 6721.931 484.143 537.002
2456783.591244197 6743.352 484.123 536.976
2456783.611675722 6744.174 484.059 536.951
2456783.632107446 6759.386 484.009 536.919
2456783.65253907 6729.346 483.964 536.901
2456783.672970695 6522.698 484.65 537.338
2456783.693402319 6678.168 484.735 537.404
2456783.713833944 6673.146 484.802 537.3
2456783.734265569 6686.812 484.755 537.267
2456783.754697194 6688.501 484.711 537.252
2456783.775128819 6677.263 484.657 537.214
2456783.795560544 6674.467 484.517 537.252
2456783.81599217 6660.947 484.48 537.231
2456783.836423696 6673.02 484.422 537.186
2456783.856855421 6656.378 484.381 537.157
2456783.877287047 6654.861 484.319 537.139
2456783.897718573 6658.672 484.261 537.094
2456783.918150299 6585.983 484.782 537.425
2456783.938581925 6655.404 484.788 537.428
2456783.959013452 6654.909 484.764 537.399
2456783.979445178 6664.092 484.786 537.297
2456783.999876805 6671.047 484.729 537.272
2456784.020308531 6660.883 484.67 537.231
2456784.040740058 6647.506 484.539 537.265
2456784.061171685 6661.779 484.511 537.221
2456784.081603413 6650.236 484.463 537.207
2456784.10203494 6636.669 484.391 537.181
2456784.122466567 6619.18 484.338 537.156
2456784.142898295 6622.718 484.291 537.111
2456784.163329822 6558.382 484.749 537.399
2456784.18376145 6640.5 484.775 537.413
2456784.204193078 6635.845 484.785 537.307
2456784.224624706 6650.212 484.746 537.269
2456784.245056435 6652.629 484.709 537.235
2456784.265487963 6623.459 484.637 537.205
2456784.285919591 6627.56 484.505 537.237
2456784.30635132 6625.662 484.434 537.206
2456784.326782949 6607.003 484.371 537.175
2456784.347214478 6610.666 484.336 537.135
2456784.367646207 6605.083 484.258 537.078
2456784.388077836 6634.91 484.213 537.056
2456784.408509465 6563.242 484.696 537.368
2456784.428941095 6620.367 484.797 537.3
2456784.449372725 6628.147 484.755 537.271
2456784.469804454 6628.934 484.683 537.234
2456784.490235984 6612.239 484.539 537.268
2456784.510667614 6609.858 484.492 537.223
2456784.531099344 6595.47 484.42 537.193
2456784.551530875 6601.873 484.362 537.16
2456784.571962505 6591.191 484.292 537.129
2456784.592394236 6612.78 484.241 537.067
2456784.612825767 6630.233 484.199 537.041
2456784.633257497 6661.312 484.121 536.993
2456784.653689128 6554.444 484.547 537.263
2456784.674120659 6615.085 484.642 537.206
2456784.694552391 6604.373 484.493 537.234
2456784.714984022 6595.18 484.426 537.202
2456784.735415654 6614.145 484.358 537.151
2456784.755847286 6611.835 484.292 537.116
2456784.776278917 6620.139 484.227 537.064
2456784.796710549 6652.064 484.156 537.023
2456784.817142182 6677.579 484.105 536.985
2456784.837573814 6672.751 484.025 536.927
2456784.858005446 6686.241 483.962 536.887
2456784.878437079 6663.788 483.882 536.846
2456784.898868712 6485.639 484.614 537.301
2456784.919300344 6622.677 484.751 537.275
2456784.939731977 6644.652 484.678 537.232
2456784.960163611 6631.095 484.527 537.247
2456784.980595344 6618.883 484.461 537.216
2456785.001026877 6619.613 484.378 537.171
2456785.021458611 6620.478 484.334 537.137
2456785.041890244 6627.957 484.245 537.075
2456785.062321778 6649.237 484.177 537.035
2456785.082753513 6682.104 484.114 536.985
2456785.103185147 6697.168 484.037 536.946
2456785.123616681 6706.59 483.981 536.904
2456785.16448005 6486.776 484.554 537.284
2456785.184911585 6644.287 484.751 537.283
2456785.20534332 6648.839 484.727 537.245
2456785.225774955 6651.032 484.609 537.297
2456785.24620669 6645.789 484.563 537.253
2456785.266638225 6651.753 484.516 537.228
2456785.287069861 6663.485 484.443 537.213
2456785.307501596 6647.755 484.395 537.174
2456785.327933132 6631.149 484.35 537.162
2456785.348364768 6650.089 484.301 537.119
2456785.368796504 6646.554 484.255 537.075
2456785.38922804 6601.637 484.727 537.386
2456785.409659677 6659.261 484.807 537.313
2456785.430091413 6673.449 484.757 537.297
2456785.45052305 6674.524 484.705 537.245
2456785.470954687 6664.334 484.674 537.229
2456785.491386324 6655.417 484.559 537.243
2456785.511817961 6660.88 484.471 537.211
2456785.532249598 6668.168 484.427 537.187
2456785.552681236 6697.926 484.338 537.139
2456785.573112773 6651.607 484.293 537.112
2456785.593544511 6672.797 484.237 537.087
2456785.613976149 6710.756 484.164 537.024
2456785.634407787 6605.539 484.541 537.259
2456785.654839425 6690.06 484.665 537.2
2456785.675271064 6685.708 484.514 537.245
2456785.695702802 6685.695 484.472 537.216
2456785.716134341 6680.106 484.391 537.184
2456785.736565979 6683.158 484.359 537.146
2456785.756997718 6660.852 484.309 537.113
2456785.777429258 6705.203 484.236 537.071
2456785.797860897 6716.881 484.178 537.037
2456785.818292636 6753.451 484.118 536.99
2456785.838724175 6763.202 484.08 536.969
2456785.859155915 6754.586 484.039 536.934
2456785.879587555 6611.87 484.674 537.336
2456785.900019095 6691.819 484.794 537.305
2456785.920450835 6717.729 484.718 537.252
2456785.940882476 6697.851 484.654 537.23
2456785.961314116 6699.303 484.513 537.223
2456785.981745757 6697.724 484.457 537.197
2456786.002177398 6692.512 484.416 537.179
2456786.022609039 6692.551 484.321 537.127
2456786.04304068 6705.235 484.27 537.107
2456786.063472321 6697.923 484.235 537.071
2456786.083904062 6722.299 484.185 537.029
2456786.104335704 6738.648 484.129 536.999
2456786.124767246 6590.715 484.758 537.407
2456786.145198988 6696.526 484.788 537.422
2456786.16563063 6723.21 484.741 537.371
2456786.186062172 6728.582 484.734 537.258
2456786.206493914 6712.993 484.679 537.22
2456786.226925457 6709.981 484.51 537.243
2456786.247357199 6706.627 484.431 537.203
2456786.267788842 6693.743 484.367 537.158
2456786.288220386 6701.48 484.295 537.102
2456786.308652129 6721.521 484.243 537.068
2456786.329083772 6739.836 484.174 537.03
2456786.349515315 6764.5 484.13 537.001
2456786.369947059 6681.719 484.492 537.222
2456786.390378703 6713.501 484.474 537.219
2456786.410810247 6701.333 484.424 537.187
2456786.431241991 6702.189 484.33 537.138
2456786.451673635 6723.854 484.245 537.082
2456786.47210538 6728.696 484.187 537.023
2456786.492536924 6768.878 484.083 536.979
2456786.512968569 6777.388 484.03 536.922
2456786.533400314 6773.932 483.948 536.882
2456786.553831859 6742.282 483.876 536.822
2456786.574263504 6736.812 483.807 536.791
2456786.59469525 6732.624 483.731 536.736
2456786.615126895 6623.436 484.308 537.119
2456786.635558541 6686.353 484.318 537.123
2456786.655990187 6713.601 484.243 537.076
2456786.676421833 6736.999 484.169 537.021
2456786.696853479 6764.179 484.09 536.965
2456786.717285126 6775.888 484.024 536.934
2456786.737716772 6763.594 483.947 536.88
2456786.758148519 6751.994 483.901 536.836
2456786.778580065 6721.332 483.84 536.821
2456786.799011712 6719.679 483.786 536.765
2456786.81944336 6719.885 483.734 536.738
2456786.839875007 6747.206 483.669 536.687
2456786.860306755 6450.363 484.202 537.042
2456786.880738303 6684.11 484.355 537.155
2456786.90116995 6692.639 484.3 537.109
2456786.921601698 6718.178 484.224 537.052
2456786.942033247 6740.93 484.139 537.009
2456786.962464895 6752.515 484.077 536.96
2456786.982896643 6766.908 484.007 536.914
2456787.003328192 6763.13 483.921 536.858
2456787.023759841 6728.146 483.853 536.818
2456787.04419159 6721.978 483.775 536.765
2456787.064623139 6713.851 483.716 536.724
2456787.085054888 6717.906 483.651 536.661
2456787.125918188 6692.741 484.796 537.295
2456787.146349838 6694.439 484.752 537.284
2456787.166781487 6701.33 484.73 537.275
2456787.187213138 6699.315 484.705 537.242
2456787.207644788 6695.716 484.659 537.215
2456787.228076438 6672.545 484.649 537.193
2456787.248508189 6678.327 484.514 537.219
2456787.26893974 6676.207 484.476 537.184
2456787.289371391 6668.822 484.408 537.178
2456787.309803143 6674.239 484.359 537.155
2456787.330234794 6676.674 484.329 537.129
2456787.350666346 6812.875 484.558 537.272
2456787.371098097 6683.822 484.67 537.22
2456787.391529749 6669.77 484.544 537.263
2456787.411961301 6685.569 484.495 537.223
2456787.432393053 6675.587 484.442 537.2
2456787.452824706 6657.773 484.372 537.172
2456787.473256358 6657.506 484.357 537.143
2456787.493688011 6667.726 484.309 537.11
2456787.514119664 6678.045 484.261 537.081
2456787.534551417 6683.272 484.238 537.046
2456787.55498297 6711.521 484.165 537.007
2456787.575414624 6727.561 484.125 536.99
2456787.595846277 6657.534 484.374 537.157
2456787.616277931 6662.79 484.357 537.154
2456787.636709685 6662.805 484.314 537.135
2456787.657141239 6674.99 484.271 537.067
2456787.677572893 6683.963 484.221 537.053
2456787.698004648 6710.419 484.163 537.014
2456787.718436203 6726.089 484.107 536.983
2456787.738867857 6726.773 484.064 536.959
2456787.759299613 6734.861 484.019 536.907
2456787.779731167 6732.388 483.972 536.884
2456787.800162823 6716.305 483.903 536.845
2456787.820594579 6710.652 483.851 536.812
2456787.841026234 6566.928 484.342 537.132
2456787.86145789 6663.101 484.368 537.161
2456787.881889546 6676.682 484.327 537.128
2456787.902321202 6672.777 484.27 537.082
2456787.922752859 6682.257 484.212 537.043
2456787.943184515 6709.926 484.158 537.02
2456787.963616172 6738.221 484.094 536.975
2456787.984047929 6727.638 484.053 536.956
2456788.004479486 6727.075 483.995 536.893
2456788.024911143 6728.44 483.952 536.859
2456788.045342901 6707.06 483.882 536.825
2456788.065774458 6699.703 483.819 536.797
2456788.086206216 6521.888 484.505 537.232
2456788.106637874 6674.258 484.667 537.214
2456788.127069432 6680.985 484.526 537.244
2456788.147501191 6674.615 484.459 537.217
2456788.167932849 6672.138 484.393 537.173
2456788.188364408 6655.764 484.351 537.138
2456788.208796167 6665.328 484.279 537.074
2456788.229227726 6688.017 484.218 537.049
2456788.249659485 6714.22 484.156 537.007
2456788.270091145 6735.75 484.089 536.968
2456788.290522704 6748.451 484.039 536.936
2456788.310954464 6754.275 483.978 536.887
2456788.331386124 6652.416 484.261 537.075
2456788.351817784 6690.607 484.242 537.069
2456788.372249444 6724.529 484.18 537.026
2456788.392681105 6749.541 484.123 536.989
2456788.413112766 6751.236 484.057 536.936
2456788.433544427 6779.529 484.005 536.91
2456788.453976088 6753.583 483.957 536.882
2456788.474407849 6738.01 483.891 536.838
2456788.49483951 6721.508 483.849 536.804
2456788.515271072 6726.847 483.777 536.765
2456788.535702834 6719.601 483.728 536.734
2456788.556134495 6728.853 483.669 536.678
2456788.576566058 6538.931 484.249 537.078
2456788.59699782 6692.069 484.375 537.147
2456788.617429483 6695.84 484.292 537.103
2456788.637861245 6710.268 484.233 537.063
2456788.658292808 6741.391 484.145 537.01
2456788.678724471 6770.692 484.086 536.967
2456788.699156235 6770.054 484.011 536.926
2456788.719587798 6759.113 483.958 536.886
2456788.740019462 6747.058 483.882 536.841
2456788.760451226 6735.473 483.813 536.792
2456788.780882789 6723.052 483.772 536.768
2456788.801314454 6732.606 483.685 536.704
2456788.821746218 6596.736 484.262 537.087
2456788.842177783 6704.385 484.344 537.135
2456788.862609547 6718.83 484.244 537.064
2456788.883041112 6740.371 484.19 537.029
2456788.903472777 6771.493 484.093 536.962
2456788.923904542 6779.716 484.028 536.925
2456788.944336108 6763.563 483.949 536.877
2456788.964767774 6766.54 483.884 536.824
2456788.985199539 6742.652 483.819 536.79
2456789.005631206 6731.589 483.745 536.74
2456789.026062872 6758.258 483.682 536.696
2456789.046494538 6763.109 483.607 536.609
2456789.087357872 6705.954 484.477 537.198
2456789.107789539 6717.377 484.468 537.171
2456789.128221206 6717.324 484.407 537.179
2456789.148652973 6702.283 484.341 537.137
2456789.169084541 6721.431 484.311 537.125
2456789.189516209 6721.798 484.263 537.079
2456789.209947976 6721.698 484.233 537.061
2456789.230379545 6731.026 484.196 537.034
2456789.250811313 6767.898 484.142 536.988
2456789.271242981 6780.068 484.101 536.973
2456789.29167455 6782.364 484.029 536.941
2456789.312106319 6658.553 484.255 537.075
2456789.332537988 6715.998 484.295 537.103
2456789.352969558 6727.67 484.249 537.064
2456789.373401327 6746.202 484.213 537.032
2456789.393832996 6746.482 484.172 536.983
2456789.414264766 6766.249 484.114 536.968
2456789.434696336 6762.47 484.054 536.951
2456789.455128007 6788.498 484.015 536.91
2456789.475559777 6781.405 483.965 536.892
2456789.495991347 6760.467 483.928 536.853
2456789.516423018 6750.25 483.895 536.821
2456789.536854689 6743.075 483.825 536.789
2456789.55728636 6577.291 484.346 537.122
2456789.577718032 6716.59 484.462 537.197
2456789.598149703 6724.477 484.411 537.173
2456789.618581375 6703.537 484.354 537.153
2456789.639013147 6707.956 484.313 537.107
2456789.65944472 6713.86 484.274 537.064
2456789.679876392 6732.183 484.183 537.027
2456789.700308164 6744.742 484.146 537.0
2456789.720739837 6766.828 484.084 536.954
2456789.74117141 6766.204 484.029 536.925
2456789.761603183 6778.187 484.002 536.889
2456789.782034856 6754.872 483.911 536.858
2456789.80246643 6575.752 484.341 537.127
2456789.822898204 6682.611 484.4 537.169
2456789.843329878 6697.225 484.347 537.133
2456789.863761652 6695.552 484.286 537.11
2456789.884193226 6708.47 484.221 537.045
2456789.904624901 6710.374 484.189 537.012
2456789.925056675 6734.257 484.122 536.964
2456789.94548825 6745.027 484.057 536.939
2456789.965919925 6757.167 483.996 536.897
2456789.9863517 6741.357 483.946 536.87
2456790.006783276 6734.512 483.904 536.836
2456790.027215052 6706.979 483.835 536.796
2456790.047646728 6510.191 484.392 537.153
2456790.068078304 6679.577 484.503 537.227
2456790.08851008 6664.042 484.461 537.202
2456790.108941757 6671.052 484.421 537.173
2456790.129373333 6663.986 484.355 537.131
2456790.14980511 6666.777 484.311 537.101
2456790.170236787 6681.232 484.23 537.046
2456790.190668465 6691.625 484.193 537.026
2456790.211100142 6720.597 484.109 536.986
2456790.23153182 6716.06 484.076 536.937
2456790.251963498 6735.913 484.007 536.905
2456790.272395176 6715.798 483.941 536.859
2456790.292826854 6628.999 484.219 537.054
2456790.313258532 6685.349 484.218 537.043
2456790.333690211 6678.986 484.169 537.011
2456790.35412189 6705.273 484.114 536.972
2456790.374553669 6715.959 484.041 536.921
2456790.394985248 6708.477 483.985 536.9
2456790.415417028 6709.104 483.926 536.841
2456790.435848708 6679.482 483.875 536.819
2456790.456280288 6665.694 483.8 536.776
2456790.476712068 6655.653 483.747 536.74
2456790.497143748 6665.793 483.703 536.698
2456790.517575329 6653.619 483.649 536.634
2456790.538007109 6491.855 484.18 537.021
2456790.55843879 6623.579 484.3 537.097
2456790.578870571 6632.34 484.243 537.059
2456790.599302153 6666.868 484.159 537.002
2456790.619733834 6672.399 484.122 536.983
2456790.640165616 6682.703 484.046 536.931
2456790.660597198 6693.778 483.986 536.885
2456790.68102888 6679.987 483.933 536.863
2456790.701460662 6660.918 483.875 536.811
2456790.721892245 6645.223 483.828 536.786
2456790.742323928 6637.428 483.758 536.748
2456790.762755711 6640.787 483.725 536.709
2456790.783187394 6455.493 484.356 537.124
2456790.803619077 6627.04 484.497 537.21
2456790.824050761 6620.603 484.434 537.176
2456790.844482445 6607.888 484.357 537.145
2456790.864914129 6616.025 484.306 537.099
2456790.885345813 6633.38 484.228 537.047
2456790.905777398 6641.835 484.184 537.021
2456790.926209182 6666.409 484.113 536.963
2456790.946640867 6670.698 484.056 536.937
2456790.967072552 6693.631 483.978 536.887
2456790.987504237 6677.493 483.941 536.85
2456791.007935923 6646.629 483.878 536.818
2456791.048799295 6610.74 484.444 537.182
2456791.069230981 6600.132 484.348 537.131
2456791.089662767 6603.338 484.282 537.1
2456791.110094353 6610.974 484.23 537.047
2456791.13052604 6639.852 484.17 537.028
2456791.150957827 6658.628 484.135 536.979
2456791.171389414 6671.508 484.094 536.951
2456791.191821202 6680.205 484.065 536.92
2456791.212252889 6694.088 483.994 536.884
2456791.232684477 6668.592 483.982 536.86
2456791.253116265 6680.755 483.904 536.845
2456791.273547953 6429.786 484.227 537.041
2456791.293979541 6612.422 484.379 537.149
2456791.31441133 6634.241 484.332 537.131
2456791.334843019 6612.187 484.302 537.107
2456791.355274808 6627.284 484.256 537.062
2456791.375706397 6659.313 484.218 537.034
2456791.396138087 6670.364 484.167 536.998
2456791.416569876 6676.282 484.131 536.984
2456791.437001466 6679.302 484.072 536.96
2456791.457433156 6703.386 484.053 536.933
2456791.477864947 6717.114 484.001 536.894
2456791.498296637 6699.632 483.964 536.867
2456791.518728228 6525.913 484.37 537.125
2456791.539160019 6641.786 484.456 537.181
2456791.55959161 6628.111 484.413 537.163
2456791.580023401 6625.73 484.361 537.119
2456791.600455093 6649.232 484.303 537.112
2456791.620886685 6640.778 484.271 537.076
2456791.641318477 6673.62 484.21 537.049
2456791.661750169 6683.318 484.194 537.013
2456791.682181762 6705.824 484.152 536.978
2456791.702613554 6721.413 484.103 536.968
2456791.723045247 6732.863 484.054 536.923
2456791.74347704 6737.154 484.012 536.913
2456791.763908634 6621.934 484.318 537.105
2456791.784340328 6655.96 484.4 537.164
2456791.804772121 6662.346 484.377 537.129
2456791.825203715 6671.018 484.324 537.1
2456791.845635409 6680.619 484.282 537.087
2456791.866067204 6696.909 484.228 537.038
2456791.886498799 6715.873 484.197 537.021
2456791.906930493 6728.49 484.144 536.993
2456791.927362288 6732.507 484.114 536.965
2456791.947793884 6754.188 484.053 536.935
2456791.968225679 6759.728 484.022 536.905
2456791.988657375 6765.12 483.966 536.875
2456792.009089071 6584.908 484.351 537.123
2456792.029520767 6672.438 484.43 537.182
2456792.049952463 6693.468 484.376 537.136
2456792.07038416 6684.122 484.348 537.116
2456792.090815857 6691.2 484.285 537.07
2456792.111247554 6704.702 484.241 537.046
2456792.131679351 6739.091 484.187 537.019
2456792.152111049 6752.245 484.143 536.989
2456792.172542647 6758.86 484.114 536.966
2456792.192974444 6773.807 484.065 536.938
2456792.213406043 6772.983 484.019 536.909
2456792.233837741 6777.679 483.973 536.878
2456792.254269539 6636.707 484.354 537.129
2456792.274701138 6706.165 484.413 537.152
2456792.295132937 6700.375 484.348 537.119
2456792.315564637 6696.772 484.301 537.09
2456792.335996236 6726.102 484.25 537.055
2456792.356428036 6736.605 484.207 537.043
2456792.376859736 6740.696 484.149 536.992
2456792.397291336 6769.681 484.131 536.968
2456792.417723136 6773.555 484.061 536.929
2456792.438154837 6785.999 484.022 536.914
2456792.458586438 6780.556 483.968 536.869
2456792.479018239 6776.17 483.914 536.837
2456792.49944994 6664.742 484.312 537.099
2456792.519881742 6713.349 484.312 537.1
2456792.540313343 6729.422 484.264 537.067
2456792.560745045 6742.192 484.2 537.021
2456792.581176847 6744.555 484.157 536.996
2456792.60160845 6778.141 484.099 536.955
2456792.622040152 6787.683 484.045 536.928
2456792.642471955 6801.208 484.001 536.897
2456792.662903658 6776.299 483.955 536.861
2456792.683335362 6760.991 483.914 536.833
2456792.703767065 6752.172 483.852 536.786
2456792.724198769 6742.302 483.81 536.776
2456792.744630473 6480.465 484.54 537.241
2456792.765062177 6736.796 484.746 537.356
2456792.785493881 6741.164 484.775 537.266
2456792.805925586 6738.068 484.717 537.23
2456792.826357291 6710.553 484.667 537.194
2456792.846788996 6747.221 484.525 537.224
2456792.867220801 6728.585 484.473 537.193
2456792.887652407 6705.493 484.397 537.152
2456792.908084213 6718.433 484.342 537.126
2456792.928515819 6724.128 484.273 537.064
2456792.948947525 6748.375 484.218 537.035
2456792.969379331 6762.456 484.163 536.994
2456793.010242645 6690.978 484.404 537.147
2456793.030674452 6705.217 484.389 537.142
2456793.051106059 6702.296 484.344 537.118
2456793.071537867 6724.539 484.264 537.085
2456793.091969575 6717.785 484.233 537.045
2456793.112401183 6742.826 484.157 537.009
2456793.132832991 6766.617 484.152 536.986
2456793.1532647 6751.776 484.104 536.961
2456793.173696309 6756.022 484.076 536.922
2456793.194128118 6759.568 484.046 536.89
2456793.214559827 6765.157 483.979 536.879
2456793.234991536 6534.123 484.556 537.253
2456793.255423246 6717.051 484.778 537.27
2456793.275854956 6713.555 484.758 537.253
2456793.296286766 6720.081 484.691 537.223
2456793.316718377 6695.866 484.675 537.199
2456793.337150088 6701.548 484.631 537.167
2456793.357581898 6705.599 484.497 537.211
2456793.378013609 6687.504 484.467 537.193
2456793.398445221 6699.958 484.413 537.176
2456793.418877032 6685.852 484.389 537.145
2456793.439308744 6695.812 484.337 537.11
2456793.459740556 6693.443 484.316 537.095
2456793.480172168 6677.199 484.462 537.176
2456793.500603881 6692.907 484.472 537.181
2456793.521035694 6692.472 484.431 537.156
2456793.541467307 6683.248 484.378 537.144
2456793.56189892 6682.378 484.335 537.118
2456793.582330734 6692.056 484.28 537.08
2456793.602762447 6681.979 484.262 537.07
2456793.623194261 6707.787 484.216 537.005
2456793.643625875 6735.26 484.171 536.999
2456793.66405759 6735.048 484.122 536.971
2456793.684489404 6765.96 484.072 536.935
2456793.704921019 6762.317 484.017 536.912
2456793.725352734 6644.748 484.306 537.093
2456793.74578455 6689.804 484.342 537.12
2456793.766216165 6695.449 484.301 537.084
2456793.786647881 6705.092 484.263 537.061
2456793.807079697 6729.074 484.208 537.021
2456793.827511313 6729.83 484.172 537.002
2456793.847943129 6736.651 484.119 536.971
2456793.868374846 6763.527 484.077 536.941
2456793.888806563 6761.588 484.048 536.912
2456793.90923828 6762.228 483.991 536.878
2456793.929669998 6759.479 483.967 536.861
2456793.950101716 6730.895 483.911 536.835
2456793.970533433 6579.396 484.528 537.231
2456793.990965152 6714.187 484.704 537.223
2456794.01139697 6697.276 484.68 537.192
2456794.031828689 6696.501 484.553 537.231
2456794.052260308 6712.762 484.499 537.196
2456794.072692127 6695.633 484.459 537.185
2456794.093123846 6692.182 484.402 537.158
2456794.113555466 6689.866 484.368 537.133
2456794.133987286 6677.115 484.31 537.092
2456794.154419006 6680.484 484.265 537.066
2456794.174850726 6711.314 484.202 537.025
2456794.195282447 6722.991 484.155 536.995
2456794.215714068 6654.555 484.459 537.176
2456794.236145888 6686.397 484.465 537.175
2456794.25657761 6678.372 484.423 537.157
2456794.277009232 6684.704 484.354 537.119
2456794.297441053 6681.237 484.319 537.11
2456794.317872775 6704.315 484.23 537.043
2456794.338304398 6712.207 484.198 537.02
2456794.35873622 6731.175 484.159 536.98
2456794.379167943 6731.957 484.102 536.949
2456794.399599766 6753.831 484.055 536.92
2456794.420031389 6749.214 484.0 536.892
2456794.440463113 6738.656 483.968 536.865
2456794.460894936 6637.031 484.305 537.088
2456794.48132656 6678.098 484.323 537.101
2456794.501758284 6689.769 484.249 537.051
2456794.522190109 6707.907 484.2 537.024
2456794.542621834 6731.585 484.152 536.976
2456794.563053559 6747.695 484.096 536.949
2456794.583485284 6751.033 484.033 536.916
2456794.603917009 6747.779 483.976 536.875
2456794.624348735 6734.372 483.94 536.839
2456794.644780461 6721.083 483.881 536.809
2456794.665212187 6703.133 483.835 536.768
2456794.685644014 6717.016 483.769 536.735
2456794.70607564 6567.639 484.291 537.087
2456794.726507367 6671.723 484.353 537.12
2456794.746939194 6679.915 484.308 537.09
2456794.767370822 6697.377 484.244 537.054
2456794.78780265 6724.489 484.185 537.001
2456794.808234377 6728.608 484.129 536.973
2456794.828666006 6747.698 484.061 536.923
2456794.849097834 6766.559 484.01 536.89
2456794.869529462 6738.527 483.929 536.849
2456794.889961191 6719.102 483.896 536.816
2456794.910393021 6704.566 483.823 536.766
2456794.93082465 6708.424 483.772 536.731
2456794.97168821 6670.211 484.474 537.194
2456794.99211984 6697.264 484.446 537.182
2456795.01255167 6673.75 484.386 537.153
2456795.032983401 6674.054 484.365 537.125
2456795.053415132 6682.912 484.297 537.086
2456795.073846863 6679.457 484.278 537.057
2456795.094278594 6715.199 484.211 537.027
2456795.114710426 6735.664 484.173 537.015
2456795.135142058 6737.84 484.122 536.984
2456795.15557379 6746.123 484.096 536.951
2456795.176005622 6748.46 484.068 536.919
2456795.196437255 6653.06 484.376 537.129
2456795.216868988 6673.646 484.389 537.109
2456795.237300821 6676.394 484.33 537.081
2456795.257732554 6688.558 484.292 537.074
2456795.278164188 6698.939 484.229 537.029
2456795.298596022 6711.527 484.196 537.016
2456795.319027756 6744.79 484.15 536.982
2456795.339459591 6746.521 484.112 536.964
2456795.359891226 6760.374 484.076 536.935
2456795.38032296 6764.077 484.039 536.907
2456795.400754795 6764.555 484.007 536.888
2456795.421186431 6765.292 483.957 536.86
2456795.441618166 6603.833 484.444 537.172
2456795.462050003 6699.87 484.483 537.215
2456795.482481638 6711.452 484.477 537.185
2456795.502913475 6698.229 484.436 537.161
2456795.523345112 6692.438 484.406 537.133
2456795.543776849 6685.096 484.368 537.106
2456795.564208686 6697.377 484.323 537.087
2456795.584640324 6713.411 484.268 537.071
2456795.605072061 6732.53 484.222 537.029
2456795.625503899 6730.824 484.184 537.017
2456795.645935537 6743.253 484.133 536.969
2456795.666367376 6768.28 484.106 536.952
2456795.686799115 6643.668 484.443 537.144
2456795.707230854 6702.589 484.478 537.189
2456795.727662593 6698.508 484.439 537.173
2456795.748094332 6693.4 484.386 537.129
2456795.768526072 6678.561 484.36 537.123
2456795.788957812 6692.831 484.301 537.09
2456795.809389553 6701.853 484.279 537.058
2456795.829821293 6716.337 484.229 537.03
2456795.850253134 6732.917 484.199 537.017
2456795.870684775 6743.512 484.151 536.978
2456795.891116616 6773.619 484.112 536.956
2456795.911548358 6765.655 484.064 536.932
2456795.931979999 6626.401 484.546 537.224
2456795.952411842 6693.762 484.681 537.191
2456795.972843584 6706.77 484.524 537.219
2456795.993275227 6703.948 484.5 537.198
2456796.01370707 6682.65 484.432 537.171
2456796.034138813 6676.827 484.398 537.148
2456796.054570656 6691.796 484.352 537.119
2456796.0750023 6679.104 484.32 537.08
2456796.095434044 6691.812 484.263 537.043
