Dates Flux Xpos Ypos
2456771.883934999 13084.46 210.557 644.416
2456771.904366587 13098.75 210.562 644.399
2456771.924798174 13099.04 210.54 644.402
2456771.945229762 13092.98 210.544 644.4
2456771.96566135 13100.1 210.532 644.401
2456771.986092937 13082.51 210.532 644.399
2456772.006524525 13052.46 210.527 644.375
2456772.026956113 13087.54 210.517 644.385
2456772.0473877 13061.15 210.504 644.372
2456772.067819288 13050.81 210.495 644.365
2456772.088250875 13057.4 210.486 644.359
2456772.108682463 13054.62 210.487 644.348
2456772.129114151 13049.46 210.473 644.337
2456772.149545638 13034.95 210.457 644.338
2456772.169977226 13012.03 210.436 644.322
2456772.190408913 13000.69 210.412 644.294
2456772.210840501 13004.51 210.393 644.285
2456772.231271989 12989.97 210.37 644.264
2456772.251703676 12969.17 210.372 644.26
2456772.272135264 12968.98 210.375 644.251
2456772.292566751 12974.78 210.361 644.243
2456772.312998439 12969.44 210.339 644.239
2456772.333430026 12957.51 210.32 644.212
2456772.353861514 12950.34 210.298 644.208
2456772.374293202 12957.49 210.289 644.176
2456772.394724789 12982.92 210.796 644.592
2456772.415156477 13065.04 210.871 644.601
2456772.435587964 13044.5 210.853 644.59
2456772.456019552 13024.49 210.829 644.573
2456772.47645124 12987.18 210.797 644.547
2456772.496882727 12977.04 210.786 644.539
2456772.517314315 12976.15 210.767 644.543
2456772.537746002 12944.59 210.777 644.52
2456772.55817749 12960.26 210.767 644.524
2456772.578609078 12920.36 210.751 644.519
2456772.599040765 12924.55 210.743 644.51
2456772.619472253 12940.94 210.723 644.486
2456772.639903841 12932.16 210.668 644.492
2456772.660335529 12941.64 210.642 644.486
2456772.680767016 12973.46 210.6 644.444
2456772.701198704 12970.61 210.567 644.423
2456772.721630292 12972.59 210.55 644.404
2456772.742061779 12949.93 210.54 644.411
2456772.762493467 12955.86 210.524 644.375
2456772.782925054 12948.19 210.489 644.365
2456772.803356542 12952.54 210.471 644.349
2456772.82378823 12944.0 210.442 644.312
2456772.844219817 12941.55 210.415 644.293
2456772.864651305 12927.95 210.363 644.256
2456772.885082993 12928.5 210.33 644.219
2456772.905514581 12950.97 210.309 644.211
2456772.925946068 12963.81 210.3 644.194
2456772.946377756 12974.71 210.269 644.174
2456772.966809344 13010.92 210.228 644.153
2456772.987241032 13045.35 210.22 644.133
2456773.007672519 13073.54 210.185 644.108
2456773.028104107 13142.3 210.139 644.084
2456773.048535795 13213.5 210.094 644.049
2456773.068967283 13229.42 210.073 644.042
2456773.089398871 13285.81 210.054 644.031
2456773.109830559 13328.02 210.023 644.007
2456773.130262146 12932.99 210.74 644.559
2456773.150693634 13127.64 210.864 644.587
2456773.171125322 13118.91 210.817 644.563
2456773.19155691 13040.26 210.754 644.516
2456773.211988498 13051.07 210.727 644.493
2456773.232420086 13058.23 210.645 644.49
2456773.252851673 13106.62 210.618 644.457
2456773.273283261 13099.14 210.58 644.432
2456773.293714849 13107.69 210.551 644.408
2456773.314146437 13103.15 210.516 644.382
2456773.334578025 13107.17 210.461 644.336
2456773.355009613 13089.44 210.412 644.296
2456773.395872789 13073.81 210.562 644.433
2456773.416304377 13109.05 210.645 644.506
2456773.436735865 13126.58 210.628 644.456
2456773.457167553 13151.31 210.613 644.452
2456773.477599142 13147.62 210.559 644.421
2456773.49803083 13141.59 210.538 644.405
2456773.518462318 13130.91 210.501 644.391
2456773.538893905 13143.09 210.502 644.368
2456773.559325594 13135.99 210.484 644.345
2456773.579757082 13126.41 210.465 644.333
2456773.60018867 13115.56 210.425 644.285
2456773.620620358 12994.72 210.732 644.531
2456773.641051946 13447.64 211.029 644.774
2456773.661483434 13428.94 211.005 644.749
2456773.681915123 13424.33 210.981 644.754
2456773.702346711 13391.73 210.979 644.725
2456773.722778199 13358.04 210.947 644.703
2456773.743209887 13350.14 210.907 644.682
2456773.763641476 13351.4 210.907 644.685
2456773.784073064 13304.53 210.916 644.655
2456773.804504653 13237.3 210.907 644.609
2456773.824936241 13212.75 210.867 644.597
2456773.845367929 13174.6 210.831 644.569
2456773.865799418 13133.84 210.791 644.542
2456773.886231006 13102.32 210.766 644.523
2456773.906662694 13050.99 210.761 644.5
2456773.927094183 13072.78 210.68 644.522
2456773.947525771 13080.88 210.664 644.493
2456773.96795746 13085.07 210.632 644.481
2456773.988388948 13088.31 210.57 644.433
2456774.008820637 13100.55 210.557 644.392
2456774.029252125 13080.4 210.532 644.381
2456774.049683714 13042.31 210.492 644.355
2456774.070115402 13013.11 210.44 644.323
2456774.090546891 12997.44 210.404 644.284
2456774.110978479 13227.47 211.057 644.781
2456774.131410168 13411.23 211.106 644.827
2456774.151841657 13385.8 211.071 644.808
2456774.172273246 13359.15 211.05 644.789
2456774.192704934 13299.35 211.028 644.755
2456774.213136523 13240.6 210.978 644.721
2456774.233568012 13200.56 210.921 644.687
2456774.253999701 13156.94 210.93 644.663
2456774.27443129 13079.23 210.892 644.619
2456774.294862878 13040.17 210.872 644.594
2456774.315294467 12989.73 210.823 644.557
2456774.335726056 12980.11 210.76 644.52
2456774.356157745 12892.82 210.722 644.488
2456774.376589234 12907.14 210.663 644.488
2456774.397020823 12921.6 210.623 644.461
2456774.417452512 12917.92 210.569 644.431
2456774.437884001 12891.81 210.508 644.36
2456774.45831559 12886.67 210.456 644.33
2456774.478747279 12848.82 210.409 644.303
2456774.499178768 12836.34 210.383 644.269
2456774.519610457 12833.74 210.35 644.223
2456774.540042046 12839.51 210.283 644.177
2456774.560473535 12878.96 210.227 644.141
2456774.580905225 12914.25 210.189 644.113
2456774.601336814 12816.32 210.545 644.422
2456774.621768303 12836.7 210.542 644.4
2456774.642199992 12824.17 210.482 644.346
2456774.662631582 12796.49 210.423 644.307
2456774.683063171 12790.25 210.375 644.26
2456774.70349476 12771.82 210.321 644.218
2456774.72392635 12805.25 210.279 644.175
2456774.744357839 12845.34 210.211 644.135
2456774.764789529 12935.75 210.146 644.081
2456774.785221118 12989.95 210.108 644.055
2456774.805652708 13027.82 210.054 644.029
2456774.826084297 13080.43 209.994 643.993
2456774.846515887 12718.67 210.602 644.439
2456774.866947576 12787.44 210.633 644.475
2456774.887379066 12815.54 210.561 644.419
2456774.907810656 12797.35 210.503 644.371
2456774.928242345 12783.51 210.444 644.313
2456774.948673835 12765.53 210.352 644.239
2456774.969105425 12773.62 210.306 644.201
2456774.989537115 12822.15 210.254 644.156
2456775.009968604 12851.11 210.199 644.116
2456775.030400294 12973.83 210.115 644.068
2456775.050831884 13043.44 210.049 644.027
2456775.071263374 13104.8 209.995 643.988
2456775.091695064 12771.59 210.552 644.419
2456775.112126654 12837.83 210.559 644.404
2456775.132558144 12830.41 210.479 644.343
2456775.152989834 12811.36 210.401 644.289
2456775.173421424 12803.4 210.34 644.223
2456775.193853015 12843.75 210.271 644.167
2456775.214284604 12932.17 210.174 644.103
2456775.234716195 13035.09 210.108 644.058
2456775.255147885 13093.34 210.042 644.02
2456775.275579375 13136.24 209.979 643.982
2456775.296010965 13159.8 209.893 643.947
2456775.316442656 13125.06 209.835 643.909
2456775.357305737 12875.98 210.588 644.409
2456775.377737427 12930.73 210.596 644.429
2456775.398168918 12928.71 210.553 644.412
2456775.418600508 12929.57 210.533 644.395
2456775.439032199 12937.88 210.505 644.369
2456775.459463689 12933.2 210.483 644.347
2456775.47989528 12924.89 210.434 644.31
2456775.500326971 12920.38 210.387 644.281
2456775.520758461 12917.53 210.363 644.26
2456775.541190152 12921.25 210.328 644.226
2456775.561621743 12967.64 210.286 644.176
2456775.582053234 12964.37 210.798 644.584
2456775.602484925 13093.12 210.871 644.578
2456775.622916515 13032.3 210.837 644.559
2456775.643348007 12979.19 210.758 644.518
2456775.663779697 12963.7 210.721 644.488
2456775.684211289 12995.97 210.65 644.495
2456775.70464288 13012.49 210.648 644.492
2456775.725074471 13042.96 210.613 644.422
2456775.745506062 13035.83 210.566 644.415
2456775.765937753 13042.25 210.54 644.391
2456775.786369244 13071.84 210.497 644.369
2456775.806800836 13098.26 210.469 644.327
2456775.827232527 13038.11 210.427 644.291
2456775.847664118 13087.69 210.398 644.285
2456775.86809561 13000.13 210.358 644.238
2456775.888527301 13047.32 210.309 644.202
2456775.908958893 13044.34 210.269 644.182
2456775.929390384 13084.4 210.245 644.153
2456775.949822076 13123.61 210.198 644.117
2456775.970253667 13202.65 210.128 644.088
2456775.990685359 13237.32 210.086 644.056
2456776.011116851 13280.73 210.055 644.022
2456776.031548442 13300.89 210.025 643.996
2456776.051980034 13374.73 209.956 643.969
2456776.072411626 13006.76 210.457 644.342
2456776.092843218 13050.58 210.509 644.371
2456776.11327481 13055.82 210.463 644.332
2456776.133706402 13012.72 210.39 644.268
2456776.154137894 13027.61 210.319 644.217
2456776.174569586 13047.19 210.273 644.181
2456776.195001178 13076.55 210.242 644.144
2456776.21543277 13127.47 210.19 644.094
2456776.235864362 13169.82 210.14 644.074
2456776.256295955 13215.43 210.09 644.052
2456776.276727647 13244.21 210.049 644.028
2456776.297159139 13307.39 209.985 643.985
2456776.317590732 12791.67 210.803 644.593
2456776.338022424 13207.24 210.916 644.672
2456776.358454017 13095.0 210.892 644.612
2456776.378885509 13053.29 210.815 644.561
2456776.399317202 12972.11 210.782 644.529
2456776.419748794 12950.98 210.738 644.496
2456776.440180287 12967.0 210.659 644.484
2456776.46061198 13009.6 210.587 644.434
2456776.481043573 12976.43 210.553 644.393
2456776.501475265 12966.82 210.505 644.361
2456776.521906758 12961.43 210.45 644.331
2456776.542338351 12941.85 210.387 644.257
2456776.562770044 12926.48 210.342 644.22
2456776.583201537 12979.65 210.287 644.183
2456776.60363313 13003.77 210.235 644.141
2456776.624064824 13070.23 210.157 644.089
2456776.644496317 13126.27 210.106 644.06
2456776.66492791 13208.35 210.062 644.024
2456776.685359603 13246.31 210.0 643.99
2456776.705791097 13236.52 209.939 643.963
2456776.72622279 13241.8 209.888 643.939
2456776.746654383 13200.13 209.838 643.915
2456776.767085877 13148.04 209.76 643.857
2456776.78751757 13174.88 209.702 643.826
2456776.807949064 12885.64 210.341 644.256
2456776.828380657 12935.92 210.385 644.263
2456776.848812351 12957.21 210.307 644.195
2456776.869243845 12992.8 210.25 644.151
2456776.889675439 13056.45 210.195 644.107
2456776.910107133 13159.91 210.118 644.064
2456776.930538727 13198.36 210.058 644.028
2456776.950970221 13279.12 210.021 643.997
2456776.971401914 13268.78 209.964 643.974
2456776.991833509 13268.8 209.881 643.94
2456777.012265103 13239.79 209.83 643.903
2456777.032696697 13209.73 209.762 643.875
2456777.053128291 12792.9 210.629 644.463
2456777.073559985 13021.16 210.781 644.528
2456777.09399148 12984.93 210.717 644.486
2456777.114423074 13042.03 210.638 644.464
2456777.134854769 13059.21 210.56 644.399
2456777.155286264 13034.96 210.498 644.354
2456777.175717858 13043.73 210.446 644.313
2456777.196149553 13018.84 210.371 644.247
2456777.216581048 13033.89 210.3 644.187
2456777.237012742 13083.46 210.246 644.155
2456777.257444337 13155.13 210.199 644.107
2456777.277875832 13262.43 210.111 644.061
2456777.318739122 13129.51 210.821 644.562
2456777.339170717 13111.94 210.789 644.544
2456777.359602312 13078.92 210.752 644.524
2456777.380033907 13057.36 210.737 644.49
2456777.400465502 13084.61 210.71 644.468
2456777.420897098 13126.41 210.639 644.448
2456777.441328693 13129.84 210.595 644.427
2456777.461760289 13134.22 210.563 644.395
2456777.482191884 13119.99 210.514 644.37
2456777.50262348 13126.66 210.458 644.33
2456777.523055075 13111.4 210.423 644.307
2456777.543486671 13061.58 210.769 644.548
2456777.563918266 13259.86 210.913 644.624
2456777.584349962 13206.01 210.876 644.589
2456777.604781458 13187.4 210.834 644.568
2456777.625213054 13111.77 210.759 644.523
2456777.64564475 13094.99 210.734 644.48
2456777.666076246 13105.13 210.669 644.474
2456777.686507942 13151.31 210.603 644.438
2456777.706939538 13147.43 210.548 644.396
2456777.727371035 13128.73 210.499 644.357
2456777.747802731 13118.59 210.473 644.331
2456777.768234327 13101.73 210.401 644.263
2456777.788665824 13154.5 210.798 644.586
2456777.80909752 13176.39 210.841 644.569
2456777.829529117 13116.62 210.776 644.542
2456777.849960614 13075.97 210.735 644.49
2456777.87039231 13086.14 210.671 644.473
2456777.890823907 13124.48 210.623 644.436
2456777.911255504 13116.12 210.541 644.392
2456777.931687101 13075.99 210.492 644.342
2456777.952118698 13095.7 210.458 644.319
2456777.972550394 13067.07 210.381 644.255
2456777.992981992 13054.39 210.328 644.216
2456778.013413489 13082.43 210.279 644.18
2456778.033845186 13016.22 210.65 644.451
2456778.054276783 13043.34 210.664 644.482
2456778.074708281 13083.77 210.618 644.439
2456778.095139978 13061.13 210.574 644.416
2456778.115571576 13041.44 210.498 644.359
2456778.136003073 13048.26 210.464 644.316
2456778.156434771 13021.64 210.419 644.285
2456778.176866268 12997.64 210.345 644.213
2456778.197297966 12993.64 210.294 644.188
2456778.217729564 13024.27 210.244 644.144
2456778.238161062 13097.32 210.176 644.087
2456778.25859276 13150.76 210.131 644.064
2456778.279024358 12924.17 210.635 644.464
2456778.299455856 12948.35 210.647 644.461
2456778.319887554 12956.6 210.585 644.419
2456778.340319152 12982.4 210.525 644.375
2456778.360750651 12921.26 210.461 644.325
2456778.381182349 12898.89 210.401 644.265
2456778.401613947 12876.45 210.357 644.22
2456778.422045646 12894.83 210.292 644.176
2456778.442477145 12961.61 210.209 644.118
2456778.462908743 12989.63 210.178 644.097
2456778.483340442 13069.28 210.11 644.053
2456778.503771941 13104.72 210.04 644.007
2456778.52420354 12724.76 210.728 644.525
2456778.544635239 12887.41 210.823 644.554
2456778.565066838 12817.1 210.739 644.487
2456778.585498337 12848.29 210.645 644.472
2456778.605930036 12841.96 210.603 644.428
2456778.626361636 12837.37 210.512 644.352
2456778.646793235 12828.4 210.446 644.315
2456778.667224834 12803.81 210.404 644.271
2456778.687656434 12798.77 210.316 644.19
2456778.708088133 12847.44 210.26 644.153
2456778.728519633 12887.93 210.215 644.116
2456778.748951233 12985.62 210.128 644.061
2456778.769382932 12774.74 210.804 644.588
2456778.789814432 12904.21 210.896 644.597
2456778.810246032 12811.43 210.805 644.539
2456778.830677632 12764.69 210.754 644.498
2456778.851109232 12796.01 210.67 644.482
2456778.871540932 12815.99 210.575 644.409
2456778.891972432 12803.53 210.526 644.368
2456778.912404033 12810.84 210.462 644.316
2456778.932835733 12785.58 210.383 644.25
2456778.953267234 12799.87 210.327 644.197
2456778.973698834 12841.47 210.268 644.155
2456778.994130535 12925.8 210.189 644.095
2456779.014562035 12664.95 210.91 644.661
2456779.034993636 13169.31 211.03 644.769
2456779.055425337 13119.8 210.961 644.707
2456779.075856938 13026.43 210.936 644.646
2456779.096288539 12926.35 210.882 644.594
2456779.11672014 12823.34 210.793 644.525
2456779.137151741 12832.61 210.736 644.485
2456779.157583343 12870.09 210.641 644.45
2456779.178014944 12865.56 210.541 644.383
2456779.198446545 12880.51 210.493 644.332
2456779.218878247 12859.95 210.414 644.28
2456779.239309749 12871.01 210.337 644.202
2456779.280173052 13144.28 210.968 644.69
2456779.300604554 13142.07 210.933 644.687
2456779.321036255 13124.81 210.911 644.663
2456779.341467858 13044.62 210.906 644.616
2456779.36189936 13008.54 210.875 644.583
2456779.382331062 12958.33 210.844 644.548
2456779.402762664 12928.14 210.79 644.526
2456779.423194166 12912.87 210.747 644.499
2456779.443625869 12911.2 210.686 644.506
2456779.464057471 12968.02 210.645 644.456
2456779.484488974 12990.63 210.621 644.433
2456779.504920675 12950.86 210.599 644.409
2456779.525352178 12958.71 210.56 644.362
2456779.545783881 12988.98 210.503 644.352
2456779.566215484 13071.24 210.478 644.317
2456779.586647087 12988.36 210.414 644.289
2456779.60707869 13008.99 210.385 644.26
2456779.627510293 13015.52 210.359 644.202
2456779.647941897 13023.19 210.296 644.176
2456779.6683735 13082.83 210.264 644.148
2456779.688805103 13102.98 210.211 644.122
2456779.709236707 13175.86 210.167 644.084
2456779.72966831 13205.04 210.173 644.066
2456779.750099914 12991.48 210.642 644.451
2456779.770531618 13055.94 210.655 644.466
2456779.790963222 13077.23 210.627 644.436
2456779.811394725 13065.17 210.574 644.404
2456779.831826429 13078.91 210.549 644.366
2456779.852258034 13063.33 210.503 644.342
2456779.872689538 13113.32 210.452 644.299
2456779.893121242 13052.6 210.395 644.267
2456779.913552846 13040.79 210.368 644.242
2456779.933984351 13049.0 210.314 644.185
2456779.954416056 13065.47 210.311 644.155
2456779.97484766 13104.31 210.255 644.131
2456779.995279365 13076.82 210.836 644.605
2456780.01571087 13187.32 210.914 644.615
2456780.036142475 13152.05 210.898 644.601
2456780.05657418 13136.98 210.842 644.55
2456780.077005685 13039.22 210.798 644.537
2456780.09743729 13004.54 210.768 644.5
2456780.117868895 13002.25 210.717 644.441
2456780.1383005 13030.16 210.648 644.448
2456780.158732106 13036.98 210.599 644.415
2456780.179163811 13027.04 210.53 644.358
2456780.199595317 13027.5 210.49 644.329
2456780.220027023 13027.2 210.449 644.286
2456780.240458629 12989.23 210.532 644.36
2456780.260890135 13013.87 210.525 644.358
2456780.28132184 13007.51 210.453 644.305
2456780.301753446 12986.82 210.403 644.26
2456780.322184953 12977.5 210.357 644.215
2456780.342616659 12998.13 210.288 644.161
2456780.363048265 13039.5 210.245 644.13
2456780.383479772 13080.61 210.205 644.096
2456780.403911478 13166.24 210.13 644.051
2456780.424343085 13197.75 210.087 644.034
2456780.444774792 13214.48 210.045 644.011
2456780.465206299 13264.63 209.992 643.968
2456780.485637906 12924.8 210.502 644.332
2456780.506069613 12952.19 210.513 644.338
2456780.52650112 12949.1 210.436 644.28
2456780.546932727 12940.39 210.376 644.237
2456780.567364434 12934.38 210.294 644.169
2456780.587795942 13019.13 210.234 644.119
2456780.608227549 13044.97 210.196 644.097
2456780.628659257 13129.26 210.139 644.053
2456780.649090765 13177.7 210.079 644.031
2456780.669522472 13225.92 210.039 643.996
2456780.68995408 13257.82 209.978 643.958
2456780.710385688 13252.81 209.921 643.945
2456780.730817297 12886.75 210.609 644.427
2456780.751248905 12960.73 210.637 644.439
2456780.771680513 12964.87 210.577 644.4
2456780.792112121 12934.91 210.509 644.343
2456780.81254373 12969.96 210.455 644.287
2456780.832975338 12934.58 210.401 644.251
2456780.853406947 12964.38 210.323 644.198
2456780.873838556 12970.97 210.284 644.146
2456780.894270164 13039.44 210.22 644.112
2456780.914701774 13139.51 210.149 644.063
2456780.935133383 13197.28 210.103 644.028
2456780.955565092 13228.54 210.03 643.998
2456780.975996601 12872.33 210.822 644.586
2456780.99642821 13168.99 210.932 644.632
2456781.01685992 13045.21 210.849 644.562
2456781.037291429 12946.38 210.803 644.514
2456781.057723039 12965.04 210.754 644.478
2456781.078154749 13001.33 210.648 644.452
2456781.098586259 13030.58 210.607 644.413
2456781.119017969 13041.16 210.547 644.377
2456781.139449579 13028.3 210.494 644.319
2456781.159881089 13036.33 210.444 644.288
2456781.180312799 13031.0 210.374 644.227
2456781.20074441 13082.24 210.321 644.177
2456781.241607631 13058.3 210.651 644.409
2456781.262039242 13059.36 210.657 644.442
2456781.282470853 13090.38 210.619 644.422
2456781.302902463 13083.56 210.586 644.403
2456781.323334075 13084.37 210.573 644.39
2456781.343765785 13099.11 210.535 644.357
2456781.364197297 13079.28 210.504 644.329
2456781.384628908 13090.94 210.479 644.313
2456781.40506062 13084.09 210.425 644.278
2456781.425492231 13099.68 210.387 644.256
2456781.445923743 13081.04 210.368 644.214
2456781.466355455 13034.05 210.75 644.52
2456781.486786966 13078.75 210.825 644.524
2456781.507218678 13054.79 210.789 644.476
2456781.52765029 13089.91 210.696 644.484
2456781.548081902 13116.2 210.669 644.464
2456781.568513515 13130.16 210.613 644.424
2456781.588945127 13124.37 210.577 644.401
2456781.60937664 13129.4 210.559 644.372
2456781.629808352 13149.23 210.527 644.343
2456781.650239965 13134.48 210.497 644.322
2456781.670671478 13128.14 210.445 644.285
2456781.691103191 13124.36 210.401 644.259
2456781.711534804 13073.0 210.591 644.389
2456781.731966517 13124.03 210.562 644.364
2456781.75239803 13113.78 210.506 644.326
2456781.772829643 13121.98 210.471 644.299
2456781.793261357 13100.35 210.409 644.255
2456781.813692871 13098.95 210.379 644.234
2456781.834124484 13104.26 210.354 644.197
2456781.854556198 13110.72 210.291 644.158
2456781.874987712 13123.77 210.261 644.137
2456781.895419326 13182.29 210.202 644.103
2456781.91585104 13255.62 210.164 644.069
2456781.936282654 13276.79 210.143 644.042
2456781.956714269 13052.92 210.567 644.364
2456781.977145883 13067.92 210.576 644.384
2456781.997577498 13073.73 210.522 644.344
2456782.018009113 13040.09 210.453 644.293
2456782.038440727 13030.26 210.422 644.266
2456782.058872342 13026.4 210.354 644.205
2456782.079304057 13040.26 210.288 644.164
2456782.099735572 13073.13 210.237 644.126
2456782.120167187 13193.77 210.173 644.054
2456782.140598903 13241.47 210.118 644.035
2456782.161030419 13249.97 210.059 643.995
2456782.181462134 13299.3 209.986 643.971
2456782.20189375 12959.97 210.466 644.319
2456782.222325265 12979.81 210.494 644.306
2456782.242756981 12960.46 210.427 644.264
2456782.263188498 12952.37 210.373 644.215
2456782.283620114 12961.47 210.3 644.167
2456782.30405183 13001.2 210.25 644.127
2456782.324483347 13065.57 210.191 644.08
2456782.344915063 13150.88 210.113 644.035
2456782.365346679 13172.36 210.065 644.013
2456782.385778196 13220.67 210.015 643.97
2456782.406209913 13242.94 209.952 643.945
2456782.42664153 13217.61 209.9 643.924
2456782.447073147 12875.75 210.321 644.194
2456782.467504764 12866.22 210.366 644.212
2456782.487936382 12893.73 210.305 644.157
2456782.508367999 12959.01 210.228 644.103
2456782.528799617 13023.42 210.174 644.071
2456782.549231234 13058.1 210.117 644.044
2456782.569662952 13129.17 210.049 643.994
2456782.59009457 13146.07 209.999 643.972
2456782.610526088 13178.1 209.933 643.937
2456782.630957806 13142.08 209.89 643.918
2456782.651389425 13111.29 209.819 643.876
2456782.671820943 13051.13 209.751 643.837
